ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,500876135,501753890,501752378,500920253,501037529,500762018,501309738,501266545,500891952,500347738,500686195,500621128,500571629,500615128,500292833,500560257,500247091,500239570,500049560,500088855,500024756,499617694,499400159,499697763,499807817,499765317,499470441,499679877,499119832,499428870,498805285,498984679,498938279,498320868,498294858,498158851,497956953,497904575,497964824,497900995,497777818,497510618,497407451,496405272,496743020,496884066,496231650,495708536,495122405,495894974,495675336,495349332,494704846,493675456,491305856,490280100,484682575,484435490,479677325,444471586,431028987,426921218,420552674,341401520,337346134,319065151,313533300
Move,['6'],['13'],['5'],['9'],['20'],['7'],['16'],['25'],['6'],['14'],['9'],['82'],['45'],['24'],['27'],['25'],['25'],['18'],['29'],['42'],['45'],['16'],['25'],['18'],['25'],['38'],['37'],['10'],['92'],['32'],['29'],['32'],['266'],['32'],['74'],['29'],['55'],['83'],['28'],['101'],['78'],['92'],['66'],['9'],['53'],['43'],['38'],['125'],['50'],['57'],['37'],['43'],['81'],['7'],['39'],['37'],['98'],['55'],['82'],['57'],['968'],['660'],['687'],['3010'],['4250'],['420'],['3916']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,Français,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,Français,English,Français,English,Deutsch,English,Deutsch,English,Français,Deutsch,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Amazon', 'Pile', 'shares', 'supply', 'Photo', 'Stash']","['Phone', 'Red', 'wine']","['Appuyer', 'Acn\\u00e9', 'Manchette', 'Manchette']","['Dessous', 'tunnel', 'Canalisation', 'Cloaque', 'plaque', 'Plaque']","['soap', 'Shizuka', 'rain', 'Top-down', 'Grohe', 'Bath']","['giant', 'Georgia', 'Soft', 'Pit']","['...300', 'milky-way', 'space', 'space']","['Marriot', 'California', 'Westin', 'Inn', 'Room']","['watch', 'time', 'hour', 'sand', 'Work', 'Orange']","['Pikachu', 'Inspector', 'Gumshoe', 'Clouseau']","['Caisse', 'b\\u00eache', 'Multifonction', 'Pioche', 'Tournevis', 'Tournevis']","['Bridal', 'spray', 'baby', 'meteor', 'cap', 'cap']","['Spectacle', 'Guignol', 'fil', 'Pantin', 'Jean-marc', 'Bachelet']","['bottomless', 'corn', 'Ninth', 'in-one', 'Absence', 'Dig']","['PeeWee', 'Macbeth', 'Pageantry', 'Shakespeare', 'Opera', 'curtains']","['Investigator', 'Officer', 'investigate', 'crime']","['stormy', 'Cloudy', 'Forecast', 'Forecast', 'Forecast']","['CBD', 'Fire', 'Vapour', 'Screen', 'Cigarette', 'Cigarette']","['VW', 'Spots', 'beetle', 'spotted']","['Saint-\\u00e9milion', 'Pinot', 'Beaujolais', 'Chablis']","['wake', 'Sunrise', 'dawn', 'dawn', 'Sunrise', 'Sunrise']","['Mini', 'pintes', 'Vin', 'Taverne', 'Ouvert']","['Invoice', 'beak', 'Itemized', 'Clinton', 'Lading']","['Leichenkonservierung', 'Pyramide', '\\u00c4gypten', 'Toter', 'Sarkophag', 'Sarkophag']","['Information', 'News', 'obsolete', 'headline', 'print', 'print']","['Diana', 'Titel', 'M\\u00e4rchen', 'Krone', 'K\\u00f6nigstochter', 'K\\u00f6nigstochter']","['water', 'Youth', 'Ornament', 'Springs', 'soda', 'Soda']","['Attache', 'Frein', 'Bateau', 'Bateau']","['Starlightexpress', 'Schauspieler', 'St\\u00fcck', 'Affen', 'Bretter', 'Globe...']","['chaudron', 'grimoire', 'bucher', 'magicienne']","['Plane', 'wings', 'Insect', 'Insect']","['Shoot', 'flame', 'Blaze', 'Inferno', 'Burn', 'burning']","['Wrap', 'Linen', 'Embalmed', 'Undead', 'Luxor', 'sarcophagus']","['praline', 'Galaxy', 'bittersweet', 'Brown']","['List', 'Cocktail', 'boxing', 'sucker', 'fist', 'line']","['Marionette', 'Elmo', 'strings', 'Ventriloquist']","['lethal', 'broadsword', 'Firearm', 'Gun', 'Dagger', 'Dagger']","['Amuse-bouche', 'Bite', 'Escargot', 'Starter', 'Starter', 'Starter']","['Baden-Baden', 'Bellagio', 'Roulette', 'Addiction', 'Gambling', 'slots']","['Coffre', 'ch\\u00e9ri', 'pirate', 'Chasse', 'Chasse', 'pirates']","['Erickson', 'Schrieber', 'Nissan', 'page', 'Canadian', 'flag']","['Butterfly', 'Monarch', 'movie', 'Alien', 'Metamorphosis', 'proctetion']","['bright', 'Sun', 'Switch', 'Bulb', 'Illuminate', 'illuminate']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['Sperm', 'mammal', 'blue', 'Bowhead']","['Alexandria', 'Novels', 'Books', 'Building', 'Literature', 'Repository']","['Kung', 'animal', 'Eucalyptus', 'Ourson']","['ten-speed', 'Shimano', 'courier', 'Schwinn', 'Queen', 'recumbent']","['Mane', 'Fur', 'tresses', 'spray']","['miami', 'football', 'Echolocation', 'Flipper']","['Pushup', 'Position', 'board', 'platform', 'timber', 'beam']","['Glass', 'Toe', 'Hint', 'Money']","['Boat', 'flyer', 'Driver', 'airline', 'Airline', 'driver']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Poirot', 'Sherlock', 'Investigator', 'pikachu']","['and', 'key', 'Pad', 'Shut']","['baking', 'gun', 'icing', 'baby', 'explosive', 'dust']","['List', 'Choices', 'Meals', 'Restaurant', 'Options', 'Options']","['mythical', 'narwhal', 'gay', 'Horny', 'fantasy']","['3D', 'square', 'rubik', '^3']","['Tanganyika', 'Loch', 'Huron', 'Veronica', 'Erie', 'Erie']"
Mystery Word,Stock,Cell,Bouton,\u00c9go\u00fbt,Shower,Peach,Galaxy,Hotel,Clock,Detective,Outil,Shower,Marionnette,Hole,Theater,Detective,Weather,Smoke,Ladybug,Vin,Morning,Bar,Bill,Mumie,Newspaper,Prinzessin,Fountain,Ancre,Theater,Sorci\u00e8re,Fly,Fire,Mummy,Chocolate,Punch,Puppet,Weapon,Appetizer,Casino,Tr\u00e9sor,Leaf,Cocoon,Light,Film,Whale,Library,Panda,Bicycle,Hair,Dolphin,Plank,Tip,Pilot,Heat,Baleine,Valise,Quarter,Root,Guard,Vegetable,Detective,Lock,Powder,Menu,Unicorn,Cube,Lake
Guess,Stock,,Bouton,\u00c9gout,shower,peach,chocolatebar,Hotel,Alarm,Detective,Outil,shower,Marionnette,Hole,Play,Police,Sky,Sun,Bug,Vin,,Bar,Bill,Mumie,Newspaper,Prinzessin,Fountain,Voiture,Bande,sorci\u00e8re,Fly,Fire,mummy,Chocolate,Punch,Puppet,Weapon,appetizer,casino,tr\u00e9sor,Leaf,Cocoon,Light,film,Whale,library,,Bicycle,Hair,Dolphin,plank,Pochacco,Radio,,Baleine,valise,,,guard,Vegetable,Detective,lock,Sugar,Menu,unicorn,Cube,Lake
