ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,517579370,517033221,516820035,517039024,516773405,516560601,516681041,516715554,515832978,515518017,515657052,515693674,515417691,515358026,515499504,514630385,515070585,514995931,514707951,514679425,514496319,514401272,514438929,514381694,514339808,514026107,514127942,513785097,513492249,513879745,513176546,512715448,512758549,513169750,513180908,512757859,512084356,511473406,511489359,510302310,510269410,509897088,508853595,508116165,504783443,505196983,504721368,494728196,493769667,488379380,478416865,464921867,462438853,431028987,423771261,374138794,324381970
Move,['9'],['9'],['9'],['35'],['9'],['16'],['16'],['25'],['49'],['30'],['37'],['46'],['7'],['77'],['47'],['58'],['26'],['32'],['21'],['24'],['28'],['47'],['26'],['62'],['38'],['91'],['47'],['33'],['83'],['24'],['75'],['32'],['67'],['78'],['55'],['78'],['73'],['58'],['92'],['103'],['33'],['73'],['52'],['75'],['31'],['83'],['67'],['158'],['57'],['79'],['687'],['114'],['1077'],['1196'],['2753'],['1707'],['1852']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+
Language,English,Français,Français,English,English,English,English,Français,Deutsch,Français,English,Français,English,Français,Deutsch,English,English,Français,Français,English,English,Français,Français,Français,Deutsch,Français,Français,English,Deutsch,English,Deutsch,English,English,Français,Deutsch,English,Français,English,Français,English,English,English,English,English,English,English,Français,English,English,Français,Français,English,Français,English,Deutsch,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Rosy', 'Emoji', 'snap', 'Aviation', 'Fuzz', 'fuzzy']","['cigarette', 'Zippo', 'Chien', 'Bic', 'gaz', 'Bruleur']","['Lunettes', '2', 'Ciseaux', 'Deux', 'Chaussures', 'Chaussures']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['steack', 'Netflix', 'Meat', 'tallow', 'Kobe', 'Cow']","['Hair', 'Profession', 'Beautician', 'Cosmologist']","['projectile', 'Bourbon', 'Slug', 'train', 'train']","['Course', 'p.m.u', 'Argent', 'argent']","['Shetland', 'Streichelzoo', 'Stirnhaare', 'Pferdchen']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Cumulus', 'Fluffy', 'billowy', 'Rain', 'nimbus', 'Nimbus']","['Mondaine', 'Potes', 'Mousse', 'alcool', 'Nuit', 'nuit\\u00e9e']","['cow', 'china', 'bamboo', 'bamboo']","['Etale', 'Puces', 'Deal', 'Producteur', 'Couru', 'Negoce']","['Rasierstube', 'def\\u00e4kation', 'Dusche', 'Wanne']","['Orion', 'Green', 'camoflauge', 'Predator', 'Predator']","['sewing', 'adjective', 'rubber', 'band', 'waistband', 'rubber']","['Fruit', 'Gucamole', 'Juge', 'Juge']","['Traversin', 'dormir', 'coussin', 'Coussin']","['layers', 'Shallot', 'Tears', 'Rings', 'Satire']","['Chop', 'Gimli', 'deodorant', 'Guitar']","['Flagrance', 'Senteur', 'Odeur', 'Chanel']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Guet', 'Montparnasse', 'Ch\\u00e2teaux', 'Hauteur']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['police', 'Poirot', 'loupe', 'enqu\\u00eate', 'MouriKogorou', 'MissMarple']","['Eiffel', 'R\\u00e9volution', 'Pise', 'Pise']","['forecast', 'climate', 'Channel', 'rainy', 'Outside', 'Conditions']","['Schuhe', 'Liebes-', 'Zwei', 'Zwei', 'Zwei']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Bretter', 'Rampenlicht', 'Konzert', 'Konzert', 'Theater', 'Theater']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['ancient', 'religious', 'Mountaion', 'korea', 'Monk', 'monk']","['pourri', 'Bourges', 'Saison', 'hirondelles']","['Winterschlaf', 'Versteck', 'Helm', 'Erkundung', 'Berg', 'Gebirge']","['Unlucky', 'Rung', 'Rung', 'Rung']","['Macadamia', 'Cerneau', 'P\\u00e9can', 'Coco', 'Cajou', 'Cajou']","['crab', 'Isolated', 'Solitary', 'Alone', 'alone']","['Rouge', 'prada', 'Queue', 'Chariot', 'Enfer', 'Belz\\u00e9buth']","['Spiked', 'Saitama', 'Needle', 'fruity', 'Judy', 'Judy']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['\\u306b\\u3093\\u3052\\u3093', '\\u30c9\\u30e9\\u30af\\u30a8\\u3066\\u304d', '\\u30d4\\u30e9\\u30df\\u30c3\\u30c9', '\\u307b\\u3046\\u305f\\u3044', '\\u30db\\u30a6\\u30bf\\u30a4']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Blue', 'Girl', 'gut', 'asahi', 'Beverage', 'Alcohol']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Tropicale', 'Amazone', 'Bor\\u00e9ale', 'Amazonienne', 'Sentiers', 'Arbres']","['Gun', 'noise', 'Chitty', 'Energy']","['Nez', 'Cadeau', 'Chanel', 'Rose', 'Odeur', 'Odeur']","['Clubs', 'Luck', 'Lucky', 'Lucky']","['Neuk\\u00f6lln', 'Neum\\u00fchlen', 'Block', 'St.Pauli', 'Shibuya']","['dandelion', 'face', 'Grandfather', 'water']","['Capitaine', 'D\\u00e9tours', 'dentelle', 'droit', 'boxe', 'd\\u00e9tour']"
Mystery Word,Peach,Briquet,Paire,Cake,Beef,Stylist,Bullet,Pari,Pony,Poup\u00e9e,Cloud,Soir\u00e9e,Panda,March\u00e9,Bad,Hunter,Elastic,Avocat,Oreiller,Onion,Axe,Parfum,Boucle,Tour,Hengst,D\u00e9tective,Tour,Weather,Paar,Feather,B\u00fchne,Island,Temple,Printemps,H\u00f6hle,Ladder,Noix,Hermit,Diable,Punch,Hunter,Coffee,Mummy,Spice,Oven,Pilot,Vache,Beer,Spider,Poup\u00e9e,For\u00eat,Bang,Parfum,Clover,Stadtviertel,Clock,Crochet
Guess,Smile,Flamme,paire,cake,beef,STYLIST,Bullet,pari,Pony,Poup\u00e9e,Cloud,Soir\u00e9e,clone,Movie,Bad,,Mechanical,avocat,,Onion,axe,Parfum,Boucle,,Hengst,Inspecteur,Industriel,Weather,Paar,Feather,B\u00fchne,Island,Grave,Printemps,H\u00f6hle,ladder,Noix,Hermit,Diable,Punch,,coffee,hensin,Spice,fry,Pilot,Vache,Beer,Spider,Poup\u00e9e,Jungle,Bang,Parfum,poker,Stadtteil,clock,crochet
