ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,501752378,500920253,501306828,501266545,501262958,501082077,501009823,500347738,500686195,500598674,500355817,500049560,500088855,500094148,499959667,499400159,499822950,499697763,499470441,499584507,499428870,499269196,499143804,498805285,498938279,498320868,498158851,497956953,498118641,497900995,497407451,497274140,496405272,496231650,496466712,495583488,496188758,496058086,495942525,495708536,495122405,495894974,495605195,495675336,495349332,494704846,493675456,493611700,491305856,490280100,484682575,484435490,479677325,470247957,444471586,426921218,420552674,405054016,348302073,319065151,313533300
Move,['5'],['9'],['22'],['25'],['18'],['36'],['10'],['14'],['9'],['45'],['91'],['29'],['42'],['38'],['51'],['25'],['28'],['18'],['37'],['32'],['32'],['43'],['68'],['29'],['266'],['32'],['29'],['55'],['72'],['101'],['66'],['65'],['9'],['38'],['91'],['33'],['65'],['94'],['37'],['125'],['50'],['57'],['43'],['37'],['43'],['81'],['7'],['278'],['39'],['37'],['98'],['55'],['82'],['904'],['57'],['660'],['687'],['1923'],['2650'],['420'],['3916']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,Français,English,English,English,Deutsch,English,English,Français,Français,English,English,Français,Deutsch,Français,English,English,Deutsch,English,English,Français,Français,English,English,English,English,English,English,English,Français,English,Français,English,Français,Français,Deutsch,Français,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Appuyer', 'Acn\\u00e9', 'Manchette', 'Manchette']","['Dessous', 'tunnel', 'Canalisation', 'Cloaque', 'plaque', 'Plaque']","['furniture', 'mattress', 'frame', 'lay']","['Marriot', 'California', 'Westin', 'Inn', 'Room']","['Special', 'Sous', 'Baas', 'Leiding', 'Kok', 'Kok']","['Sonnenbrille', 'Enzian', 'Schwarzbraun', 'Ferch', 'Hannelore', 'Hannelore']","['Brut', 'Sparkling', 'French', 'Region']","['Pikachu', 'Inspector', 'Gumshoe', 'Clouseau']","['Caisse', 'b\\u00eache', 'Multifonction', 'Pioche', 'Tournevis', 'Tournevis']","['eau', 'Mousson', 'Nuages', 'Grenouille', 'Averse', 'D\\u00e9luges']","['Dozen', 'milk', 'Amazon', 'Container', 'Cardboard', 'cardboard']","['VW', 'Spots', 'beetle', 'spotted']","['Saint-\\u00e9milion', 'Pinot', 'Beaujolais', 'Chablis']","['Unget\\u00fcm', 'Filmmonster', 'Ungeheuer', 'Tokio', 'Japan', 'Japan']","['\\u00e9glise', 'P\\u00e2ques', 'Grelot', 'Glas']","['Invoice', 'beak', 'Itemized', 'Clinton', 'Lading']","['Thunder', 'Hurricane', 'Tornado', 'x-men', 'Destruction', 'Trooper']","['Leichenkonservierung', 'Pyramide', '\\u00c4gypten', 'Toter', 'Sarkophag', 'Sarkophag']","['water', 'Youth', 'Ornament', 'Springs', 'soda', 'Soda']","['internet', 'tab', 'PC', 'OS', 'Rear', 'Microsoft']","['chaudron', 'grimoire', 'bucher', 'magicienne']","['candelabre', 'parafine', 'Chandelle', 'Allumage', 'Cierge', 'G\\u00e2teau']","['lamp', 'electron', 'Utility', 'Gas', 'Shock', 'Power']","['Plane', 'wings', 'Insect', 'Insect']","['Wrap', 'Linen', 'Embalmed', 'Undead', 'Luxor', 'sarcophagus']","['praline', 'Galaxy', 'bittersweet', 'Brown']","['Marionette', 'Elmo', 'strings', 'Ventriloquist']","['lethal', 'broadsword', 'Firearm', 'Gun', 'Dagger', 'Dagger']","['Psychiatry', 'Trope', 'best', 'napping', ""therapee's"", 'lounge']","['Coffre', 'ch\\u00e9ri', 'pirate', 'Chasse', 'Chasse', 'pirates']","['bright', 'Sun', 'Switch', 'Bulb', 'Illuminate', 'illuminate']","['T\\u00e9l\\u00e9phonie', 'chor\\u00e9gies', 'Navelina', 'Mandarine']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['Kung', 'animal', 'Eucalyptus', 'Ourson']","['Belges', 'Allumettes', 'Mcdo', 'Potatoes', 'patate', 'Patate']","['Gummistiefel', 'Bindf\\u00e4den', 'Prasseln', 'Schauer', 'Schauer']",['Panama'],"['Puff', 'Lecter', 'Komodo', 'Year', 'Dungeon', 'Dungeons']","['Bi\\u00e8res', 'lait', 'Populaire', 'Banque', 'Enregistreuse', 'enregistreuse']","['ten-speed', 'Shimano', 'courier', 'Schwinn', 'Queen', 'recumbent']","['Mane', 'Fur', 'tresses', 'spray']","['miami', 'football', 'Echolocation', 'Flipper']","['Smokes', 'Camels', 'Nicotine', 'Marlboro']","['Pushup', 'Position', 'board', 'platform', 'timber', 'beam']","['Glass', 'Toe', 'Hint', 'Money']","['Boat', 'flyer', 'Driver', 'airline', 'Airline', 'driver']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Kirurg', 'Blindtarmsbet\\u00e6ndelse', 'Bed\\u00f8velse', 'Skalpel']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['fart', 'Jupiter', 'Helium', 'bottle', 'Argon', 'Classical']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['and', 'key', 'Pad', 'Shut']","['baking', 'gun', 'icing', 'baby', 'explosive', 'dust']","['Tiny', 'Fishy', 'tin', 'fish']","['Tango', 'Valse', 'Moderne', 'Classique', 'Bouger', 'Body']","['3D', 'square', 'rubik', '^3']","['Tanganyika', 'Loch', 'Huron', 'Veronica', 'Erie', 'Erie']"
Mystery Word,Bouton,\u00c9go\u00fbt,Bed,Hotel,Chef,Heino,Champagne,Detective,Outil,Pluie,Carton,Ladybug,Vin,Godzilla,Cloche,Bill,Storm,Mumie,Fountain,Window,Sorci\u00e8re,Bougie,Electricity,Fly,Mummy,Chocolate,Puppet,Weapon,Couch,Tr\u00e9sor,Light,Orange,Film,Panda,Frites,Regen,Chapeau,Dragon,Caisse,Bicycle,Hair,Dolphin,Cigarette,Plank,Tip,Pilot,Heat,Operation,Baleine,Valise,Quarter,Root,Guard,Gas,Vegetable,Lock,Powder,Sardine,Danse,Cube,Lake
Guess,Bouton,\u00c9gout,bed,Hotel,Chef,Heino,champagne,Detective,Outil,Pluie,Carton,Bug,Vin,Godzilla,cloche,Bill,Storm,Mumie,Fountain,Window,sorci\u00e8re,Bougie,Electricity,Fly,mummy,Chocolate,Puppet,Weapon,couch,tr\u00e9sor,Light,Orange,film,,Frites,Regen,Plage,dragon,Marque,Bicycle,Hair,Dolphin,Cigarettes,plank,Pochacco,Radio,,Operation,Baleine,valise,,,guard,Gas,Vegetable,lock,Sugar,Sardines,Danse,Cube,Lake
