ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,466562253,466382823,466358935,465921149,465778782,465730465,465728930,465619295,465594337,465320903,465224199,464931325,464731998,464729630,464716399,464626959,464539974,464440486,464357388,464351913,464319488,464127590,464041211,464036197,464019294,463574742,463190359,463166570,463053389,462816417,462244582,461863604,461507101,461429339,460920121,460836511,460427655,460369474,459645657,459470730,459311164,459279309,458774327,458716764,458603611,458378974,457749670,456908720,455837502,455700764,455460040,455275490,454586755,453839362,449145581,446155644,421549329,405054016,393621459,344838144,341401520,324806575
Move,['6'],['5'],['6'],['15'],['51'],['52'],['41'],['6'],['26'],['28'],['19'],['46'],['60'],['45'],['48'],['36'],['56'],['27'],['45'],['100'],['25'],['54'],['56'],['36'],['46'],['91'],['61'],['65'],['21'],['83'],['82'],['73'],['52'],['52'],['111'],['49'],['65'],['101'],['60'],['42'],['67'],['39'],['91'],['19'],['32'],['108'],['83'],['50'],['225'],['96'],['79'],['92'],['11'],['82'],['72'],['36'],['95'],['1217'],['1003'],['1486'],['2450'],['1634']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,English,Français,Deutsch,English,English,English,English,English,English,Français,Français,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,English,Deutsch,English,Deutsch,English,Deutsch,Français,Deutsch,English,English,English,Deutsch,English,Français,English,Français,English,English,English,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Cheap', 'deception', ""Conjuror's"", 'Set', 'scheme', 'card']","['Urgence', 'Lits', 'Soins', 'Soins']","['Silvester', 'weltall', 'NASA', 'Countdown', 'Raumfahrt', 'Feuerwerk']","['Narwhal', 'Orca', 'Shamu', 'Baleen']","['Peppa', 'Porcine', 'Oink', 'hog']","['sky', ""turnin'"", 'tire', 'steering']","['Cane', 'Sweetener', 'Granulated', 'Honey', 'Powdered']","['Band', 'Barracuda', 'Love', 'Valentines', 'pump', 'blood']","['Blue', 'birds', 'Clouds', 'Clouds']","['Ferroviaire', 'Mine', '\\u00e9vasion', 'Eurostar', 'Fr\\u00e9jus', 'Frejus']","['gentil', 'Extr\\u00e9mit\\u00e9', 'App\\u00e9tit', 'G\\u00e9n\\u00e9rique', 'Apocalypse', 'Apocalypse']","['Deux', 'blat\\u00e8re', 'Sable', 'Dromadaire', 'bosses', 'Bosses']","['head', 'rotate', 'Pigwidgeon', 'Screech', 'Barred', 'Wisdom']","['durite', 'Nitro', 'deux-temps', 'Thermique', 'combustion', 'Combustion']","['Jewels', 'diadem', 'Elizabeth', 'Tiara', 'King', 'King']","['snow', 'winter', 'Shiffrin', 'Lift', 'hill', 'Downhill']","['Wrist', 'Accessory', 'Friendship', 'Jewelry']","['Dots', 'policy', 'snickerdoodle', 'Biscuit', 'Crumbly', 'Crumble']","['Peak', 'Bike', 'Climb', 'Climb']","['succession', 'several', 'world', 'Book', 'Continuous', 'Podcast']","['Picard', 'Kirk', 'morgan', 'crunch', 'Sparrow', 'Cook']","['Volumes', 'Asian', 'Japanese', 'japanese']","['wish', 'Shooting', 'Sol', 'Rigel']","['Sphere', 'Bearing', 'Volley', 'tabletennis', 'Round', 'golf']","['flicker', 'tallow', 'beeswax', 'Monroe', 'Birthday', 'Wax']","['extensions', 'HEAD', 'spray', 'Cut', 'body', 'bald']","['Hay', 'Drink', 'Accessory', 'Berry', 'Scarecrow', 'Scarecrow']","['scarecrow', 'Last', 'hay', 'hay']","['Cheveux', 'Bain', 'Hygi\\u00e9nique', 'Hygi\\u00e9nique']","['accessory', 'Tennis', 'Jewelry', 'Wrist', 'Wearable', 'Armlet']","['laser', 'Hyper', 'spotlight', 'Lazer', 'Gymnastics', 'Light']","['blare', 'Security', 'audible', 'loud', 'Loud', 'loud']","['Leader', 'Who', 'Battle', 'Baby', 'Hugo', 'Hugo']","['unclaimed', 'suitcase', 'Airport', 'Plane']","['Crack', 'Maigret', 'Fellation', 'Bois', 'calumet', 'Calumet']","['Wasing', 'Draw', 'Backer', 'Defensive', 'Straight', 'Straight']","['4', 'G\\u00f6tterwohnsitz', 'Wettkampf', 'Mehrkampf', 'Wettk\\u00e4mpfe']","['waddle', 'polar', 'flightles', 'Antartica', 'Antarctica', 'Antarctica']","['Mogwai', '1984', 'Horrorfilm', 'Zweif\\u00e4ltig']","['President', 'Directeur', 'Fight', 'Final', 'Baby', 'Hugo']","['Armbrust', 'Gebr\\u00fcll', 'Kashyyyk', 'Mayhew', 'Wookie', 'Co-Pilot']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Rang', 'Dienstgrad', 'Befehlsrang', 'Befehlsbefugnis', 'Gentleman', 'Gentleman']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Skeleton', 'Unlock', 'Lock', 'Lock']","['Manhole', 'Rats', 'rat', 'drainage', 'Waste', 'Waste']","['Stein', 'Fluss', 'Split', 'Bodenbedeckend', 'Steinchen', 'Steinchen']","['butterfly', 'shell', 'metamorphosis', 'caterpillar', 'shroud', 'chrysalis']","['Tente', 'Zavatta', 'trap\\u00e8ze', 'Pinder', 'Gavarnie', 'gavarnie']","['knowledge', 'Hunt', 'X', 'Booty', 'Island', 'Island']","['Caramel', 'haribo', 'Sucreries', 'R\\u00e9glisse']","['seedless', 'Plantain', 'Minion', 'yellow', 'Peel', 'Peel']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Weighing', 'Diatonic', 'Reptile', 'Weigh']","['Royer', 'Chouine', 'Mondiale', '\\u00e9pais', '\\u00e9pais']","['putter', 'association', 'Discotheque', 'Golf']","['Chicken', 'Intimidate', 'Heifer', 'Holstein', 'Moo', 'Moo']","['Autumn', 'Wind', 'Peepers', 'Fall', 'Foliage', 'Photosynthesis']"
Mystery Word,Trick,H\u00f4pital,Rakete,Whale,Pig,Wheel,Sugar,Heart,Sky,Tunnel,Fin,Chameau,Owl,Moteur,Crown,Ski,Bracelet,Cookie,Mountain,Series,Captain,Manga,Star,Ball,Candle,Hair,Straw,Straw,Serviette,Bracelet,Beam,Alarm,Boss,Baggage,Pipe,Line,Olympiade,Penguin,Gremlins,Boss,Chewbacca,Bande,Offizier,Pearl,Key,Sewer,Kiesel,Cocoon,Cirque,Treasure,Bonbon,Banana,Crescent,Museum,Dungeon,Battery,Rooster,Scale,Guerre,Club,Cow,Leaf
Guess,trick,H\u00f4pital,Rakete,Whale,Pig,Wheel,Sugar,Heart,sky,train,,chameau,Owl,,Crown,ski,Bracelet,Cookie,Mountain,series,captain,rice,Star,Ball,candle,Hair,Straw,,shampoing,bracelet,Beam,alarm,,Luggage,b\u00e2ton,guard,Olymp,Penguin,Gremlins,Boss,Schlacht,,Offizier,mussel,key,sewer,Kiesel,cocoon,Cirque,Aim,Bonbon,Banana,Crescent,,dungeon,Battery,DJ,Scale,terre,club,Cower,leaf
