ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,459075591,458867157,458716764,458711453,458380991,458320256,458294425,458257444,458082230,458060929,458069807,457976449,457762341,457701918,457698776,457623598,457530704,457272728,457235025,457198181,456916364,456808852,456725524,456729023,456721900,456700192,456304197,456276681,456261598,456069175,455855863,455544760,455374100,455340110,455330446,455045761,455042660,455034556,454971280,454958361,454918899,454604526,454507210,454408567,454393579,453868231,453839362,453530516,453042281,452780156,452674296,452531890,452098399,451359006,451345518,450449579,450053806,449496845,449365455,448409582,448202573,447934583,446514318,446155644,445628197,443958521,443775902,442007968,441488112,441032575,366888891,349338828,348302073,344838144,314877288
Move,['26'],['44'],['12'],['5'],['9'],['41'],['27'],['21'],['12'],['16'],['7'],['6'],['9'],['45'],['6'],['18'],['74'],['17'],['18'],['47'],['78'],['12'],['64'],['53'],['44'],['20'],['67'],['47'],['18'],['90'],['68'],['54'],['100'],['45'],['37'],['16'],['56'],['66'],['32'],['74'],['83'],['47'],['26'],['65'],['100'],['93'],['82'],['73'],['83'],['93'],['45'],['55'],['98'],['61'],['97'],['45'],['106'],['103'],['111'],['85'],['40'],['69'],['20'],['36'],['26'],['75'],['694'],['37'],['102'],['16'],['1123'],['4340'],['2191'],['1457'],['3314']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,Deutsch,English,Français,Français,Français,Français,English,English,Français,English,English,Français,Deutsch,English,English,Français,Français,English,English,Français,Français,English,English,Deutsch,English,English,English,English,English,English,English,English,Français,English,English,English,English,Deutsch,English,Deutsch,Deutsch,Français,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['rescue', 'Yaneura', 'Mokusei', 'climb', 'descend', 'kyatatu']","['Walzer', 'Rumba', 'Bewegung', 'K\\u00f6rpernah']","['Cancer', 'Marlboro', 'Addictive', 'Ashes', 'Smoke', 'Smoke']","['Ellie', 'Formula', 'Infant', 'Infant']","['Fujifilm', 'Aperture', 'Photographic', 'Shutter', 'Focus', 'Photo']","['Money', 'Dentist', 'Fairy', 'Fairy']","['plumage', 'Peacock', 'Pillow', 'Tickle', 'Quill', 'Quill']","['Cruciforme', 'Clou', 'Ecrou', '\\u00c9crou']","['plus', 'Catholique', 'Signe', 'Religieux', 'symbole', 'Symbole']","['Galapago', 'Slow', 'Shell', 'Hare', 'Hare']","['Stethoscope', 'healer', 'PhD', 'Doolittle']","['xylitol', 'aspartame', 'White', 'Candy', 'Sweet', 'Sweet']","['Bridegroom', 'Vows', 'alliance', 'Matrimony', 'couple', 'union']","['Vegas', 'building', 'Bellagio', 'Rio', ""Harrah's"", 'Luxor']","['Snore', 'Furniture', 'Sheets', 'Pillow', 'Bath', 'Beyond']","['charge', 'rayovac', 'AAA', 'Energizer', 'Assault', 'Powered']","['smoke', 'cylindrical', 'snowboarder', 'half', 'gutter', 'hose']","['Play', 'show', 'Monopoly', 'Monopoly', 'Monopoly']","['Aguilera', 'Aladdin', 'Wahnsinn', 'verbummeltes', 'Einstein', 'Einstein']","['Iguazu', 'Silence', 'cascade', 'Niagara', '\\u00c9boulement', 'd\\u00e9gringolade']","['wizard', 'Penn', 'abracadabra', 'mandrake', 'rabbit', 'Rabbit']","['Chest', 'Island', 'Hidden', 'Riches', 'sierra', 'madres']","['toe', 'polish', 'Hammer', 'ingrown', 'Gun', 'file']","['Vegas', 'Apostes', 'Ruleta', 'Tragaperras', 'Jugar', 'Fitxes']","['french', 'yellow', 'Hotdog', 'Dijon', 'dijon', 'hot']","['Rollladen', 'Fliegengitter', 'Betriebssystem', 'Glas', 'Computer', 'Scheibe']","['Turd', 'Beetle', 'Manure', 'Excrement', 'Poop', 'Poop']","['zodiaque', 'mouton', 'Horoscope', 'Corne']","['Cape', 'mousquetaire', 'And\\u00faril', 'Duel', 'sabre', 'sabre']","['Ecaille', 'Cire', 'Mythologie', 'Queue', 'Pin-pon', 'Alarme']","['Paquerette', 'Butiner', 'Lys', 'Narcisse', 'Edelweis', 'Edelweiss']","['Expressrestaurant', 'Asia', 'Bear', 'express', 'Oreo', 'Takenoko']","['Lick', 'Philatelist', 'rubber', 'Collection', 'collection', 'collection']","['Russe', 'Corse', 'Palerme', 'parrain', 'Italienne', 'italie']","['Neuro', 'stroke', 'Head', 'mind', 'Skull', 'Amygdala']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Waffe', 'Jahresende', 'Luftangriffsgegenstand', 'Silvesterfreude', 'Feuerwerksk\\u00f6rper', 'Feuerwerksk\\u00f6rper']","['Wax', 'Incense', 'Wick', 'Wick', 'Wick']","['Green', 'Monstrous', 'humungeous', 'Beanstalk', 'Panoptes', 'Gargantuan']","['Lampe', 'Einstein', 'Aladdin', 'Souhaits', 'souhaits', 'Aladdin']","['Maquereau', 'Serr\\u00e9e', 'Conserve', 'Anchois', 'Boite', 'Boite']","['Bestemming', 'Trein', 'Heen', 'Terug']","['Hyatt', 'Hilton', 'bellboy', 'Ibis', 'room', 'Airbnb']","['Clairi\\u00e8re', 'sylviculture', 'Bois', 'Plantation', 'Arbres', 'Chignolle']","['cloaques', '\\u00e9vacuation', 'Bouche', 'Paris', 'Souterrain', 'tortues']","['Relics', 'building', 'Artifacts']","['Bibliophile', 'Study', 'Stacks', 'readers', 'quiet', 'public']","['Wasserleitung', 'Kanal', 'Hohl', 'Verlegen', 'Abfluss', 'Abfluss']","['wool', 'herder', 'Cotton', 'shepard', 'bah', 'Baah']","['nonmetallic', 'pebble', 'kernel', 'cobble', 'diamond', 'precious']","['dark', 'led', 'Koniec', 'Tunela', 'Marlboro', '\\u017diarovka']","['Dig', 'Escape', 'Mole', 'Underground', 'underground']","['Shoreline', 'Sandcastle', 'Sandy', 'Area']","['tut', 'Stack', 'Khufu', 'D4', 'Egypt', 'Pharaoh']","['Billiards', 'Saltwater', 'chlorine', 'Chlorine']","['seas', 'AWOLnation', 'cutty', 'ships', 'Wind', 'Boat']","['Banque', 'jouets', 'tr\\u00e9sor', 'Valise', 'Fort', 'Hayon']","['illusion', 'Vision', 'Oasis', 'Fake', 'hallucination', 'Hallucination']","['Ceramic', 'steal', 'Thieving', 'Cup']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['cracker', 'Thins', 'plant', 'flour', 'bread', 'bread']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Chapeau', 'Royaut\\u00e9', '\\u00e9pine', 'dentaire']","['Rainforest', 'Habitat', 'Forest', 'Amazon']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['connect', 'diode', 'interface', 'road', 'Pn', 'Highway']","['Attack', 'protection', 'Shield', 'Ministry', 'Ministry']","['Metier', 'Militaire', 'soldat', 'Feu', 'Feu', 'feu']","['titanium', 'Shiny', 'copper', 'aluminum']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Ladder,Tanz,Cigarette,Baby,Camera,Tooth,Feather,Vis,Croix,Tortoise,Doctor,Sugar,Marriage,Casino,Bed,Battery,Pipe,Game,Genie,Chute,Magician,Treasure,Nail,Casino,Mustard,Fenster,Dung,B\u00e9lier,\u00c9p\u00e9e,Sir\u00e8ne,Fleur,Panda,Stamp,Mafia,Brain,Rain,Moutarde,Rakete,Candle,Giant,G\u00e9nie,Sardine,Ticket,Hotel,For\u00eat,\u00c9go\u00fbt,Museum,Library,Rohr,Sheep,Stone,Light,Tunnel,Beach,Pyramid,Pool,Sail,Coffre,Mirage,Mug,Grape,Wheat,Meerjungfrau,Battery,Tabak,Nest,Couronne,Jungle,Anchor,Scale,Junction,Defense,Pompier,Metal,Circle
Guess,ladder,Tanz,,Baby,Camera,Tooth,Feather,Vis,Croix,Turtle,Doctor,Sugar,marriage,hotel,bed,battery,pipe,,Genie,Chute,Magician,Treasure,Nail,Casino,Croissant,Fenster,Poop,Capricorne,\u00e9p\u00e9e,Sir\u00e8ne,Fleur,Cina,Stamp,Accent,Brain,rain,Moutarde,Rakete,Candle,Giant,G\u00e9nie,Sardine,Pendelen,Hotel,f\u00f4ret,\u00e9gout,,Library,Rohr,sheep,jewel,light,burrow,Beach,Mummy,pool,Sailing,Coffre,Mirage,,,wheat,Meerjungfrau,Battery,Tabak,,Couronne,deforestation,,,Junction,Armour,Arm\u00e9e,metal,Circle
