ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,454423550,454408709,453724178,453640023,453589776,453579746,453232988,453210293,453080176,453055936,452672686,452625390,452468237,452248434,452229798,451904063,451704018,451640427,451564924,451499755,451217602,451153700,451102160,450978021,450870955,450855996,450822521,450758314,450474638,450259336,449579261,449210818,449184057,448503521,448202573,447424318,446514318,444843544,444471586,443958521,442941057,441488112,441032575,440978972,440543522,431028877,430526833,423771261,420552674,417255169,393621459,381777020,330741642,328236739,314877288,314360735
Move,6,15,30,56,18,28,65,62,48,69,24,20,66,74,67,55,43,50,38,98,38,49,43,74,91,59,50,37,73,36,55,28,55,68,40,73,20,48,36,75,67,102,15,7,116,338,18,1057,317,899,862,896,2483,2947,3314,2737
Clues,"['Babe', 'Bacon', 'Oink', 'Glutton', 'Peppa', 'Hog']","['desert', 'oasis', 'reflection', 'illusion']","['iron', 'N99', 'Zorro', 'Covid', 'Spiderman', 'carnival']","['Vega', 'Antares', 'Twinkle', 'Sun', 'Celebrity', 'Space']","['agricole', 'Ouvre', 'Gueule', 'Cl\\u00f4t', 'Ranch', 'Ranch']","['Nook', 'Square', 'Angle', 'intersection', 'Edge', 'Edge']","['Lazy', 'god', 'weekday', 'Sabbath', 'Mass', 'solar']","['Chrysanthemum', 'Daisy', 'bouquet', 'centrepiece', 'begonia', 'boutonniere']","['Beetle', 'Manure', 'guano', 'poop']","['Teacher', 'Support', 'Surfing', 'tool', 'Chess', 'Playground']","['Opposite', 'Magnets', 'repulsion', 'chemistry', 'desire', 'want']","['Kitty', 'Minette', 'Buzz', 'Buzz']","['Cambridge', 'Tango', 'Tenue', 'Infirmi\\u00e8res', 'Militaire', 'Discipline']","['Head', 'Antoinette', 'Execution', 'Revolution', 'Slice', 'Sliced']","['fog', 'dew', 'breakfast', 'wake-up', 'sunrise', 'sunrise']","['Zippo', 'Smoking', 'butane', 'cigarette', 'flame', 'portable']","['list', 'Choices', 'Listing', 'listing']","['Matey', 'Eyepatch', 'BlackBeard', 'Arrrr', 'Ahoy']","['Binder', 'Anzug', 'Plastron', 'M\\u00e4nnlich', 'Halsbinder', 'Halszwirn']","['French', 'Burger', 'Chips', 'Crinkle', 'Fat', 'Yam']","['Crying', 'Tears', 'Layers', 'Shrek', 'vegetable', 'cippolini']","['Sounds', 'Different', 'Voice', 'Language', 'Dialect', 'Dialect']","['Light', 'Rub', 'oil', 'lantern', 'Brilliant', 'Idea']","['bait', 'hook', 'Cylindrical', 'insect', 'Earth', 'Compost']","['Chaussure', 'Aiguille', 'pointe', 'Achille', 'Achille', 'Achille']","['Taxado', 'southpole', 'cobblepot', 'Pittsburgh', 'Anarctica', 'flightless']","['sprinkler', 'pipe', 'long', 'rubber', 'Water', 'Fire']","['Gold', 'Fish', 'Rigel', 'Deneb', 'Twinkle', 'Twinkle']","['Komponist', 'Amadeus', 'Klassik', 'Zauberfl\\u00f6te', 'Kugeln', 'Kugeln']","['Margaritifera', 'Mollusk', 'necklace', 'necklace', 'oyster', 'oyster']","['payday', 'Venus', 'Frigga', 'weekday', '13th', 'Freaky']","['Leader', 'Pugwash', 'Ey\\u2019', 'Ey\\u2019']","['card', 'catalog', 'of', 'congress', 'Lending', 'Local']","['Geistesblitz', '\\u00dcberlegen', 'Frei', 'Idee']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['K\\u00e4se', 'teufel', 'Gei\\u00df', 'Gei\\u00df']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Rock', 'Tablet', 'Statue', 'boulder', 'pebble', 'skipping']","['Shield', 'Protect', 'Security', 'Prison']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Caboose', 'gym', 'pratice', 'Rails', 'rail', 'Amtrak']","['dog', 'days', 'Vacation', 'Season', 'Hot', 'Hot']","['0', 'X', 'browser', 'Browser']","['O-Ren', 'Basterds', 'Quentin', 'Filmregisseur', 'Regisseur']","['silence', 'of', 'white', 'fluffy', 'Mutton', 'Lava']","['clamshells', 'Woman', 'Little', 'Aquatic', 'Triton', 'Triton']","['tuba', 'RADE', 'Visage', 'Chirurgical', 'Fer']","['Foul', 'Opening', 'Oral', 'Cheek']","['Casse', 'Gland', 'Noix', 'Nutella']","['Thor', 'Maslow', 'MC', 'Nail', 'shark']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Docket', 'Golden', 'pass', 'permit', 'Puncher', 'Holder']"
Mystery Word,Pig,Mirage,Mask,Star,Ferme,Corner,Sunday,Flower,Dung,Board,Attraction,Chat,Uniforme,Guillotine,Morning,Lighter,Menu,Pirate,Krawatte,Fries,Onion,Accent,Lamp,Worm,Talon,Penguin,Hose,Star,Mozart,Pearl,Friday,Captain,Library,Gedanke,Grape,Ziege,Meerjungfrau,Stone,Guard,Nest,Bow,Anchor,Scale,Candle,Train,Summer,Safari,Tarantino,Lamb,Mermaid,Masque,Mouth,Noisette,Hammer,Circle,Ticket
Guess,Pig,Mirage,Mask,Star,ferme,Corner,sunday,flower,Dung,Board,sex,Chat,Uniforme,guillotine,Morning,lighter,Options,Pirate,Krawatte,Fries,onion,Accent,Lamp,Worm,Talon,penguin,Hose,Star,Mozart,oyster,friday,world,Library,Denken,,,Meerjungfrau,Stone,guard,,artist,,,,train,hot,,Tarantino,Lamb,Mermaid,masque,Mouth,Noisette,Hammer,Circle,Ticket
