ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,451792945,451704018,451693676,451582870,451128793,451028830,450870955,450831069,450820733,450822521,450568952,450530103,450476300,450308191,450195456,450164024,450120461,449908030,449750538,449724610,449639325,449616223,449496845,449391002,449167315,449149571,449127293,449098708,448950925,448800998,448716024,448611183,448551683,448377326,448361517,448299443,448202573,448119726,448018632,447952629,447870828,447854774,447446003,447438212,447424318,447127358,447063938,446893818,446733878,446514318,446291423,446260069,446102639,444566721,443958521,443524927,443365119,443085305,442941057,441488112,441032575,440978972,440225058,439020364,431028877,430526833,429726886,421549329,387173467,358827793,357001162,350481361,348838927,348302073,343894377,314877288
Move,18,7,9,51,12,14,45,45,12,26,24,24,16,46,54,32,18,47,43,30,21,84,63,110,67,102,57,43,51,37,51,72,30,42,43,41,40,77,39,92,43,37,92,78,59,55,38,45,100,20,84,57,56,84,74,68,31,45,67,102,15,7,107,111,298,18,83,70,985,1525,1748,3829,1375,2105,1937,3314
Clues,"['Abeille', 'Ours', 'Propolis', 'Propolis', 'Nectar', 'Nectar']","['reptile', 'Mamba', 'slither', 'anaconda']","['Red', 'Guernsey', 'Roma', 'Round', 'campari', 'Solanum']","['buffle', 'bovin', 'vol', 'oeuf', 'kob\\u00e9', 'Strogonoff']","['Himalayas', 'Climb', 'Every', 'Appalachian', 'Rocky', 'Rocky']","['cheese', 'milk', 'Seguin', 'mutton']","['Ma\\u00efs', 'Sable', 'Malice', 'Bl\\u00e9', 'Beaut\\u00e9', 'beaut\\u00e9']","['southern', 'Waves', 'azure', 'eight', 'Pacific', 'Pacific']","['fruit', 'vine', 'red', 'seedy', 'shortcake', 'shortcake']","['Hairdresser', 'Sassoon', 'Hair', 'Fashion', 'shampoo', 'dye']","['Throw', 'Warm', 'Cloth', 'Horse', 'Picnic', 'Quilt']","['Skaven', 'Ratigan', 'fink', 'pack', 'Mammal']","['Souffleuse', 'Festspielhaus', 'Sitzreihe', 'Kasperle...', 'Staats...']","['Barbasol', 'unshaved', 'ZZ', 'Burnsides']","['Choices', 'selection', 'Appetizers', 'List', 'Trifold', 'trifold']","['R\\u00fcgenwalder', 'Wind', 'Rad', 'Wasser']","['Collier', 'orf\\u00e8vrerie', 'solitaire', 'Ornement', 'joyau', 'famille']","['jewelry', 'clavicle', 'Tiffany', 'accessories', 'Choker', 'Choker']","['poudre', 'blanche', 'bl\\u00e9', 'Epis', 'moulin', 'Moulin']","['sikorsky', 'alouette', 'ApocalypseNow', 'Valkyries', 'Agusta', 'Seaking']","['Rabe', 'Strumpf', 'Weihnachtsgeschenk', 'F\\u00fc\\u00dflinge']","['Hallogen', ""Mary's"", 'bedside', 'Lava', 'Kerosene', 'Lumen']","['voix', 'Verdon', 'Rouge', 'profonde', 'Cou', 'cou']","['Change', 'Flip', 'Counterinsurgency', 'Purse', 'scrooge', 'wargame']","['Bending', 'fist', 'ace', 'Charizard', 'Flame', 'Flame']","['Robot', 'Laver', 'Usine', 'Zouk', 'Vapeur', 'Vapeur']","['eyebrows', 'Tool', 'Gripping', 'nipper', 'grip', 'Grip']","['Jaune', 'MarioKart', 'glisse', 'Ar\\u00f4me', 'Singe', 'Singe']","['building', 'Concierge', 'Regency', 'bellboy', 'Hilton', 'Motel']","['candle', 'Old', 'fire', 'retardant', 'Flickering', 'Thrower']","['interdiction', 'Barrer', 'Jesus', 'J\\u00e9sus']","['Longaberger', 'weave', '-ball', 'Woven', 'wicker', 'wicker']","['Cobra', 'Slither', 'Reptile', 'Reptile']","['Slime', 'Marker', 'Hair', 'hair']","['Sense', 'jokes', 'Comedy', 'Laugh']","['Pistachio', 'Almonds', 'butter', 'Pecan', 'Pecan']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['D\\u00e9couper', 'piscine', 'paddle', 'Voile', 'Surf', 'Roulette']","['yarn', 'needle', 'hem', 'sewed', 'Baseball', 'Dressmaking']","['tied', 'Trumpet', 'Pipe', 'Pipe', 'inner', 'inner']","['bilge', 'Squeeze', 'Mover', 'pressure', 'equipment', 'Gasstation']","['Time', 'Alarm', 'Watch', 'Hands']","['Mowgli', 'touffue', 'Livre', 'Kipling', 'Georges', 'Foret']","['Pisces', 'Nemo', 'Tuna', 'Haddock']","['LosAngeles', 'Traumfabrik', 'schaukel', 'Filmatelier']","['Flower', 'Bunks', 'Headboard', 'Dream', 'knobs', 'Knobs']","['Aspergillus', 'outdated', 'Form', 'fungi', 'break', 'Break']","['proliferate', 'Morel', 'toadstool', 'toadstool']","['Eight', 'kraken', 'Ursula', 'mollusk', 'ink', 'ink']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['folded', 'Feminine', 'manners', 'dab', 'Catering', 'wiping']","['Reptile', 'Peau', 'Dundee', 'Dundee']","['Sugar', 'gun', 'baby', 'Snow', 'Baking']","['Station', 'light', 'public', 'T-Mobile', 'City', 'city']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Beluga', 'Baleen', 'free', 'willy', 'Moby', 'Dick']","['Enamel', 'LOST', 'Molar', 'Bicuspid']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Rommel', 'Oasis', 'badlands', 'barren', 'sand', 'sand']","['indiana', 'jones', 'Leather', 'Lasoo', 'Reddi', 'cream']","['0', 'X', 'browser', 'Browser']","['Timeout', 'Angle', 'Edge', 'Maneuverability', 'Prostitute']","['hemispheres', 'stem', 'Mind', 'Head', 'Cerebrum', 'Genius']","['Goose', 'Evade', 'Bill', 'boxing', 'Donald', 'Donald']","['b-d', 'japons', 'Dessin', 'Nippon']","['Major', 'Opposite', 'small', 'underage', 'Under', 'Age']","['Plant', 'Yellow', 'seeds', 'Seeds']","['Contenant', 'Idiote', 'Nounouille', 'b\\u00e9casse', 'Cruche', 'Cruche']","['Engin', 'Roulant', 'Poid', 'Lourd', 'Pouet', 'Nichons']","['In', 'Grass', 'Slither', 'Penis']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Miel,Snake,Tomato,B\u0153uf,Mountain,Goat,Grain,Ocean,Strawberry,Stylist,Blanket,Rat,Theater,Beard,Menu,M\u00fchle,Bijou,Necklace,Farine,H\u00e9licopt\u00e8re,Socke,Lamp,Gorge,Coin,Fire,Machine,Pliers,Banane,Hotel,Flame,Croix,Basket,Snake,Gel,Humor,Nut,Grape,Planche,Seam,Tube,Pump,Clock,Jungle,Fish,Hollywood,Bed,Mold,Mushroom,Octopus,Meerjungfrau,Napkin,Crocodile,Powder,Metro,Nest,Whale,Tooth,Pinguin,Bow,Anchor,Scale,Candle,Napkin,Desert,Whip,Safari,Corner,Brain,Duck,Manga,Minor,Sunflower,Gourde,Camion,Snake,Circle
Guess,Miel,Snake,Italia,Boeuf,Mountain,Cow,Grain,ocean,grape,Stylist,Blanket,rat,Theater,Beard,menu,M\u00fchle,Bijou,necklace,Farine,H\u00e9licopt\u00e8re,Socke,Lamp,Gorge,coin,Fire,Machine,Tweezers,Banane,Hotel,Flame,Panneau,basket,Snake,,Humor,Peanut,,Planche,embroidery,,Gauge,Clock,Jungle,Fish,Hollywood,Bed,mold,Mushroom,octopus,Meerjungfrau,napkin,Serpent,Powder,Radio,,whale,Tooth,,artist,,,,,desert,Whip,,Corner,brain,Duck,Manga,Minor,Daffodil,Cruche,camion,Snake,Circle
