ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,465086508,464931325,464668156,464450775,464365933,464319488,463966474,463897552,463727546,463655597,463549979,463319274,463249084,463190359,463166570,463051734,462898354,462177378,461863604,461818753,461483497,461421149,461271637,461120814,460920121,460412871,460369474,459717393,459471977,459311164,459279309,459236908,458993207,458716764,458603611,458478243,458069807,457976449,457752555,457589195,455303315,454896238,454586755,454120357,453839362,453329629,450455144,449955800,449145581,446155644,444471586,443300228,442523856,441488112,405054016,374138794,344838144,337346134,337138645,330654495
Move,['36'],['9'],['9'],['9'],['9'],['6'],['58'],['50'],['31'],['36'],['16'],['39'],['46'],['36'],['35'],['30'],['65'],['37'],['37'],['54'],['67'],['63'],['67'],['91'],['83'],['91'],['65'],['113'],['109'],['42'],['39'],['65'],['85'],['19'],['27'],['56'],['84'],['67'],['32'],['52'],['82'],['104'],['11'],['94'],['82'],['101'],['86'],['191'],['72'],['36'],['41'],['74'],['84'],['102'],['1191'],['1198'],['1486'],['3459'],['798'],['2018']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,Deutsch,Français,English,Français,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,Français,English,English,English,English,English,Français,Français,Français,English,English,Français,Français,Deutsch,Français,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['GelbeTonne', 'Haarbr\\u00fcste', 'M\\u00fcll', 'Flasche', 'Flasche', 'M\\u00fcll']","['Nicotine', 'gitane', 'Marlboro', 'Tabac', 'cancer', 'Filtre']","['Tibia', 'Rib', 'Marrow', 'Dog', 'pick', 'Broth']","['Patte', 'Bunny', 'Moutarde', 'Panpan', 'Cr\\u00e9tin', 'Cr\\u00e9tin']","['Rod', 'sewer', 'mouse', 'Remy', 'Templeton', 'thief']","['bread', 'Cloves', 'clove', 'vampire', 'clove', 'Vampire']","['Medical', 'Stitches', 'Doctor', 'Surgery', 'Procedure', 'Procedure']","['tick-tack', 'Sekunden', 'Zeiger', 'Datum', 'Arband', 'Armband']","['Book', 'Amazon', 'George', 'Baloo', 'Mowgli', 'Mowgli']","['Fatal', 'Charm', 'drawn', 'coaster', 'Magnetic', 'Aquarium']","['Tree', 'two', 'Fruit', 'fruit']","['Utopia', 'Hemel', 'Valhalla', 'Palmbomen', 'Vogel', 'Vogel']","['parasite', 'march\\u00e9', 'insecte', 'Chien', 'Oreille', 'Poux']","['Gregorian', 'Aztec', 'Vinny', 'Firefighter', 'Personalized', 'Months']","['smart', 'gifted', 'smartest', 'mensa']","['Tail', 'Sewer', 'Rodent', 'Remy', 'Splinter', 'Dirty']","['Telescope', 'Grossissement', 'Vue', 'gemellaires', 'Triplettes', 'Siamoises']","['Laugh', 'Joke', 'punchline', 'amusement', 'hilarous', 'genre']","['talker', 'Sonos', 'loud', 'Lectern', 'subwoofer', 'Subwoofer']","['base', 'underlying', 'plant', 'nutrition', 'Cause', 'ANBU']","['Graham', 'Curve', 'Diving', 'bronze', 'pavlov', 'sound']","['rider', 'squire', 'Lancelot', 'Chivalry']","['F\\u00eate', 'Promo', 'Carrie', 'Diable']","['biberon', 'couches', 'Naissance', 'Layette']","['Suzette', 'galette', 'farine', 'Aplati', 'Blini', 'Chandler']","['saw', 'ulna', 'Ivory', 'broth', 'Metatarsal', 'Tibia']","['conclave', 'Francisco', 'catholic', 'Pius', 'Vatican', 'Vatican']","['Cirque', 'Dr\\u00f4le', 'Ca', 'Triste', 'Bozo', 'Bozo']","['Tarte', 'galoche', 'Pioche', 'Balayette', 'R\\u00e2teau', 'rateau']","['Amt', 'Reagan', 'nixon', 'clinton', 'Erdogan', 'Orban']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Soccer', 'Dodge', 'Foos', 'Dance', 'volley', 'volley']","['tool', 'jack', 'MC', 'sledge']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['hydroelectric', 'rotordynamics', 'Winds', 'Generate']","['cattle', 'fields', 'Agriculture', 'Land', 'Sheep', 'Crops']","['Course', 'Caddyshack', 'Clubs', 'Tee']","['Desert', 'Fake', 'Illusion', 'Illusion']","['Pirouette', 'Grill\\u00e9e', '\\u00c9l\\u00e9phant', 'Ap\\u00e9ro', 'Ap\\u00e9ro']","['Senteur', 'Peau', 'Effluve', 'Chanel']","['round', 'shape', 'Magic', 'Life', 'Ring', 'Ring']","['squeezed', 'Cranberry', 'Fruit', 'Jamba', 'Orange', 'Orange']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Pikachu', 'powerline', 'Power', 'Static', 'Zap', 'zap']","['Relics', 'building', 'Artifacts']","['stand', 'gazette', 'Print', 'guardian', 'Tribune', 'Tribune']","['Fisch', 'Verschlucken', 'verschlucken']","['balls', 'liver', 'swiming', 'Snooker', 'lake', 'Chilling']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['worst', 'bug', 'Pest', 'Beetle']","['gang', 'Pirates', 'Board', 'walk', 'Walk', 'Walk']","['Post', 'alphabet', 'Mail', 'mail']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Maze', 'Minotaur', 'Bowie', 'Bowie']","['automobile', 'cable', 'Puma', 'Rolls']","['putter', 'association', 'Discotheque', 'Golf']","['boullion', 'inventory', 'gamestop', 'investment', 'chicken']","['Moby', 'Dick', 'Film', 'Gruby', 'Pinokio', 'Po\\u0142kn\\u0105\\u0142']","['Hamburguer', 'bandej\\u00e3o', 'Vale', 'Almo\\u00e7o', 'Ceia', 'Ceia']"
Mystery Word,Plastik,Cigarette,Bone,Lapin,Rat,Garlic,Operation,Uhr,Jungle,Attraction,Pear,Paradise,Puce,Calendar,Genius,Rat,Jumelles,Comedy,Speaker,Root,Bell,Knight,Bal,B\u00e9b\u00e9,Cr\u00eape,Bone,Pope,Clown,Pelle,Pr\u00e4sident,Bande,Ball,Hammer,Pearl,Turbine,Farm,Golf,Mirage,Cacahu\u00e8te,Parfum,Circle,Juice,Crescent,Electricity,Museum,Newspaper,Gr\u00e4te,Pool,Dungeon,Battery,Cockroach,Plank,Letter,Anchor,Labyrinth,Car,Club,Stock,Whale,Meal
Guess,Plastik,Cigarette,Bone,Lapin,Rat,Baking,,Uhr,Jungle,Attraction,Countdown,Oase,Puce,Calendar,Genius,Rat,jumelles,Comedy,Speaker,carbohydrate,Bell,Knight,Bal,B\u00e9b\u00e9,cr\u00eapes,Tusk,Pope,Clown,Pelle,Pr\u00e4sident,,football,Hammer,mussel,Turbine,Farm,Golf,Mirage,Cacahu\u00e8te,Parfum,circle,Juice,Crescent,Electricity,,News,Gold,Pool,dungeon,Battery,Roach,Plank,letter,,Labyrinth,car,club,Stock,,meal
