ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,456843669,456810278,456769561,456727197,456395238,456328314,456295529,456182678,455856411,455816815,455805973,455624403,455593196,455499460,455340110,455334723,455325991,455274224,455275490,455045761,454700903,454604526,454581307,454507210,454365085,454287676,454126781,454097047,454009839,453786489,453589776,453260594,453244918,453157825,452098399,451359006,451345518,451040966,450476300,450053806,449724610,448409582,448202573,447297035,446707104,446585119,446514318,446503684,445628197,443958521,443775902,442941057,441488112,441032575,426921218,422619886,374138794,353362991,344838144,331907183,314877288,313533300
Move,['9'],['6'],['9'],['7'],['20'],['21'],['9'],['14'],['16'],['32'],['9'],['21'],['36'],['28'],['27'],['30'],['44'],['46'],['27'],['16'],['55'],['28'],['18'],['16'],['40'],['84'],['108'],['56'],['84'],['75'],['82'],['26'],['81'],['24'],['82'],['41'],['78'],['98'],['68'],['87'],['61'],['50'],['40'],['61'],['110'],['57'],['20'],['75'],['26'],['75'],['632'],['67'],['102'],['16'],['289'],['356'],['1126'],['1510'],['1450'],['875'],['3314'],['3173']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,English,English,English,English,Deutsch,Deutsch,Français,Français,Français,English,English,Français,Français,English,Français,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,Deutsch,English,Français,English,English,Français,Français,English,Deutsch,English,Deutsch,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Wheat', 'Whole', 'Bread', 'Corn', 'Silo', 'Silo']","['Shoot', 'Animals', 'Samuel', 'Hastriter', 'Elk', 'Chaser']","['bATEAU', 'Islam', '\\u00e9charpe', 'Foc', 'Foc', 'Foc']","['surgery', 'Surgeon', 'Procedure', 'Procedure']","['Duracell', 'Mobile', 'AAA', 'Energicer', 'Energizer', 'Energizer']","['Newyork', 'Green', 'BFG', 'BFG']","['remove', 'Grass', 'comb', 'Gardening', 'autumn', 'Fall']","['Holz', 'Rezept', 'Verbrennungsh\\u00fcgel', 'Hexenverbrennung']","['Mahlstein', 'Spiel', 'Wind', 'R\\u00fcgenwalder', 'Korn']","['clic-clac', 'fauteuil', 'Salon', 'Promotion', 'Promotion']","['Pr\\u00e9puce', 'Idiot', 'P\\u00e2tisserie', 'Chene', 'Scrat', '\\u00e9cureuil']","['Bulles', 'Reims', 'Fl\\u00fbte', 'Prosseco']","['stamp', 'Postage', 'Seal', 'Padded', 'Manila', 'Address']","['Mythology', 'Myth', 'snakes', 'Gorgon', 'gorgon', 'gorgon']","['Avoir', 'Le', 'Portechef', 'Rond', 'vantarderie', 'pasteque']","['Olives', 'C\\u0153ur', 'P\\u00e9pin', 'ADN', 'Centre', 'Centre']","['Wyrmwood', 'Dinning', 'Coffee', 'Cloth']","['Freycinette', 'R\\u00e9gime', 'Flamb\\u00e9e', 'Cavendish']","['profession', 'Spacefarer', 'Iss', 'Buzz', 'Gagarin', 'gagarin']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['Basket', 'Suit', 'cold', 'hardware', 'enclosure', 'violin']","['Immunitaire', 'Interdiction', 'Self', 'Offense', 'Ivoire', 'Ivoire']","['King', 'Adlige', 'Elisabeth', 'Corgis', 'Bohemian', 'Freddy']","['FRUIT', 'Groente', 'Rood', 'Rood']","['Boo', 'Ectoplasm', 'Casper', 'Casper']","['shoulder', 'Viola', 'Vivaldi', 'Yehudi', 'Stradivarius', 'Stratavarius']","['Whitaker', 'enchanted', 'Copse', 'Tarzan', 'Gump', 'Gump']","['Tyrant', 'Zombies', 'Covid', 'Aids', 'Norton', 'Mcafee']","['Brundle', 'Wings', 'Tsetse', 'Aircraft', 'Goldblum', 'Goldbloom']","['Processing', 'mainboard', 'Microprocessor', 'Windows', 'Monitor', 'Personal']","['Protection', 'Sir\\u00e8ne', 'sonnerie', 'Plong\\u00e9e', 'Incendie', 'Incendie']","['Scotch', 'Gin', 'cider', 'lager']","['Babbage', 'Micro', 'Laptop', 'Internet', 'Hal']","['Gunpowder', 'Nick', 'Warship', 'Stationary', 'Artillery', 'Artillery']","['Crossroads', 'Pitchfork', 'Lucifer', 'Tasmanian', 'Tasmanian']","['Animal', 'Slaughterer', 'Cutter', 'Cutter']","['Tux', 'Antarctica', 'flightless', 'Suit', 'Pingu', 'bird']","['Imhotep', 'temple', 'Pharaon', 'Conservation', 'Bandelettes', 'Tombeau']","['Himmrlsk\\u00f6rper', 'Funkeln', 'Himmelsfixpunkt', '....projektor', '...von-Bethlehem']","['gaze', 'Mythology', 'Perseus', 'Snake', 'Gorgon', 'gorgon']","['Marseille', 'P\\u00eache', 'PatrickS\\u00e9bastien', 'galon', 'serr\\u00e9\\u00e9s', 'conserve']","['view', 'Wrist', 'Observe', 'Observe']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['T\\u00e9l\\u00e9phone', 'habitat', 'Elfe', 'r\\u00e9sider', 'Close', 'close']","['guacamole', 'Hat', 'Mexican', 'Mexican', 'hat', 'hat']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Black', 'Feline', 'prowl', 'Puma']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Savane', 'Afrique', 'photo', 'Photo']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Guard', 'Jail', 'Inmate', 'Inmate']","['Place', 'Site', 'Card', 'Cineplex']","['snare', 'kettle', 'beat', 'noisy']","['zone', 'Jambo', 'Kangaskhan', 'jeep']","['jamba', 'squeeze', 'orange', 'orange']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Haft', 'Britney', 'javelin', 'Burning', 'mint', 'pickle']"
Mystery Word,Grain,Hunter,Voile,Operation,Battery,Giant,Rake,Scheiterhaufen,M\u00fchle,Canap\u00e9,Gland,Champagne,Envelope,Medusa,Melon,Noyau,Table,Banane,Astronaut,Rain,Case,D\u00e9fense,Queen,Tomato,Ghost,Violin,Forest,Virus,Fly,Computer,Alarme,Alcohol,Computer,Cannon,Devil,Butcher,Penguin,Momie,Stern,Medusa,Sardine,Watch,Grape,Pi\u00e8ce,Maison,Sombrero,Meerjungfrau,Cougar,Tabak,Nest,Safari,Bow,Anchor,Scale,Prison,Scene,Drum,Safari,Juice,Opera,Circle,Spear
Guess,Grain,Hunter,,operation,battery,Gremlin,Rake,Baumkuchen,M\u00fchle,canap\u00e9,Gland,Champagne,envelope,Medusa,Melon,Noyau,Table,Banane,Astronaut,rain,Case,Defense,Queen,Tomato,Ghost,Violin,Forest,Virus,fly,computer,combinaison,alcohol,Computer,Cannon,,Butcher,penguin,pyramide,Stern,medusa,,,,pi\u00e8ce,Maison,Vegetable,Meerjungfrau,Panther,Tabak,,Lion,artist,,,Prison,Scene,drum,safari,juice,Opera,Circle,Spear
