ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,589780936,589222935,589428992,588707006,589128375,589275120,589038539,588906643,588375346,588657677,588342799,587616272,588191479,588131818,587950079,587882766,587250313,586502227,587159615,587015545,585762823,586324912,586254172,585819367,585819657,585558542,584834352,585177550,584841578,584399813,584049664,583663452,582865844,581915017,581767722,581560970,579787056,578450103,577852826,576920182,577180892,576873341,576762350,576413622,571815545,571195661,570734438,567406997,555552287,550187728,543879156,539412516,537913892,517095134,508130373,506189713,422619886,420552674,317609821
Move,['47'],['9'],['5'],['8'],['9'],['5'],['6'],['18'],['12'],['21'],['16'],['6'],['20'],['16'],['42'],['36'],['76'],['27'],['57'],['92'],['90'],['18'],['54'],['10'],['10'],['51'],['61'],['73'],['50'],['60'],['93'],['101'],['62'],['36'],['9'],['50'],['69'],['46'],['50'],['10'],['91'],['48'],['26'],['19'],['89'],['37'],['38'],['372'],['185'],['425'],['267'],['261'],['2467'],['876'],['2199'],['2368'],['988'],['1272'],['2531']
Mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,Deutsch,Français,English,English,English,Deutsch,English,English,English,Français,English,English,English,English,English,Français,English,English,Français,English,Français,English,English,English,English,English,English,Français,English,English,English,English,Français,English,English,Deutsch,Français,Français,English,Français,English,English,Deutsch,English,Deutsch,English,Français,English,Français,Français,English,English,Français,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Magasin', 'Cher', 'Citi', 'Rompoyn']","['1943', 'lceberg', 'Passagierdampfer', 'Werft', 'Winslet', '1912']","['Cacao', 'P\\u00e2ques', 'milka', 'lindt']","['Divergence', 'Tine', 'Spoon', 'Dinglehopper', 'Dinglehopper']","['geometry', 'pyramid', 'percussion', 'Trinitas', 'Bermuda', 'Bermuda']","['Trail', 'Slime', 'Insect', 'Mail']","['Star', 'Wars', 'Sidekick', 'Fellig', 'Haarig', 'Wookiee']","['Krueger', 'Unreality', 'Sleep', 'Lucid', 'Freddy', 'Freddy']","['mosh', 'underarm', 'fire', 'despair', 'LaBrea', 'Chasm']","['Malaria', 'Sucker', 'zika', 'chikungunya']","['Attach\\u00e9', 's\\u00e9curit\\u00e9', 'Portail', 'Code', 'Verrouiller']","['Down', 'and', 'playground', 'move', 'Slip', 'Slip']","['PVC.', 'corncob', 'Plumbing', 'tobacco', 'Plumbing', 'tobacco']","['Engelberg', 'passage', 'Gotthard', 'underground', 'Moles']","['laughter', 'Dunham', 'slapstick', 'sense', 'comedy', 'Comedy']","['ignition', 'candle', 'Weight', 'Zippo', 'Zippo', 'Zippo']","['R\\u00e9volution', 'Marie-Antoinette', 'Abattre', 'Pugsley', 'LouisXVI', '\\u00c9t\\u00eateuse']","['Pluvial', 'Seattle', 'Showers', 'Drizzle', 'Sowester', 'water']","['HAM', 'Station', 'Waves', 'transmitter', 'Shortwave', 'viewer']","['Enfiler', 'rocaille', 'hama', 'Nacre', 'nacre', 'Nacre']","['speedo', 'Hydrodynamic', 'gendered', 'Skin-tight', 'burqini']","['Glacier', 'Choc', 'Collision', 'Titanic', 'Titanic', 'Titanic']","['Ray-ban', 'Spectacles', 'Astigmatism', 'stained', 'frame', 'Wine']","['light', 'space', 'stone', 'building']","['dinner', 'sunset', 'afternoon', 'night']","['whole', 'catan', 'bread', 'mill', 'Ingredient', 'Harvest']","['Blue', 'Starry', 'Airspace', 'Above', 'Landers', 'High']","['Yakuza', 'Sicariato', 'grupo', 'Aragua', 'rusa']","['Magret', 'Coincoin', 'Plume', 'Mare', 'Animal', 'Animal']","['Winter', 'flavor', 'Festive', 'Series']","['Turtle', 'Shuriken', 'Naruto', 'sai', 'Gaiden', 'assassin']","['Prodigy', 'Albert', 'Clever', 'Savant', 'Nerd', 'joe90']","['Anime', 'Cartoon', 'Japanese', 'Asian', 'Comic', 'Comics']","['Brod\\u00e9', 'Past\\u00e8que', 'Miel', 'Chapeau', 'Cucurbitac\\u00e9', 'Cucurbitac\\u00e9es']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Can', 'Fish', 'pizza', 'Smelly', 'topping', 'Topping']","['Mutiert', 'brains', 'Cranberries', 'Brainzzz', 'Cranberries']","['Corps', 'Naise', 'Piscine', 'Slip']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['Ocean', 'Tentacles', 'Squid', 'Like', 'Sea', 'Octonauts']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['De-fer', 'Broder', 'Ariane', 'Conducteur']","['Person', 'Occupation', 'court', 'Law', 'Law', 'Law']","['Mozart', 'Souffle', 'Musique', 'Coll\\u00e8ge', 'Enchant\\u00e9e', 'Enchant\\u00e9e']","['coron', 'grisou', 'Mines', 'Charbon', 'Majeur', 'Majeur']","['Bird', 'Superman', 'airCRAFT', 'fly']","['Tetris', 'Polyomino', 'Backsplash', 'Teotihuacan', 'Azul', 'Azul']","['Film', 'Objectif', 'Infrarouge', 'Audiovisuel']","['flooring', 'Azul', 'CERAMIC', 'carcassonne', 'Ceramic', 'Carcassonne']","['Lantern', 'Kerosene', 'post', 'Bedside', 'Floor', 'Floor']","['California', 'Hilton', 'California', 'Hilton']","['Tony', 'Hawk', 'Ice', 'slide', 'Board', 'board']","['deBrest', 'Zeus', 'faraday', 'Petit', 'Thor', 'Thor']"
Mystery Word,Carrefour,Titanic,Chocolat,Fork,Triangle,Snail,Chewbacca,Dream,Pit,Mosquito,Cadenas,Slide,Pipe,Tunnel,Humor,Lighter,Guillotine,Rain,Radio,Perle,Swimsuit,Iceberg,Glasses,Sun,Evening,Wheat,Sky,Mafia,Canard,Season,Ninja,Genius,Manga,Melon,Medal,Sardine,Zombie,Maillot,Port,Cup,Jungle,Octopus,Tissue,Frankreich,Sting,Rose,Couch,Fil,Attorney,Fl\u00fbte,Mineur,Plane,Tile,Cam\u00e9ra,Tile,Lamp,Hotel,Skate,Tonnerre
Guess,Carrefou,Titanic,chocolate,Fork,tower,Snail,Chewbacca,Dream,pit,Mosquito,Cadenas,dirty,,tunnel,Comedy,lighter,Guillotine,rain,Radio,perle,Swimsuit,iceberg,Glasses,star,evening,Grain,Sky,mafia,Canard,Season,Ninja,Genius,Samurai,Melon,medal,Sardine,Schmetterling,Maillot,cabane,,Jungle,Octopus,Tissue,Frankreich,Sting,Rose,Couch,Chemin,Lawyer,flute,Nord,Plane,Tile,Cam\u00e9ra,Tile,lamp,Fail,skateboard,Tonnerre
