ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,503636736,503690824,503691874,503296621,503470225,503273217,503027611,502946233,502247234,502886522,502955507,502830102,502201995,502252633,502383178,502198421,502159986,502065808,501891319,502081542,502053926,501956544,501753890,500493250,501009823,500599453,500239570,499696783,499001295,498403224,498136926,498108109,496533291,495122405,494478774,493675456,493159831,492435846,492358188,491305856,490280100,489194416,488379380,484682575,478910455,470247957,466086694,466081205,466084294,465731184,465664137,465664206,465668656,444471586,422619886,387173467,312552889
Move,['7'],['13'],['12'],['25'],['10'],['5'],['49'],['24'],['37'],['54'],['57'],['37'],['25'],['64'],['49'],['25'],['81'],['27'],['30'],['23'],['10'],['46'],['28'],['82'],['46'],['55'],['46'],['62'],['76'],['65'],['73'],['74'],['67'],['64'],['394'],['7'],['61'],['75'],['83'],['39'],['37'],['269'],['79'],['98'],['173'],['972'],['57'],['65'],['53'],['53'],['56'],['53'],['55'],['57'],['662'],['1557'],['2253']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,English,Deutsch,Français,Français,English,English,English,Deutsch,English,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,Deutsch,Deutsch,English,Français,Français,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite
Clues,"['Treat', 'Impressive', 'prank', 'Prank']","['Compote', 'Granny', 'Api', 'Reinette', 'Fruit', 'Cidre']","['Lily', 'Protestors', 'bullet', 'daisy', 'Tulip', 'tulip']","['Hell', 'Schalter', '-strahlen', 'Gl\\u00fchbirne', 'Stern', 'Quanten']","['Eau', 'Toilette', 'Fragrance', 'Lavande']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Toiletpapir', 'Baby', 'Gnide', '\\u00c5nd', 'M\\u00e6h', 'M\\u00e6h']","['Reflects', 'Shatters', 'Menagerie', 'Wine', 'clear', 'windex']","['Doublet', 'Siblings', 'Identical', 'Pair', 'cakes', 'Fraternal']","['Offbeat', 'Marley', 'Musikrichtung', 'Meer', 'Jamaika', 'Jamaika']","['Basilisk', 'Animal', 'long', 'venom', 'Poison', 'poison']","['Coop', 'Beast', 'Jail', 'Zoo']","['stores', 'water', 'Two-toed', 'Humper', 'Comic', 'Nanjiani']","['watersprout', 'whirlwind', 'sirens', 'Dorothy', 'Windhose', 'Zorro']","['Boat', 'Weight', 'Fixing', 'Steamer', 'Reporter', 'Broadcaster']","['$64000', 'Tutankhamen', 'Building', 'Egypt', 'Giza', 'Tomb']","['Hefeteigerzeuger', 'Semmeln', 'Fr\\u00fchaufsteher', 'Milchh\\u00f6rnchen', 'gelb', 'Th\\u00fcrmann']","['small', 'bass', 'teeth', 'houses', 'tongue', 'tongue']","['Source', 'Light', 'light', 'bulb', 'bulb', 'light']","['L\\u00e9on\\u00e9', 'Cowboy', 'Spagetti', 'Spaghetti']","['Sport', 'Cochonnet', 'P', 'E']","['Drink', 'Apple', 'Steroids', 'Squeezed', 'fruit', 'Fruit']",['point'],"['skillet', 'Peter', 'cookware', 'wok', 'Frying', 'Hook']","['Hippy', 'treaty', 'Dove', 'dove']","['tasting', 'substance', 'cube', 'sweet', 'cane', 'cane']","['Crampons', 'Carabiner', 'Rock', 'Fall', 'Cliffhanger', 'lift']","['Hope', 'Kohinoor', 'carbon', 'jewellery', 'Solitaire', 'Clubs']","['Bansuri', 'Instrument', 'champagne', 'Woodwind']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Compote', 'Ballon', 'Sifflet', 'Fruit', 'Asiatique', 'Barlett']","['Rose', 'Condiment', 'Sodium', 'Sucre', 'Poivre', 'Poivre']","['Flipper', 'mammal', 'dorsal', 'echolocation', 'bottle', 'nosed']","['Alcohol', ""Pirate's"", 'Pirates', 'cocktail']","['Ferris', 'Automobile', 'disc', 'Circle', 'Circle']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Kneif', 'Rohr', 'Seitenschneider', 'Greifen']","['Zielkarten', 'Bahnhof', 'Gleis', 'Brettspiel', 'Lift']","['skip', 'Trampoline', 'Er', 'Bungee', 'Boo', 'hop']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['fruit', 'vin', 'fruit', 'vin']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Duke', 'Blue', 'evil', 'spirit', ""God's"", 'enemy']","['c3po', 'I', 'Mazinger', 'Bicentennial', 'Kryten', 'Bender']","['barley', 'rye', 'Wheat', 'Sand']","['college', 'lecturer', 'Jones', 'Evil']","['Desktop', 'Laptop', 'Antikythera', 'Mechanism']","['Wingspan', 'spam', 'Arrived', 'Second']","['cha-cha', 'smooth', 'Shutup', 'And']","['investment', 'certificate', 'Take', '-Re-']","['kiddie', '-swimming-', 'Dirty', 'Billiards']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['African', 'Lion', 'Dubai', 'Desert']","['Dancing', 'Mansion', 'Party', 'Strictly', 'Grand', 'Fancy']","['Flash', 'Stamp', 'Tribal', 'regretted', 'Parlour']"
Mystery Word,Trick,Pomme,Flower,Licht,Parfum,Jungle,Lamb,Glass,Twins,Reggae,Snake,Cage,Camel,Tornado,Anchor,Pyramid,B\u00e4cker,Mouth,Lamp,Western,P\u00e9tanque,Juice,Show,Pan,Peace,Sugar,Climb,Diamond,Flute,Suit,Poire,Sel,Dolphin,Rum,Wheel,Heat,Zange,Zug,Jump,Baleine,Valise,Raisin,Poup\u00e9e,Quarter,Devil,Robot,Grain,Professor,Computer,Egg,Dance,Stock,Pool,Vegetable,Safari,Ballroom,Tattoo
Guess,Eclair,pomme,,Licht,Parfum,Jungle,,Glass,twins,Jazz,Snake,Cage,camel,,Anchor,Pyramid,B\u00e4cker,Mouth,code,Sierra,Game,Juice,compass,Pan,Peace,sugar,Climb,Diamond,Flute,suit,Poire,Sel,dolphin,rum,wheel,,Zange,Zug,Jump,Baleine,valise,Cavaetredur,Poup\u00e9e,,demon,Robot,Grain,Professor,Computer,Egg,Dance,Stock,Pool,Vegetable,Safari,Ballroom,tattoo
