ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,493925782,493867003,493849581,493490598,493539744,492968882,493192407,492616952,492972524,492968945,492631273,492559387,492250276,492328728,492321738,492336626,492327438,491268215,492085316,491780475,491604854,490834543,491305856,491371573,491327147,491259847,490751315,490280100,490640744,490498748,490171816,490240657,489964994,489024456,489005659,488396760,487721649,484975019,483967058,484123113,484682575,484435490,481747388,481212678,480638723,479677325,479232973,478658601,475857014,471793759,470247957,466081205,466083684,466084384,465731184,465733714,465664137,465664095,465664206,465664286,465668656,465435499,444471586,431028987,426921218,417255169,338553253
Move,['11'],['12'],['15'],['5'],['27'],['16'],['47'],['18'],['38'],['65'],['46'],['36'],['49'],['47'],['46'],['46'],['38'],['57'],['40'],['42'],['66'],['17'],['38'],['49'],['64'],['68'],['57'],['37'],['73'],['37'],['90'],['64'],['81'],['57'],['57'],['48'],['91'],['67'],['39'],['111'],['96'],['55'],['73'],['54'],['16'],['82'],['1708'],['63'],['10'],['74'],['668'],['48'],['49'],['46'],['38'],['48'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['887'],['602'],['1637'],['1781']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+
Language,English,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,Français,English,English,English,English,English,English,Français,English,Français,English,Français,Français,Français,English,Français,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Mask', 'Joker', 'pantomime', 'Pierrot', 'circus', 'circus']","['Scheme', 'd4', 'Tetrahedron', 'Giza', 'Egyptian', 'Egyptian']","['Fish', 'Eggs', 'Expensive', 'ova', 'Roe', 'roe']","['Medve', 'Hegy', 'S\\u00f6t\\u00e9ts\\u00e9g', 'Csontv\\u00e1z']","['key', 'Tension', 'span', 'Cards', 'Troll', 'Rialto']","['Butter', 'Wall', 'ointment', 'Goldblum', 'Baxter']","['princess', 'Nectar', 'Butt', 'Skin', 'Fuzzy', 'fuzzy']","[""Merida's"", 'ray', 'Hope', 'Gondor', 'Lighthouse', 'lighthouse']","['Salp\\u00eatri\\u00e8re', 'Chimio', 'Urgences', 'Charit\\u00e9', 'urgences', 'Charit\\u00e9']","['Sister', 'Girl', 'Brownish', 'Color', 'Which-', 'Eyes']","['Tapette', 'Rat', 'Jerry', 'Grignoter', 'Rongeur', 'Rongeur']","['hopping', 'Gold', 'Cheers', 'Club', 'saloon', 'saloon']","['reporter', 'Tribune', 'Classifieds', 'Headline', 'Daily', 'Daily']","['udders', 'Bovine', 'Milked', 'Beef', 'Dairy', 'cattle']","['hot', 'Ikea', 'Oranje', 'Pompei', 'Edna', 'Etna']","['Oise', 'Diamants', 'Torrent', 'Pourpre']","['browser', 'Africa', 'Internet', 'zoo', 'Animalpark', 'vacation']","['Bulb', 'Sol', 'energy', 'Lamp', 'Shine']","['season', 'Discontent', 'solstice', 'Groundhog', 'Wonderland']","['morsels', 'Dale', 'Ruffles', 'Poker', 'Chocolate', 'Chocolate']","['Flight', 'Aeronautic', 'paper', 'B52', 'Boeing', 'Boeing']","['Pie', 'Brulee', 'Yumm', 'Pastry', 'Souffle']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Season', 'Cold', 'Snowy', 'Christmas', 'Coming', 'Wonderland']","['olfactif', 'andouille', 'Odorat', 'champignon', 'Museau', 'museau']","['Bread', 'Peel', 'Trip', 'Boat', 'Fruit', 'Fruit']","['Liseuse', 'Ap\\u00e9ritif', 'amuse-gueule', 'Sofa', 'Sofa', 'sofa']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['giligan', 'Isthme', 'Maurice', 'Robinson', 'Palmier', 'Ol\\u00e9ron']","['surround', 'support', 'Outside', 'Photo', 'picture', 'door']","['v\\u00e9hicule', 'Propulsion', 'caleche', 'flasher', 'Honda']","['Trove', 'Gold', 'Mimic', 'Chest', 'Island', 'booty']","['D\\u00e9signe', 'horloge', 'festina', 'aiguilles', 'gousset', 'Gousset']","['Sneeze', 'Smell', 'Sniffing', 'Breathing', 'rhinology', 'sniffer']","['Pick', 'cherish', 'raisin', 'fruit', 'Blossom', 'blossom']","['Applebees', 'Starter', 'Shareable', 'Sampler']","['racket', 'Court', 'federer', 'serve', 'Djokovic', 'Djokovic']","['Sporicidal', 'Mildew', 'Penicillin', 'Vile', 'infestation']","['R\\u00e9paration', 'Bricolage', 'Tournevis', 'Marteau']","['beefsteak', 'ketchup', 'Fruit', 'Vegetable', 'roma', 'Roma']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['sun', 'constellation', 'Movie', 'Astronomy', 'Polaris', 'Asterisk']","['Twilight', 'Edward', 'Bella', 'Bat', 'chocula', 'sparkle']","['blue', 'passcode', 'Hart', 'Smith']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Tropical', 'Eden', 'Utopia', 'utopia']","['Haystack', 'Pins', 'thread', 'Thread', 'vaccine', 'Vaccine']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['Kobe', 'Patty', 'Wagyu', 'Cake', 'Brisket', 'Brisket']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['happy', 'annually', 'another', 'year']","['Crimson', 'and', 'lucky', 'irish']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Merengue', 'melody', 'Orchestra', 'Sing']","['japanese', 'comic', 'Anime', 'Cartoon']","['Cosmo', 'Neil', 'Aldrin', 'Lightyear', 'Cosmonaut', 'Space']","['Friend', 'Head', 'honeydew', 'Baller', 'Honeydew', 'baller']"
Mystery Word,Clown,Pyramid,Caviar,Cave,Bridge,Fly,Peach,Beacon,H\u00f4pital,Hazel,Souris,Bar,Newspaper,Cow,Lava,Rivi\u00e8re,Safari,Light,Winter,Chip,Plane,Dessert,Baleine,Winter,Truffe,Banana,Canap\u00e9,Valise,\u00cele,Frame,Voiture,Treasure,Montre,Nose,Cherry,Appetizer,Tennis,Mold,Outil,Tomato,Quarter,Root,Star,Vampire,Lock,Guard,Paradise,Needle,Science,Cage,Beef,Coin,Bar,Stone,Birthday,Clover,Envelope,Plastic,Card,Soap,Mill,Poker,Vegetable,Music,Manga,Astronaut,Melon
Guess,circus,Pyramid,Caviar,Cave,Bridge,Fly,Peach,Light,Hopital,Hazel,Souris,Bar,Newspaper,caw,Lava,rivi\u00e8re,Amazon,Light,Winter,Chip,plane,Cream,Baleine,Winter,Truffe,Banana,SOIREE,valise,Ile,frame,Voiture,Treasure,Montre,nose,Grape,Appetizer,Tennis,Bacteria,Outil,tomato,mix,,Star,Vampire,lock,guard,Garden,needle,Science,cage,Mince,Coin,Bar,Stone,Birthday,Clover,Bag,Cosmetics,Card,Soap,Mill,Poker,Vegetable,Music,Pokemon,Astronaut,Best
