ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,526576530,526188947,526019329,525733903,525862264,525330589,525738113,525524355,525314976,525143192,524920192,525019528,524883574,524772379,524426030,524276331,524042130,523904835,524011682,523720593,523367375,523737126,523534665,523566988,523388276,523392653,523007045,522412507,522303074,522168663,522050396,522043003,520973737,520557474,521036920,521576994,520549329,521075789,520391399,520589419,520775494,520820103,520622342,520371027,519739719,519556051,518691126,519082979,518048802,518247278,517973951,517095134,516950744,517039024,515518017,515417691,514377397,509897088,508130373,508116165,506713688,504783443,489266717,481212678,480162112,464921867,426921218,402108912,396307534,381826421,374138794,348838927,312552889
Move,['5'],['31'],['7'],['14'],['22'],['12'],['20'],['18'],['18'],['22'],['38'],['36'],['37'],['45'],['30'],['46'],['26'],['49'],['64'],['24'],['37'],['57'],['15'],['19'],['6'],['63'],['57'],['69'],['92'],['82'],['117'],['5'],['47'],['50'],['50'],['11'],['62'],['39'],['21'],['17'],['81'],['65'],['15'],['11'],['59'],['58'],['50'],['66'],['77'],['65'],['17'],['139'],['82'],['35'],['31'],['44'],['269'],['73'],['544'],['75'],['63'],['31'],['37'],['211'],['45'],['144'],['897'],['1633'],['590'],['957'],['1785'],['2004'],['2352']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Fast Turn-based • 24 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,Français,English,Français,Français,English,English,Français,English,Français,English,Deutsch,English,Français,English,English,English,English,English,English,English,English,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English,Deutsch,English,Français,English,English,English,Français,Français,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Sneak', 'Rum', 'vessel', 'vial']","['Mask', 'Snowboard', 'Resort', 'Snow', 'Slalom', 'Alpine']","['Kungfu', 'China', 'Bamboo', 'Bamboo']","['paon', '\\u00e9quilibre', 'v\\u00e9lo', 'folle']","['Fruit', 'Chapeau', 'Charentais', 't\\u00eate']","['Singer', 'Police', 'Englishan', 'Artist', 'Roxanne', 'Roxanne']","['Noel', 'Ofrrande', 'Pr\\u00e9sent', 'Offrir']","['Buzz', 'Neil', 'Armstrong', 'Cosmonaute', 'Pesquet', 'Pesquet']","['Highway', 'Connection', 'Elbow', 'Intersection', 'Cross', 'Petticoat']","['benedictine', 'Scrambled', 'poached', 'Yolk', 'nog', 'nog']","['Serre', 'Butane', 'p\\u00eat', '\\u00e9nergie', 'M\\u00e9thane', 'Prout']","['Tailor', 'cut', 'Sharp', 'pruning', 'pruning', 'Pruning']","['Crabe', 'Sourcil', 'Linge', 'main', 'homard', 'Homard']","['Mono', 'bar', 'Third', 'transport', 'Train', 'train']","['Filmpremiere', 'Date', 'Leinwand', 'Theater', 'Film', 'Film']","['Chimney', 'sewers', 'Tobacco', 'Flowing', 'Cleaner', 'Plumbing']","['Habitation', 'Carapace', 'Escargot', 'Escargot']","['Cracker', 'Polly', 'King', 'Rosella', 'Imitate', 'Feathered']","['academic', 'dates', 'Outlook', 'Lunar', 'Year', 'Mayan']","['Chocolate', 'Wonka', 'Delectable', 'lollipop']","['Cue', 'Pee', 'Combine', 'Dead', 'billiards', 'billiards']","['inflection', 'Dialect', 'Cockney', 'thick', 'Pronunciation', 'Regional']","['and', 'cream', 'cobbler', 'tree']","['Seabiscuit', 'Jockey', 'Stallion', 'Steed', 'race', 'riding']","['hunting', 'Apollo', 'ribbon', 'Archery', 'arrow', 'Arrow']","['Baleine', 'Mine', 'Adoucisseur', 'Condiment', 'Marais', 'Marais']","['Plantain', 'R\\u00e9gime', 'Split', 'Flamb\\u00e9e', 'Jaune', 'jaune']","['Circus', 'Methemoney', 'The', 'EdSullivan', 'Talent', 'Tv']","['Zipper', 'Canopy', 'camping', 'Circus', 'Circus', 'camping']","['seedling', 'Belgium', 'Brussels', 'Tiny', 'bean', 'bean']","['meuble', 'Livre', 'Manuscrits', 'Rat', '\\u00e9tag\\u00e8re', '\\u00c9tag\\u00e8re']","['Tail', 'Ride', 'Eeor', 'Grandad']","['downpour', 'April', 'Rain', 'rinse', 'head', 'cleanse']","['advance', 'aluminum', 'Firetruck', 'Step-up', 'rungs', 'rungs']","['Rum', 'Ali', 'Fruit', 'Hurt']","['Rail', 'watch', 'Protect', 'protect']","['mental', 'sleuth', 'Nancy', 'Drew', ""detective's"", 'mumps']","['101', 'Italy', 'Dota', 'defense']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['spannen', 'Abschleppen', 'Strick', 'Seil', 'Seil']","['Loud', 'Boombox', 'subwoofer', 'verbalist', 'microphone', 'Keynote']","['Mod\\u00e8le', 'industrie', 'Couture', 'Chef']","['Enclosure', 'excursion', 'Enclos', 'Animalier', 'enclosures', 'enclosures']","['\\u00e9mission', 'Gal\\u00e8ne', 'Ondes', 'Frequence', 'frequence', 'Fr\\u00e9quence']","['Jonagold', 'Core', 'Delicious', 'Honeycrisp', 'Honeycrisp']","['Stahl', 'rostig', 'Rohstoff', 'Element', 'Metall', 'Bahn']","['Tent', 'housing', 'Speculation', 'wrap', 'Glinda', 'spherical']","['Religion', 'Dix', 'Eglise', 'Celtique', 'fer', 'Symbole']","['Chop', 'japanese', 'ninja', 'kick', 'Kid', 'Kid']","['pigs', 'Black', 'Mushroom', 'Bonbon']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Magnum', 'Bouchon', 'Bulles', 'Mariage']","['Gu\\u00e9pard', 'Femme', 'Femme', 'Femme']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['moby', 'Orca', 'Beluga', 'baluga']","['lamus', 'browar', 'Okragla', 'Naszyjnik', 'harbor', 'po\\u0142awiacz']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Pizza', 'Records', 'Babel', 'tall', 'Pisa', 'Pisa']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Tuareg', 'Dune', 'Heiss', 'Sand', 'Oase', 'Trocken']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['Vegetable', 'Orange', 'Snowman', 'nose', '14', 'Gold']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Japanese', 'assassins', 'Teenage', 'Mutant']","['Head', 'sous', 'Cook', 'cook']","['foxtrot', 'Choreographic', 'Prom', 'Macarena', 'Safety', 'polka']","['Getaway', 'Holiday', 'Out', 'Relax', 'Travel', 'Travel']","['Football', 'sewage', 'inflate', 'foot']","['Puppet', 'punch', 'woollen', 'foot']","['Sabl\\u00e9', 'Tremper', 'Patisserie', 'Petit', 'Amaretto', 'Cookie']","['street', 'Curve', 'Vertex', 'Rounded', 'rounded']"
Mystery Word,Flask,Ski,Panda,Roue,Melon,Sting,Cadeau,Astronaute,Junction,Egg,Gaz,Shears,Pince,Rail,Kino,Pipe,Coquille,Parrot,Calendar,Candy,Pool,Accent,Peach,Horse,Bow,Sel,Banane,Show,Tent,Sprout,Biblioth\u00e8que,Donkey,Shower,Ladder,Punch,Guard,Case,Tower,Train,Rope,Speaker,Patron,Zoo,Radio,Apple,Eisen,Bubble,Croix,Karate,Truffle,Sail,Champagne,Cougar,Cake,Poup\u00e9e,Whale,Pearl,Coffee,Tower,Spice,W\u00fcste,Oven,Newspaper,Carrot,Whale,Ninja,Chef,Dance,Vacation,Pump,Sock,Biscuit,Corner
Guess,Bottle,Ski,panda,roue,Melon,sting,Cadeau,Astronaute,junction,,Gaz,Suit,Pince,Rail,Kino,Pipe,Tortue,Parrot,Calendar,Candy,Pool,accent,Peach,horse,Artemis,sel,Banane,Show,Tent,sprouts,Biblioth\u00e8que,Donkey,Shower,ladder,punch,,investigation,Riot,train,Car,nsp,patron,,,apple,Eisen,Bubble,commandements,Karate,truffle,sail,Champagne,F\u00e9lin,cake,Poup\u00e9e,whale,Per\u0142a,coffee,Tower,Spice,W\u00fcste,fry,Newspaper,Carrot,whale,Ninja,Chef,Dance,vacation,pump,sock,biscuit,corner
