ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,507864886,507662998,507708820,507521700,507421589,507334076,507313860,506953177,506959833,507109492,506929767,506743895,506723751,506613702,506127566,506554291,506133386,506080714,505803967,505531145,505769929,505178592,504670748,505412970,505424012,505356470,505109239,504721368,504756449,504481977,504705518,504360384,504676752,504426483,504234513,504215079,504125118,504156657,503612876,503763963,503780993,503674132,503394382,502794447,503370597,503472143,503164125,503063996,502037338,502523032,502156362,501902196,500892294,500762018,500686195,500015426,498936864,498938279,495583488,493769667,493675456,491305856,490280100,489469138,488379380,484682575,480638723,480055062,343894377,338553253,322726720,319065151,314360735
Move,['9'],['13'],['14'],['18'],['30'],['9'],['20'],['18'],['25'],['36'],['27'],['33'],['19'],['56'],['16'],['20'],['31'],['31'],['30'],['21'],['31'],['15'],['22'],['74'],['27'],['27'],['26'],['67'],['38'],['52'],['57'],['62'],['46'],['48'],['104'],['68'],['122'],['58'],['74'],['98'],['57'],['92'],['31'],['59'],['33'],['68'],['37'],['36'],['104'],['50'],['90'],['60'],['83'],['43'],['72'],['66'],['32'],['692'],['83'],['57'],['7'],['39'],['37'],['290'],['79'],['98'],['46'],['342'],['2659'],['1896'],['1239'],['430'],['3241']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Deutsch,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,Français,Français,Français,Français,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,Français,English,Français,English,Français,English,English,Français,English,Deutsch,English,English,English,English,Français,English,Français,English,Deutsch,English,English,Français,Français,Français,Français,English,English,Deutsch,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['pie', 'Crumble', 'Toffee', 'Cider', 'Boskop', 'Braeburn']","['Frost', 'Ice', 'Hair', 'Goo', 'Toothpaste', 'Solidify']","['overnight', 'Rooms', 'Vacation', 'key']","['Tweety', 'B\\u00f6ller', 'Rocky', 'Neujahr', 'Jahreswechsel', 'Jahreswechsel']","['Wash', 'Hose', 'Curtain', 'Baby', 'Bridal', 'Bridal']","['face', 'Wrist', 'chronograph', 'Observe', 'time', 'View']","['Calambour', 'Blague', 'Attrape', 'Dinde']","['Drink', 'Boat', 'Ship', 'Harbor', 'harbor', 'ship']","['Airtag', 'Marinha', 'Marinheiro', 'Holofote']","['Cuivre', 'Laiton', 'Fer', 'Aluminium']","['healthy', 'Grain', 'tiny', 'Rice-like', 'Semolina', 'Semolina']","['Nectar', 'Gastric', 'Carton', 'Steroids', 'Cranberry']","['Rack', 'Nipple', 'bosom', 'Boobs', 'treasure', 'treasure']","['Imagination', 'Fantasize', 'midsummer', 'day', 'MLK', 'Sleep']","['Douser', 'EMT', 'profession', 'Red', 'red']","['Dice', 'Shape', 'tesseract', ""rubik's""]","['Metamorphosis', 'Kakuna', 'Transformative', 'Shell', 'Chrysalis', 'Bufferfly']","['corn-husk', 'baby', 'TROLLS', 'marionette', 'Toy', 'Pram']","['Two', 'Couple', 'Twins', 'Pigeon', 'Glasses', 'Shoes']","['Cello', 'Archet', 'Instrumental', 'Corde', 'Instrument', 'Instrument']","['Leader', 'PDG', 'Patron', 'Cuisinier']","['Clean', 'Suds', 'Dove', 'hand']","['Dining', 'Establishment', 'Pizzeria', 'Michelin']","['Paper', 'Network', 'Package', 'cardboard', 'Cardboard']","['PDG', 'Couvre', 'top', 'etchebest']","['Parking', 'Metro', 'billet', 'amoureux']","['charcuterie', 'sang', 'Doigts', 'Dodus', 'porte', 'pommes']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['dry', 'soil', 'hourglass', 'beige', 'Dune', 'Castle']","['Regional', 'Foreign', 'Speech', 'Region']","['Grimper', 'Courte', 'Pompier', 'Richter', 'Escabeau', 'monter']","['Fl\\u00fcgel', 'Religion', 'Uriel', 'Gesandter', 'Gabriel', 'Gabriel']","['American', 'Pizza', 'Pastry', 'Pootytang', 'Rhubarb', 'Baked']","['raincover', 'Shelter', 'Rihanna', 'Rihanna']","['Measuring', 'sippy', 'Jockstrap', 'Trophy', 'protection', 'Coffee']","['Caerfaddon', 'Roman', 'Dove', 'Water', 'duck', 'shampoo']","['beach', 'Massachusetts', 'Parrot', 'Francisco', 'Tampa', 'Tampa']","['Swallowing', 'passage', 'Mouth', 'tongue']","['Limp', 'brain', 'wet', 'soup', 'Ramen', 'ramen']","['Water', 'garden', 'Irrigation', 'fire', 'stockings', 'sprinkler']","['Fauve', 'Bengale', 'F\\u00e9lin', 'Rayure']","['seaman', 'Kirk', ""O'"", 'Tennille', 'Navy', 'Picard']","['Cheveux', 'Shampooing']","['Attack', 'Core', 'Cardiology', 'love', 'Courage']","['p\\u00e9riph\\u00e9rique', 'Ventre', 'Kuiper', 'Bretelles', 'Bretelle']","['Strands', 'Salon', 'Folicle', 'Tresses']","['money', 'Shekel', 'Yen', 'Yen']","['Baie', 'Baigner', 'Abandonn\\u00e9', 'Ch\\u00e2teau']","['Anansi', 'Daddy', 'Morales', 'Charlotte', 'man', 'man']","['Erklimmen', 'Haushalthilfe', 'Sprossen', 'Sprossen']","['Lighting', 'Garlic', 'round', 'flower', 'Flower']","['Tower', 'lighthouse', 'Light', 'Gondor']","['Conch', 'Crab', 'Sea', 'beach', 'Turtle', 'Clam']","['Jonestown', 'Jab', 'swing', 'fruit']","['patissier', 'Artisan', 'p\\u00e9trir', 'Pain', 'P\\u00e9trin', 'P\\u00e9trin']","['Quiet', 'Concentrate', 'card', 'Borrow', 'Biblioteca', 'Borrow']","['Chanteuse', 'Inferno', 'mort', 'quandonnementpas']","['crystal', 'carbon', 'Engagement', 'Gem', 'romance', 'rock']","['Kanonenmunition', 'Eis', 'Pistole', 'Bowling', 'Bahn']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['faucheux', 'T\\u00e9g\\u00e9naire', 'huit', 'Tarantule', 'Mygale', 'Tisseuse']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['keto', 'coke', 'Pepsi', 'Calorie']","['Hastalavista', 'Schwarzenegger', 'Science-Fiction', 'Abschlusswiderstand', 'Abschluss', 'Widerstand']","['Green', 'Goliath', 'Bfg', 'Gentle']","['hammer', 'wrench', 'Saw', 'Implement', 'Screwdriver']","['News', ""Ship's"", 'Butter', 'Stop', 'Ship', 'Stopping']","['Ayoade', 'Bryophyta', 'Bethlehem', 'humidity']","['Rapier', '\\u00c9p\\u00e9e', 'Weapon', 'hilt', 'Excalibur', 'excalibur']"
Mystery Word,Apple,Gel,Hotel,Silvester,Shower,Watch,Farce,Port,Beacon,M\u00e9tal,Couscous,Juice,Chest,Dream,Firefighter,Cube,Cocoon,Doll,Pair,Violon,Chef,Soap,Restaurant,Carton,Chef,Ticket,Boudin,Vache,Sand,Accent,\u00c9chelle,Engel,Pie,Umbrella,Cup,Bath,Bay,Throat,Noodle,Hose,Tigre,Captain,Poil,Heart,Ceinture,Hair,Currency,Plage,Spider,Leiter,Bulb,Beacon,Shell,Punch,Boulanger,Library,Paradis,Diamond,Kugel,Spider,Heat,Baleine,Valise,Araign\u00e9e,Poup\u00e9e,Quarter,Diet,Terminator,Giant,Tool,Anchor,Moss,Sword
Guess,Apple,Cream,Hotel,Silvester,,watch,Nigaud,Water,Farol,Metal,wheat,Juice,Breast,dream,Firefighter,Cube,Cocoon,puppet,Pair,Violon,Chef,soap,restaurant,News,Chef,Ticket,boudin,Vache,Sand,Language,,Engel,calzone,,cup,shampoo,Bay,Teeth,noodle,Hose,Tigre,Captain,propre,heart,ceinture,hair,dollar,Lac,Web,Leiter,buttercup,,Shell,punch,Boulanger,,Paradis,diamond,Kugel,Spider,,Baleine,valise,,Poup\u00e9e,,carbs,Terminator,Giant,Tool,,moss,Sword
