ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54
Table Number,571649157,571642555,571565940,571006598,570650607,570939489,570662345,569825701,570951902,570734438,570798444,570059062,569665701,569653565,569250243,569278700,569043459,569169544,568999874,568651365,568397159,568283887,568010964,567796044,567805289,567776448,566988675,567381566,567244889,566662988,566945144,566902171,566295689,566887664,566462339,566195849,565605615,564964740,564729136,563467826,563728141,562524435,561543174,562133986,561960544,557490269,555376965,543879156,539412516,516738278,496712411,422619886,313533300,312552889
Move,['7'],['7'],['5'],['18'],['16'],['14'],['18'],['19'],['67'],['6'],['15'],['21'],['6'],['28'],['35'],['29'],['60'],['35'],['27'],['45'],['28'],['55'],['12'],['59'],['21'],['75'],['73'],['45'],['42'],['26'],['31'],['90'],['31'],['91'],['24'],['18'],['90'],['38'],['53'],['32'],['51'],['17'],['81'],['11'],['80'],['49'],['37'],['229'],['163'],['1313'],['962'],['920'],['4965'],['2514']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,Français,Français,Deutsch,Deutsch,English,Deutsch,Français,English,English,Français,English,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,Français,English,Deutsch,English,English,Deutsch,English,English,English,Français,English,Deutsch,English,Français,English,English,English,English,Français,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['raclette', 'ch\\u00e8vre', 'Coulant', 'Maroilles']","['bouchon', 'pinard', 'vin', 'cul', 'vin', 'cul']","['Tourbillon', 'Ouragan', 'cheval', 'Zorro']","['Word', 'XBox', 'Fenster', 'Bill', 'Gates', 'Gates']","['Hexaeder', 'Rubix', 'zucker', 'Pasch', 'W6']","['Fish', 'mahi-mahi', 'Can', 'Canned']","['Gruft', 'Beerdigung', 'Totenbetten', 'Gr\\u00e4bersammlung', 'Begr\\u00e4bnis', 'Beisetzung']","['cheuveux', 'origine', 'Voltaire', 'Ph\\u00e8dre', 'Ph\\u00e8dre', 'Phedre']","['area-', 'snug-as-a', 'doormat', 'SNUGASABUG', 'floorcover']","['Warp', 'Peace', 'Leaking', 'Rain', 'Tube', 'Mario']","['taper', 'outil', 'Piqueur', 'Requin']","['neck', 'Cranium', 'Skull', 'Noggin']","['chime', 'Alexander', 'Graham', 'pepper', 'ring', 'ring']","['Kisser', 'Oral', 'Beginning', 'Big']","['November', 'Campaign', 'politician', 'Vote']","['Sands', 'Baywatch', 'Bondi', 'Palm', 'Ball', 'Sandy']","['Hatch', 'Lady', 'Yellow', 'peep', 'peep']","['Apple', 'Cyanide', 'smoking', 'Death']","['Peak', 'Everest', 'Hill', 'Matterhorn', 'Summit', 'Dew']","['Coussin', 'Belle-m\\u00e8re', 'piquant', 'mexicain']","['performance', 'Prove', 'see', 'Seen']","['Cambrioleur', 'Vol', 'Sir\\u00e8ne', 'Sirene']","['stasis', 'pharaoh', 'Daddy', 'Sunny', 'British', 'mama']","['cardamom', 'cumin', 'Variety', 'Cinnamon', 'Girl', 'Pepper']","['friendly', 'Surf', 'Tsunami', 'Hello']","['Lodging', 'Four', 'fourth', 'Back', 'fourth', 'Back']","['Halloween', 'Superhero', 'Cover-19', 'Covid']","['Action', 'mise-en-', 'Landscape', 'Shakespeare', 'storyboard', 'cut']","['Auteur', 'Trag\\u00e9die', 'Enterr\\u00e9', 'Terre', 'Plante', 'Plante']","['Hockey', 'Sharp', 'Figure', 'Ice', 'ice', 'figure']","['Nichtlinear', 'Kultkino', 'Regisseur', 'Unchained', 'Django', 'Inglorious']","['waitress', '20%', 'Top', 'Gratuity', 'Hint', 'iceberg']","['temperature', 'Extreme', 'warming', 'Warmth']","['24', 'Stollenanlass', 'Scrooge', 'Kaminsocke', 'Schmuckgurke', 'Lametta']","['Sport', 'Alley', 'gutter', 'split', 'Spare', 'Shoes']","['fireman', 'progression', 'treehouse', 'Step', 'Shutes']","['carrier', 'bread', 'wicker', 'case', 'Tisket']","['b\\u00e9lier', 'laine', 'Animal', 'Sommeil', 'Troupeau', 'Ferme']","['Fizet', '\\u00c1r', 'fizetend\\u0151', 'fizetend\\u0151']","['Kommunistenheld', 'Stra\\u00dfenrandkreuzigungen', '300', 'Gladiator', 'Sklave']","['Garden', 'Wolf', 'Rouky', 'Falco', 'orange', 'animal']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Boom', 'Pineapple', 'explodes', 'Pin', 'thermite', 'Hand']","['Milky', 'Way', 'far', 'away']","['Fragrant', 'Prim', 'Valentine', 'Nose']","['Pachyderm', 'Animal', 'Dumbo', 'Trunk', 'Dumbo', 'Trunk']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['Jupe', 'Garde', 'Mari\\u00e9', 'Fourreau', 'Longue', 'Longue']","['Soil', 'tool', 'Digging', 'digging']","['King', 'Headgear']","['Harvey', 'Pasteurized', 'Dud', 'Udder', 'whole', '2%']","['Princess', 'Toad', 'Fruit', 'Butt']","['Flowing', 'Euphrates', 'glassworks', 'Yangtze', 'Mississippi', 'waterway']","['Leaves', 'Cad', 'tool', 'tool', 'cad']"
Mystery Word,Fromage,Bouteille,Tornade,Microsoft,W\u00fcrfel,Tuna,Friedhof,Racine,Rug,Pipe,Marteau,Head,Bell,Mouth,Election,Beach,Chick,Poison,Mountain,Cactus,Show,Alarme,Mummy,Spice,Wave,Quarter,Mask,Scene,Racine,Skate,Tarantino,Tip,Heat,Weihnachten,Bowling,Ladder,Basket,Mouton,Bill,Spartacus,Fox,Pluie,Grenade,Galaxy,Rose,Elephant,Noisette,Robe,Shovel,Crown,Milk,Peach,River,Rake
Guess,Fromage,alcool,Tornade,Gates,W\u00fcrfel,,Friedhof,Perruque,Rug,Pipe,,Head,Bell,mouth,Election,beach,bird,Poison,Mountain,,Artist,Cambriolage,mummy,Spice,,neighborhood,Batman,scene,Racine,skate,Tarantino,Tip,,Weihnachten,Bowling,ladder,Basket,,v\u00e1s\u00e1rol,,Fox,pluie,grenage,galaxy,Perfume,,Noisette,Robe,Shovel,Crown,milk,Peach,river,Autumn
