ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,473538476,473846624,473559102,473656879,473572449,473220145,473556035,473401361,473357607,473314665,473292430,472803065,472954015,472860886,472679267,472563203,472330572,472273399,472397129,472333626,472263103,471806145,472088609,472097420,470797000,471123855,470554486,470924700,471377501,471205103,470885662,470762680,470733012,470505855,470002366,469785842,469898396,469779947,469607092,468607999,469154900,468935763,468687660,467570723,468122007,468125230,467972395,467736014,466350705,465732005,465665365,465666075,465668036,465668546,464921867,464358493,459714052,459279309,458716764,457064795,455837502,454586755,453839362,451463411,449145581,446155644,445297184,422619886,421549329,381826421,344838144,343894377,322726720,319065151,314360735,313533300
Move,['6'],['5'],['9'],['10'],['15'],['18'],['18'],['18'],['18'],['20'],['11'],['9'],['36'],['29'],['18'],['43'],['7'],['33'],['44'],['25'],['32'],['31'],['64'],['31'],['41'],['18'],['73'],['58'],['50'],['35'],['83'],['36'],['36'],['72'],['72'],['39'],['22'],['64'],['55'],['67'],['46'],['75'],['43'],['54'],['55'],['92'],['48'],['102'],['66'],['12'],['17'],['17'],['17'],['18'],['17'],['68'],['96'],['40'],['19'],['36'],['390'],['11'],['82'],['40'],['73'],['37'],['32'],['459'],['95'],['679'],['1486'],['2256'],['1133'],['355'],['2949'],['3467']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,English,Français,English,English,English,Deutsch,English,English,Français,Français,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,Français,Français,Français,English,Deutsch,English,English,Français,English,English,Français,English,Français,English,English,Français,Français,English,Français,English,Deutsch,English,English,Français,English,English,Deutsch,English,English,English,English,English,English,Français,Deutsch,Français,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Keyboard', 'Dr\\u00fccken', 'tippen', 'Kleinteil', 'Klavier', 'Klavier']","['big', 'great', '\\u0432\\u0435\\u043b\\u0438\\u043a\\u0430\\u043d', '\\u0431\\u043e\\u043b\\u044c\\u0448\\u043e\\u0439']","['Fromagerie', 'Tuerie', 'Sanzot', 'Commerce', 'guerre', 'Carnage']","['Sheep', 'Sharp', 'Cut', 'Cut']","['Luffy', 'robber', 'Stealing', 'Hook']","['Flask', 'beer', 'Glass', 'milk', 'Cork', 'Plastic']","['Rom', 'Gladiator', 'Rebellion', 'Rebellion', 'Gladiator', 'Rebellion']","['Astronomy', 'Famous', 'Pentagram', 'Constellation', 'war', 'Polaris']","['Taps', 'Shower', 'clean', 'water', 'Sponge', 'Tub']","['Poignet', 'Bijou', 'Bijou', 'Poignet']","['Frais', 'Commer\\u00e7ants', 'Etales', '\\u00c9tal']","['pickle', 'javelin', 'atlatl', 'Pointed', 'Weapon', 'Weapon']","['\\u041f\\u043e\\u0445\\u043e\\u0436\\u0438\\u0435', '\\u041e\\u0434\\u0438\\u043d\\u0430\\u043a\\u043e\\u0432\\u044b\\u0435', '\\u0414\\u0432\\u043e\\u0439\\u043d\\u044f', '\\u0411\\u0440\\u0430\\u0442\\u044c\\u044f', '\\u0411\\u0440\\u0430\\u0442\\u044c\\u044f', '\\u041f\\u043e\\u0445\\u043e\\u0436\\u0438']","['Casselly', 'Katanameuchler', 'K\\u00e4mpfer', 'Shinobi', 'Leonardo', 'japanisch']","['quill', 'boa', 'kinky', 'Down', 'plumage', 'plumage']","['Antischwerkraft', 'Fallschirmflug', 'H\\u00fcpfer', 'Riss']","['Electrostatic', 'Storm', 'Scar', 'thunder']","['Deaf', 'ring', 'Auditory', 'headphones', 'Tinnitus']","['navigate', 'Earhart', 'aviator', 'Airplane']","['Two', 'Tired', 'Penny..', '..farthing', 'Paperboy', 'Queen']","['revolution', 'Reine', 'Decapitate', 'Decapitator', 'Decapitator']","['Pringles', 'Potatoes', 'Curly', 'Oil', 'Chips', 'Chips']","['Br\\u00e9silienne', 'Marbr\\u00e9', 'collation', 'bavarois', 'Brownie']","['Weber', 'Grille', 'Flamme', 'Repas']","['Cadum', 'naissance', 'Nourrisson', 'Nourrisson']","['XL', 'matt', 'NTUGayChat', '183', '183', '183']","['W\\u00e4rter', 'Zelle', 'Walter', 'Alcatras', 'Strafe', 'Kittchen']","['Captain', 'Sugarcane', 'Morgan', 'Caribbean']","['Time', 'Stare', 'wrist', 'Wrist']","['Chien', 'Animaux', 'Barreaux', 'Barreaux']","['Airway', 'swimming', 'work', 'Onion', 'Exhalation', 'inhalation']","['PowerPoint', 'Land', 'Show', 'Slippery', 'baseball', 'playground']","['Corporelle', 'Courrier', 'Lettre', 'Cacheter', 'Timbr\\u00e9e', 'Cachet\\u00e9e']","['sledge', 'Pound', 'mallet', 'MC', 'mallet', 'MC']","['Champignon', 'Saut', 'Saut', 'dor\\u00e9', 'Dor\\u00e9', 'Saut']","['Tv', 'substitutes', 'casting-', 'chesterfield', 'potato', '-potato']","['Dinner', 'Twilight', 'Sunset', 'Sunset', 'Sunset']","['alerte', 'pr\\u00e9vient', 'Sir\\u00e8ne', 'Intrusion', 'Reveil', 'Sonnerie']","['V\\u00eatement', 'Mari\\u00e9', 'Carnaval', 'Halloween', 'Bal', 'Bal']","['Ellis', 'Treasure', 'gilligan', 'staten', 'Manhattan', 'playlist']","['Smith', 'Mort', 'Monstre', 'Fatigu\\u00e9', 'Cranberries', 'Cranberries']","['Pete', 'hoard', 'Warrior', 'Mythical', 'Scales', 'Khaleesi']","['Schnell', 'Sheldon', 'JLA', 'Ming', 'Lichtgeschwindigkeit', 'Licht']","['Midgit', 'Short', 'Gimli', 'Midget']","['dental', 'canal', 'sarsaparilla', 'beer', 'plant', 'ground']","['lorgnons', 'Monocle', 'Verres', 'T\\u00e9lescopes', 'Varilux', 'Toilettes']","['Strictly', 'Cinderella', 'Dance', 'Style']","['moto', 'Roads', 'Crucifix', 'Treasure', 'Jesus', 'Jesus']","['Sylt', 'Oi', 'Pogo', 'Irokesenfrisur', 'Iros', 'Irokesenschnitt']","['Motorized', 'Plow', 'littlegreen', 'johndeer']","['Maker', 'chef', 'Cake', 'cake']","['Sch\\u00f6nbrunn', 'Buckingham', ""Jafar's"", 'home']","['-rat', 'tunnels', ""it's"", 'home']","['nailed', 'tree', 'mad', '-roads']","['elixir', 'tipsy', 'bourbon', 'vodka']","['Roquefort', 'Raclette', 'edam', 'gruyere', 'munster', 'munster']","['second', 'Kadeschschlacht', '\\u00c4gypten', 'Nil', 'Herrscher', 'Kindersegen']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['maillons', 'transmission', 'Telecommande', 'NRJ', 'Hi-fi', 'V\\u00e9lo']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Cowboy', 'Filmgenre', 'eastwood', 'indianer']","['top', 'Cake', 'taproot', 'Orange']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['seering', 'chilli', 'wave', 'Oven']","['putter', 'association', 'Discotheque', 'Golf']","['Almond', 'Pecan', 'Pecan', 'Almond']","['Blubber', 'Fat', 'Sea', 'Creature', 'White', 'Blue']","['Vania', 'colegiata', 'sand', 'king']","['Chicken', 'Male', 'morning', 'Cockerel', 'Cockerel', 'cockrel']","['server', 'HAL', 'IBM', 'laptop', 'Mainframe', 'OK']"
Mystery Word,Taste,Giant,Boucherie,Shears,Pirate,Bottle,Spartacus,Star,Bath,Bracelet,March\u00e9,Spear,Twins,Ninja,Feather,Sprung,Lightning,Ear,Pilot,Bicycle,Guillotine,Fries,G\u00e2teau,Barbecue,B\u00e9b\u00e9,Club,Gef\u00e4ngnis,Rum,Watch,Cage,Breath,Slide,Enveloppe,Hammer,Parachute,Couch,Evening,Alarme,Costume,Island,Zombie,Dragon,Flash,Dwarf,Root,Lunettes,Ballroom,Cross,Punk,Tractor,Baker,Palace,Sewer,Cross,Alcohol,Fromage,Ramses,Bande,Pearl,Fox,Cha\u00eene,Crescent,Museum,Ninja,Dungeon,Battery,Western,Carrot,Rooster,Heat,Club,Nut,Whale,Castle,Rooster,Computer
Guess,Taste,,boucherie,Shear,pirate,bottle,Kolloseum,Star,bath,Tournesol,L\u00e9gume,Spear,Twins,Ninja,feather,Sprung,Lightening,earplug,pilot,bicycle,guillotine,Chips,,Barbecue,b\u00e9b\u00e9,Bar,Gef\u00e4ngnis,Rum,look,,Oxigen,Slide,Enveloppe,Hammer,,extras,,Alarme,Robe,Island,FRANKENSTEIN,Dragon,Dynastie,dwarf,root,Lunettes,Ballroom,Cross,Punk,Tractor,baker,Palace,Sewer,Cross,Drink,Fromage,Ramses,,mussel,Fox,chaine,Crescent,,,dungeon,Battery,Western,Icing,DJ,heat,club,Paloma,Whale,Castle,Rooster,Computer
