ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,519556051,519543923,519308606,519082979,519294356,519043557,518778839,518670650,518506051,518459958,518451199,518242274,518381313,517958438,518015922,517973951,517682691,517672607,517469912,517364783,517098518,516807797,517008066,516983554,516820035,517003063,517039024,516681041,515744622,515976401,515518017,515843922,515417691,515586612,515531482,514995931,514707951,514749563,514496319,514503441,514467387,514377397,514339808,512715448,513081149,513180908,512735599,512197315,511221983,510269410,509897088,508853595,508762408,508116165,507982780,504783443,505196983,504721368,503370597,498936864,495208466,493769667,489194416,465728930,402108912,387173467,348302073
Move,['6'],['36'],['20'],['9'],['12'],['27'],['28'],['22'],['39'],['30'],['51'],['42'],['27'],['34'],['36'],['16'],['24'],['33'],['24'],['48'],['72'],['28'],['30'],['30'],['36'],['31'],['35'],['74'],['93'],['82'],['30'],['65'],['15'],['22'],['5'],['57'],['35'],['30'],['42'],['58'],['118'],['107'],['38'],['32'],['59'],['68'],['79'],['48'],['529'],['33'],['73'],['69'],['165'],['75'],['69'],['31'],['83'],['67'],['82'],['48'],['75'],['57'],['518'],['540'],['1587'],['1795'],['2976']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,Deutsch,Français,English,Français,English,English,Français,English,Deutsch,English,English,Deutsch,Français,English,Deutsch,English,English,English,English,English,English,English,Français,English,Français,English,English,English,Deutsch,English,Français,English,English,English,English,Français,Français,Deutsch,English,English,Français,English,Deutsch,English,English,Deutsch,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,Français,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Bl\\u00e4tterteig', 'luftig', 'H\\u00f6rnchen', 'Franz\\u00f6sisch', 'Fr\\u00fchst\\u00fcck', 'Fr\\u00fchst\\u00fcck']","['Pogacar', 'France', 'chateau', 'guet']","['Dady', 'Mum', 'Bandages', 'Wrapped', 'Egypt', 'Wrapping']","['fun\\u00e9raire', 'Repr\\u00e9sentants', 'pi\\u00e9ce', 'Noire', 'hotel', 'H\\u00f4tel']","['Metamorphic', 'Geode', 'Stone', 'Shake', 'Hard', 'mineral']","['Jar', 'Dough', 'Snickerdoodle', 'Oven', 'Cutter', 'Cutter']","['jaune', 'aphteuse', 'chaud', '40', 'Infection', 'Travolta']","['snapshot', 'prompt', 'bleu', 'stilten', 'Gouda', 'provolone']","['Tonband', 'VHS', 'Kassete', 'Video', 'Videokasette', 'Kassettte']","['Vanhalen', 'Trampoline', '21', 'Street', 'Dunking', 'Power']","['Cobbler', 'Crust', 'American', 'American']","['Heu', '\\u00c4hre', 'Liegt', 'Hier']","['Tang', 'D\\u00e9sert', 'boisson', 'Boisson']","['postcard', 'Postage', 'Sticker', 'envelope', 'envelope']","['Gesang', 'Thunderstruck', 'EisundFeuer', 'Gedudel', 'Singen', 'Strophe']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['chandelier', 'dance', 'hall', 'place', 'waltz', 'walz']","['Piece', 'Wedding', 'Bake', 'Sponge', 'sheet']","['Kerker', 'Smoker', 'Zaag', 'Samen', 'Slinger']","['Dale', 'Poker', 'Dorito', 'Funyun', 'Shoulder', 'Lays']","['Worship', 'Football', 'Sabbath', 'Brunch']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['Sucr\\u00e9', 'Condens\\u00e9', 'Glyc\\u00e9rine', '\\u00c9rable']","['AI', 'learning', 'Sewing', 'device', 'Head', 'Engine']","['Magnum', 'Iceberg', 'Sorbet', 'Frais', 'Banquise', 'Banquise']","['Rook', 'Bishop', 'pawn', 'queen', 'game', 'king']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Octane', 'fart', 'Propane', 'Petrol', 'Petrol']","['Kohlenstoff', 'Diadem', 'Edelstein', 'Karat', 'Brillant', 'Funkelt']","['potato', 'Sofa', 'Heavy', 'TV', 'long', '3-seater']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['livestock', 'Acres', 'agriculture', 'Dairy', 'fields']","['bleu', 'curds', 'gouda', 'gouda']","['poles', 'home', 'canvas', 'canvas']","['Kyoya', 'Finn', 'kuro', 'eyes']","['eden', 'ext\\u00e9rieur', 'Mara\\u00eecher', 'Parcelle']","['Ablation', 'Chirurgicale', 'Soustraction', 'Soustraction']","['Athen', 'K\\u00e4mpfer', 'Kampfarena', 'Film']","['Pendant', 'Light', 'shade', 'lava']","['extinguish', 'Hot', 'heat', 'candle', 'Eternal', 'Eternal']","['Kafka', 'm\\u00e9lancolique', 'Insecte', 'Punaise', 'Berk', 'Blatte']","['Epoka', 'Flinston', 'Twardy', 'Otaczak', 'granit', 'sil.....']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['Tropical', 'Ideal', 'Vacation', 'Hawaii']","['Knutschobjekt', 'Futterluke', '\\u00d6ffnung', 'Sabber', 'Kuss', 'Essen']","['Open', 'microsoft', 'pane', 'Cleaner', 'Cleaner', 'pane']","['illusion', 'oasis', 'Rafale', 'Hallucination', 'Avion', 'Avion']","['Jacket', 'Band', 'hide', 'Deep', 'model']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['\\u30c7\\u30b3\\u30eb\\u30c6', '\\u30a2\\u30af\\u30bb\\u30b5\\u30ea\\u30fc', '\\u30b8\\u30a7\\u30c3\\u30c8\\u30b3\\u30fc\\u30b9\\u30bf\\u30fc\\u3055\\u3064\\u3058\\u3093\\u3058\\u3051\\u3093', 'kinzoku', '\\u30d7\\u30ec\\u30bc\\u30f3\\u30c8']","['Wave', 'Wireless', 'GaGa', 'Fm']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Butter', 'Legume', 'Reeces', 'Buttercups', 'Salted', 'Salted']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['int\\u00e9r\\u00eats', 'pompiers', 'Graduation', 'Richter', 'Schofield']","['Armure', 'Ecu', 'Protection', 'Protection']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Arakis', 'Ressource', 'curcuma', 'piment']","['Margherita', 'Pepperoni', 'TMNT']","['Poppins', 'bumbleshoot', '\\u00c1gueda', 'Shadow', 'parasol', 'parasol']","['Pond', 'Tales', 'Hook', 'Tackle', 'casting', 'Net']","['Gilet', 'Attache', 'Fermeture', 'Chemise', 'Fermeture', 'Chemise']"
Mystery Word,Croissant,Tour,Mummy,Chambre,Rock,Cookie,Fi\u00e8vre,Cheese,Rekorder,Jump,Pie,Stroh,Oasis,Stamp,Lied,Sail,Ballroom,Cake,Chain,Chip,Sunday,Punch,Sirop,Machine,Glace,Chess,Cake,Gas,Diamant,Couch,Poup\u00e9e,Farm,Cheese,Tent,Glasses,Jardin,Op\u00e9ration,Gladiator,Lamp,Flame,Cafard,Stone,Hengst,Island,Paradise,Mund,Window,Mirage,Cover,Hunter,Coffee,Necklace,Radio,Spice,Peanut,Oven,Pilot,Vache,\u00c9chelle,Bouclier,Coin,Spider,\u00c9pice,Pizza,Umbrella,Fishing,Bouton
Guess,Croissant,Tour,mummy,Mort,Quartz,Cookie,Fi\u00e8vre,Cheese,,Jump,Peach,Stro,Chine,stamp,Lied,sail,ballroom,Cake,,Chip,Sunday,Punch,Sirop,Machine,Glace,chess,cake,gas,Diamant,Couch,Poup\u00e9e,farm,Cheese,,glasses,Jardin,op\u00e9ration,Olompia,Lamp,Fire,cafard,,Hengst,Island,Island,Mund,laptop,mirage,Cover,,coffee,necklace,Radio,Spice,Peanut,fry,Pilot,Vache,Echelle,Bouclier,coin,Spider,Epice,Pizza,Umbrella,Koi,Bouton
