ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,484233426,484682575,484206945,484313463,484377644,484065329,484340535,483888132,484178715,483714023,483588725,483717581,483302127,483310386,483160846,482955686,482797082,482835771,482571804,482395733,482639555,482542862,482109899,482501943,482306572,482175654,482219118,481485128,481502301,481143717,481025697,480718657,480731766,480531644,479921914,479740646,479131924,479466145,479232973,479277280,478633691,478709172,478269717,477362659,477041660,476993868,476415351,475857014,475748509,475763612,473604955,473319518,473890082,468164131,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,461036696,457064795,451463411,423771261,420552674,381826421,346689693,322726720,321888448,317609821
Move,['18'],['96'],['9'],['19'],['15'],['7'],['24'],['19'],['58'],['28'],['15'],['24'],['28'],['19'],['42'],['10'],['30'],['65'],['63'],['73'],['44'],['36'],['34'],['26'],['48'],['57'],['58'],['78'],['92'],['86'],['54'],['16'],['45'],['90'],['19'],['50'],['46'],['75'],['736'],['94'],['38'],['49'],['32'],['51'],['55'],['94'],['52'],['10'],['47'],['52'],['84'],['36'],['9'],['43'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['68'],['36'],['40'],['1825'],['564'],['730'],['2730'],['1170'],['3245'],['1683']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,Deutsch,Deutsch,English,English,Français,English,Deutsch,Français,English,English,English,Français,Français,English,English,English,Français,Français,English,Deutsch,Deutsch,English,English,English,Deutsch,English,English,Français,Français,English,English,English,Français,English,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,Deutsch,English,English,Français,English,English,Français
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['waddle', 'Wrath', 'Vineyard', 'Steinbeck', 'Concord', 'concord']","['pizza', 'half', '15', '15minutes']","['roulette', 'jackpot', 'Slots', 'Bet', 'gamble', 'Poker']","['TheKing', ""Rock'n'Roll"", 'Memphis', 'Haartolle']","['Luftspiegelung', 'W\\u00fcste', 'Illusion', 'Hitze']","['take', 'Location', 'Setting', 'Segment']","['Long', 'Woodwind', 'Fife', 'instrument', 'Blow', 'blow']","['Haigner\\u00e9', 'Aldrin', 'pesquet', 'NASA', 'Armstrong', 'Armstrong']","['\\u0414\\u043e\\u0431\\u0440\\u044b\\u0439', '\\u041f\\u043e\\u0437\\u0434\\u043d\\u0438\\u0439', '\\u0425\\u0430\\u0442\\u0443', '\\u041b\\u0435\\u0442\\u043d\\u0438\\u0439']","['Zauberer', 'Sch\\u00fcler', 'James', 'Hedwig', 'Hogwarts', 'Voldemort']","['de', 'carotte', 'rasoir', 'cheveux']","['Round', 'Currency', 'legal', 'tender', 'create', 'word']","['Silkworm', 'Butterfly', 'Pupa', 'Waiting', 'Wrap', 'Catipiler']","['Daddy', 'Brendan', 'Parent', 'Caregiver', 'Nursing', 'Tomb']","['Stolon', 'tagada', 'Charlotte', 'charlotte']","['AAA', 'Plate', 'Face', 'Batterie']","['scared', 'feathers', 'Kentucky', 'Fried']","['Pecan', 'Crust', 'cinammon', 'pastry', 'Irrational', 'Number']","['Tail', 'Race', 'nyc', 'Pest', 'Splinter', 'Splinter']","['Loto', 'Concert', 'repas', 'Papier', 'billet', 'Metro']","['Disney', 'Crapaud', 'Altesse', 'cendrillon']","['Ororo', 'Mutant', 'Cloud', 'Lightning', 'Hurricane', 'Gewehr']","['Knirschen', 'Eisenbahn', 'Gleis', 'Gleis', 'Bahn']","['K\\u00e4stchen', 'Diadem', 'Ring', 'Diamant', 'Kette', 'Kette']","['Dressing', 'Cucumber', 'raw', 'healthy']","['herdsman', 'little', 'Baa', 'baby', 'baby']","['Godiva', 'cocoa', 'Hersheys', 'Hersheys', 'Sweet', 'Sweet']","['Gitter', 'Alcatraz', 'W\\u00e4rter', 'Freiheitsentzug', 'Zell', 'Zelle']","['Alpine', 'downhill', 'mountain', 'Scope', 'slope', 'cabin']","['Swallows', 'Cuckoo', 'Eagles', 'Twigs', 'bird', 'Cookoo\\u2019s']","['Morgan', 'Bacardi', 'alcool', 'Baba', 'Capitaine', 'agricole']","['bijou', 'blanc', 'huitre', 'enfiler']","['Muscovey', 'Mallard', 'Daffy', 'Mallard', 'Daffy', 'Mallard']","['Print', 'mesh', 'Saver', 'Capture', 'black', 'Cinema']","['ballet', 'jabbawockeez', 'activity', 'Tango', 'waltz', 'Waltz']","['sc\\u00e8ne', 'rideaux', 'Rideau', 'Acteur']","['chord', 'Child', 'Illegal', 'insignificant']","['Versailles', 'Expensive', 'Castle', 'Castle']","['code', 'delivery', 'Deliver', 'Cruise']","['Ankle', ""Achille's"", 'Shoes', 'Mountain', 'Achilles', 'Achilles']","['serrure', 'Passe-Partout']","[""Adam's"", 'Macintosh', 'Kanzi', 'NY']","['Drinking', 'Last', 'Drink', 'Tube', 'Bucatini']","['biking', 'Snow', 'climb', 'Climb']","['Salinger', 'Shell', 'Crab', 'Crab', 'Alone', 'Alone']","['Wall', '\\u00c8', 'irish', 'pronunciation', 'dialect', 'Dialect']","['trot', 'Mulder', 'Fantastic', 'Sly']","['Newton', 'lab', 'biology', 'biology']","['shirt', 'remote', 'Circular', 'Sewing']","['Vapeur', 'Cigarette', 'Signaux', 'Flamme']","['Movie', 'Stub', 'Airfare', 'Admission', 'Speeding']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Vier', 'Vrienden', 'Soldaat', 'Drie']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['kind', 'br\\u00e4une', 'Schuhe', 'Fensterlos', 'Wein']","['wall-e', 'pet', 'crawly', 'filthy', 'vermin', 'kitchen']","['alley', 'columbine', 'pins', 'Pins']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['Aries', 'Ram', 'Counting', 'Sleep', 'Mint', 'Sauce']","['Camilla', 'Spouse', 'Bed', 'Monarch', 'In', 'Charge']","['Puer', 'Ours', 'Paslamoustache', 'Vampire', 'vampire', 'vampire']"
Mystery Word,Grape,Quarter,Casino,Elvis,Fata Morgana,Scene,Flute,Astronaute,Evening,Potter,Poil,Coin,Cocoon,Mummy,Fraise,Pile,Chicken,Pie,Rat,Ticket,Princesse,Storm,Schiene,Schmuck,Salad,Lamb,Chocolate,Gef\u00e4ngnis,Ski,Nest,Rhum,Perle,Duck,Screen,Dance,Th\u00e9\u00e2tre,Minor,Palace,Ship,Heel,Cl\u00e9,Apple,Straw,Mountain,Hermit,Accent,Fox,Science,Button,Fum\u00e9e,Ticket,Puder,Dress,Musketeer,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Rock,Fox,Ninja,Keller,Cockroach,Bowling,Mineur,Sheep,King,Ail
Guess,Grapes,mix,Casino,Elvis,Fatamorgana,Scene,Flute,Espace,Evening,Harry,Poil,coin,Cocoon,Mummy,Cheval,pile,Chicken,Pie,Rat,Ticket,princesse,storm,Schiene,Schmuck,vinegar,Sheep,Chocolate,Gef\u00e4ngnis,ski,nest,Rhum,perle,duck,ink,Dance,Th\u00e9atre,Minor,,Deploy,HEEL,Clef,Apple,Straw,Mountain,Language,Accent,Fox,Science,Button,Fum\u00e9e,ticket,Russ,,Musketier,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,rock,Fox,,Keller,Cockroach,back,Mineur,Sheep,king,Ail
