ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,527706907,527687663,527346836,526725790,527208734,527098388,527063265,527046211,526001902,527029597,526882439,526959951,526827918,525765501,525482946,525545587,525524355,525436539,525452109,525089802,524650839,524684396,524760524,524585021,524416990,524427244,524071158,524172699,524011682,523893726,523853462,523602163,523367375,523395476,523264180,522762765,522043003,521036920,521576994,520391399,520524660,520467015,520413498,519556051,518048802,517973951,517039024,515518017,514749563,514377397,513638397,513316968,509897088,508116165,504783443,489469138,489266717,480162112,478910455,396307534,387173467,381826421,374138794
Move,['15'],['63'],['7'],['19'],['9'],['48'],['33'],['12'],['24'],['5'],['28'],['30'],['14'],['24'],['10'],['25'],['42'],['43'],['58'],['32'],['51'],['50'],['57'],['54'],['36'],['47'],['25'],['64'],['91'],['84'],['65'],['24'],['55'],['43'],['61'],['96'],['5'],['55'],['11'],['21'],['60'],['68'],['85'],['64'],['95'],['17'],['35'],['31'],['67'],['295'],['73'],['80'],['73'],['75'],['31'],['710'],['37'],['45'],['286'],['590'],['1943'],['957'],['1800']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Real-time • Normal speed (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,Français,Français,English,English,English,English,English,Français,English,Français,English,English,Français,English,Français,English,English,Deutsch,Français,English,English,English,English,English,Français,English,Deutsch,English,English,English,Français,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Cuniculture', 'animal', 'Panpan', 'panpan']","['light', 'plane', 'drive', 'airplane', 'television', 'project']","['Bug', 'Tough', 'resistant', 'Unkillable']","['Hot', 'Nestle', 'Lindor', 'Hershey', 'Lindt', 'Ghiradelli']","['Mall', 'Powerbar', 'prong', 'Store', 'Power', 'opening']","['chlpy', 'hitler', 'Dal\\u00ed', 'vykr\\u00facal', 'Poirot', 'Poirot']","['\\u30bf\\u30fc\\u30b6\\u30f3', '\\u30c9\\u30f3\\u30ad\\u30fc\\u30b3\\u30f3\\u30b0', '\\u30b8\\u30e0', '\\u306f\\u307e\\u3060\\u307e\\u3055\\u3068\\u3057', '\\u30b8\\u30e5\\u30de\\u30f3\\u30b8', '\\u30df\\u30e9\\u30af\\u30eb\\u30b7\\u30e7\\u30c3\\u30d4\\u30f3\\u30b0']","['glass', 'Snow', 'White', 'Image', 'reflection', 'Reflection']","['F\\u00e4kalien', 'Gulli', 'unterirdisch', 'Abwasser', 'Abwasser']","['spare', 'reaps', 'weapon', 'fish']","['pedaling', 'Vehicle', 'PHANTOM', 'Nelly']","['Flicks', 'Odeon', 'Picture', 'Show', '3D', 'Previews']","['cigarettes', 'bactrianus', 'Humps', 'dromedary']","['Nublar', 'Ellis', 'Archipelago', 'Samoa', 'Sand', 'Deserted']","['Tab', 'Shots', 'Drinks', 'Drinks']","['\\u308f\\u3044\\u306e\\u3044\\u306b\\u3057\\u3083\\u308b', '\\u305f\\u3059\\u3066\\u3043', '\\u30cf\\u30fc\\u30c9\\u30ed\\u30c3\\u30af\\u3053\\u3046\\u304e\\u3087\\u3046', '\\u3061\\u3087\\u3046', '\\u30d8\\u30fc\\u30bc\\u30eb', '\\u30de\\u30ab\\u30c0\\u30df\\u30a2']","['Musiciens', 'Arachnide', 'Novembre', 'Astrologie', 'Balance', 'Capricorne']","['Pirate', 'bombasse', 'Tank\\u00e9e', 'Boulet', 'Boulet']","['creux', 'surf', 'D\\u00e9ferlante', 'Nazar\\u00e9']","['gargantuan', 'massive', 'shoulders', 'squid', 'Andre']","['spiky', 'painful', 'prickly', 'desert']","['Willie', 'Gewas', 'Oranje', 'Groente', 'Ogen']","['treasure', 'pegleg', 'Arrrr', 'LongJohnsilver', 'hook', 'plank']","['boss', 'MODOK', 'leader', 'Neck', 'cranium', 'Lead']","['Cravate', 'd\\u00e9guisement', 'd\\u00e9guisement', 'D\\u00e9guisement']","['conch', 'bra', 'sea', 'Nut', 'peanut', 'Sea']","['crustac\\u00e9', 'rose', '\\u00e9crevisse', 'mer']","['Lethal', 'duel', 'howitzer', 'bang']","['Forever', 'Passport', 'Approval', 'lettermail', 'Letter', 'mail']","['Serviette', 'jetable', 'poche', 'brod\\u00e9', 'Rhume']","['leafy', 'Vinaigrette', 'ambrosia', 'Vegetarian', 'Caesar', 'Chef']","['P\\u00e9-Tsa\\u00ef', 'Romanesco', 'fleur', 'bruxelles', 'fleurs', 'bruxelle']","['Cards', 'steel', 'Grist', 'thousand', 'Grind', 'Grind']","['Sherlock', 'case', 'sleuth', 'clue', 'Poirot', 'homicide']","['Wallach', 'Zucht....', 'maskulin', 'Schattenfell']","['Tape', 'Orifice', 'bruit', 'L\\u00e8vres', 'L\\u00e8vres', 'L\\u00e8vres']","['Tail', 'Ride', 'Eeor', 'Grandad']","['tequila', 'headwear', 'Som', 'Brero']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Red', 'Rescuer', 'volunteer', 'squirter', 'dalmatian', 'ladder']","['Musulman', 'Cataracte', 'catamaran', 'tchador', 'spi', 'foc']","['Steinofen', 'Hawaiian', 'hut', 'Sauce', 'Food', 'food']","['Caipirinha', 'Barkeeper', 'Gesch\\u00fcttelt', 'Schirmchen', 'Mojito', 'BloodyMary']","['climb', 'step', ""Jacob's"", 'ball', 'Extention', 'extension']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['\\u00c4rzte', 'Randale', 'rockig', 'Rockmusik']","['zach\\u00f3d', 'brunet...', '...por\\u0105', 'P\\u00f3\\u017ano', 'pora', 'Pora']","['Airport', 'Escape', 'Stimulator', 'jet', 'Stairs', 'Helicopter']","['kernal', 'Gallery', 'brittle', 'Snoopy', 'Snoopy']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Cheveux', 'bretelle', '\\u00c9tirable', 'etirable', 'caoutchouc', 'Caoutchouc']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['bug', 'juice', 'fist', 'throat', 'drink', 'kick']","['Getaway', 'Holiday', 'Out', 'Relax', 'Travel', 'Travel']","['Heaven', 'Surfers', 'Welcometo', 'Dream', 'Coldplay', 'Charles.wont.make.it']","['Football', 'sewage', 'inflate', 'foot']","['mother', 'pat', 'Egyptian', 'Embalming']"
Mystery Word,Lapin,Pilot,Cockroach,Chocolate,Outlet,Mustache,Jungle,Mirror,Kanalisation,Spear,Ride,Cinema,Camel,Island,Bar,Nut,Scorpion,Canon,Vague,Giant,Cactus,Carrot,Pirate,Head,Costume,Shell,Crevette,Weapon,Stamp,Mouchoir,Salad,Chou,Mill,Detective,Hengst,Bouche,Donkey,Sombrero,Guard,Train,Firefighter,Voile,Pizza,Cocktail,Ladder,Sail,Cake,Poup\u00e9e,Punk,Evening,Flight,Peanut,Coffee,Spice,Oven,\u00c9lastique,Newspaper,Whale,Punch,Vacation,Paradise,Pump,Mummy
Guess,lapin,Radar,Cockroach,Chocolate,Outlet,Fuzy,gorilla,Mirror,Kanalisation,fishing,Bicycle,Cinema,Camel,Island,Bar,nut,Scorpion,Canon,Vague,,Cactus,Wortel,Pirate,head,noeud,seashell,Crevette,gun,Stamp,Mouchoir,Salad,Chou,resource,Detective,Hengst,,Donkey,Mexico,,train,Firefighter,voile,Pizza,Cocktail,ladder,sail,cake,Poup\u00e9e,B\u00e4nd,,Flight,Peanut,coffee,Spice,fry,\u00c9pingle,Newspaper,whale,punch,vacation,Paradise,pump,mummy
