ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,477821277,477477285,477589321,477556430,477457314,477362659,477125054,477078465,476717275,476707108,476458559,476450279,476468847,476494809,476186271,476414752,475857014,476175938,476139746,475995598,475748509,475330261,475681223,475658998,475252526,475456511,475297037,475214770,474870937,474756662,474277157,474331197,474303583,474354037,474013322,473977248,473733866,473874684,473319518,473900701,473890082,473810058,473700988,472330572,470641163,470484755,470129046,469785842,466084294,465621249,465728930,463714023,459279309,457064795,455837502,451463411,449145581,443775902,431028877,426921218,358827793,348302073,344838144,343894377,341401520,336562502,322628136,314360735
Move,['7'],['9'],['9'],['9'],['9'],['5'],['18'],['9'],['18'],['28'],['26'],['28'],['42'],['28'],['20'],['48'],['5'],['44'],['61'],['58'],['16'],['12'],['74'],['71'],['47'],['33'],['55'],['61'],['82'],['83'],['36'],['12'],['33'],['43'],['40'],['111'],['64'],['55'],['36'],['94'],['9'],['100'],['41'],['50'],['113'],['63'],['84'],['58'],['22'],['70'],['314'],['57'],['40'],['36'],['464'],['40'],['73'],['1330'],['638'],['481'],['1914'],['2388'],['1486'],['2289'],['2561'],['1555'],['4365'],['2992']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,English,English,English,English,English,English,Français,English,Français,Français,English,English,Français,English,English,English,Français,English,English,Français,English,English,English,English,English,English,English,Français,English,Français,Français,Deutsch,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,English,Français,English,English,Français,English,English,Français,Français,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Potion', 'Chewy', 'Vaccine', 'Sick']","['Boat', 'Magnets', 'Combustion', 'Oil', 'mouth', 'cylinders']","['Capuozzo', 'Michel', 'Gabriel', 'Gabriel', 'cupidon', 'Cupidon']","['geyser', 'bubbler', 'Pen', 'Trevi', 'ornamental', 'Belagio']","['Pop', 'Magnum', 'Prosecco', 'Bubbly', 'Toast', 'Celebration']","['Tank', 'Fill', 'heat', 'auto']","['cello', 'archer', 'stern', 'leprechaun', 'rain-', 'rain']","['Meteorology', 'vane', 'sunny', 'Forecast', 'rain', 'thunder']","['Dice', 'sugar', '3D', 'Cm^3', 'Square', 'Squares']","['l\\u00e9gumes', 'Lettres', 'Meunier', 'Sel']","['Fod', 'Clothing', 'Fodbekl\\u00e6dning', 'Shoe', 'footwear']","['Traversin', 'Coussin', '\\u00c9dredon', 'Pelochon', 'Taie', 'Taie']","['Parrain', 'Corleone', 'Organisation', 'Omerta', 'gang']","['Yen', 'Euro', 'Money', 'Exchange', 'Tender', 'francs']","['eek', 'Mickey', 'Trap', 'Keyboard', 'Minnie', 'minnie']","['Porte-documents', 'Papier', 'Torchon', 'Hygi\\u00e9nique', 'Rond', '\\u00e9ponge']","['Cranium', 'Safety', 'protection', 'skull']","['dig', 'Digging', 'Spade', 'Spade']","['ghost', 'Yard', 'Plot', 'corpse', 'hole', 'Tomb']","['Instrument', 'luthier', 'Prison', 'Paganini', 'Archet', 'Archet']","['kitchen', 'pest', 'Spray', 'Small']","['Jewish', 'David', 'twinkle', 'little', 'sun', 'estrella']","['Lent', 'Bigorneaux', 'Turbo', 'bourgogne', 'bourgogne']","['Show', 'Humour', 'Central', 'Laughter', 'Laughter']","['foliage', 'Erikson', 'Gum', 'photosynthesis', 'photosynthetic', 'photosynthesis']","['cursor', 'Hood', 'Green', 'Bow', 'Quiver']","['Energy', 'Gale', 'mill', 'blow', 'blowing', 'blow']","['nutty', 'Adjunct', 'Snape', 'Dumbledore', 'instructor']","['Cleaver', 'Serrated', 'stab', 'blade', 'Kitchen', 'Cutlery']","['Pixar', 'Tiffany', 'Post', 'kerosene', 'Torch', 'shade']","['Haut', 'Monument', 'Eiffel', 'Magie']","['Nuclear', 'Infestation', 'Bug', 'Bug', 'infestation', 'bug']","['envoyer', 'Enveloppe', 'Philatelie', 'Collection', 'collection']","['Alexandre', 'Charlemagne', 'Napol\\u00e9on', 'Napol\\u00e9on']","['Tonaufnahme', 'St\\u00e4nder', 'Lautst\\u00e4rke', 'Technik']","['fire', 'Signal', 'Vape', 'Reek', 'Cigare', 'Cigar']","[""Rollin'"", 'Cart', 'rotate', 'Barrow', 'Ferris', 'ferris']","['Curtain', 'Nosegrind', 'Drinks', 'Mono', 'Shinkansen', 'Gun']","['staubig', 'Pulver']","['Waltz', 'club', 'ballet', 'jig', 'Rumba', 'Tango']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['primate', 'Banana', 'Rafiki', 'orangutan', 'animal', 'Zodiac']","['Duck', 'And', 'other', 'artists']","['Fertilizer', 'Fecal', 'Manure', 'Manure']","['Sparky', 'Pikachu', 'Tesla', 'Current', 'Bill', 'Zap']","['Girder', 'Cinema', 'Balance']","['bow', 'Archery', 'Head', 'Feather', 'Cupid', 'Keyboardkey']","['Hamburg', 'dock', 'ships', 'bed', 'Rotterdam', 'Sherry', 'Wine']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Defense', 'Eiffel', 'Rapunzel', 'Rapunzel', 'Rapunzel']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['b\\u00e2tonnets', 'Poutine', 'Patate', 'Patates', 'Potatoes', 'potatoes']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['Moby-Dick', 'blanche', 'bleue', 'rorqual']","['checkmate', 'bishop', 'zugzwang', 'castling', 'King', 'Knight']","['shuttle', 'person', 'Buzz', 'Aldrin']","['BNF', 'Alexandrie', 'Emprunt', 'Bouquins']","['Pr\\u00e9sent', 'Emball\\u00e9', 'Offrande', 'Paquet', 'No\\u00ebl', 'Offrir']","['putter', 'association', 'Discotheque', 'Golf']","['Knot', 'Bow', 'Dad', 'Neck']","['Disco', '104', 'Dream', 'Hot', 'Hay', 'Dengue']","['Chrysalide', 'Ensuite', 'Florence', 'Monarque', 'Chenille', 'chenille']","['Java', 'caffeine', 'filter', 'Grinds', 'Grinds']","['Rocket', 'Job', 'Explorer', 'nasa', 'Armstrong', 'armstrong']"
Mystery Word,Medicine,Motor,Ange,Fountain,Champagne,Gas,Bow,Weather,Cube,Moulin,Sock,Oreiller,Mafia,Currency,Mouse,Serviette,Helmet,Shovel,Grave,Violon,Cockroach,Star,Escargot,Comedy,Leaf,Arrow,Wind,Professor,Knife,Lamp,Tour,Cockroach,Timbre,Empereur,Mikrofon,Smoke,Wheel,Rail,Puder,Dance,Dress,Monkey,Cover,Dung,Electricity,Beam,Arrow,Port,Rabbit,Patron,Tower,Bouclier,Bande,Fox,Frites,Ninja,Dungeon,Baleine,Chess,Astronaut,Biblioth\u00e8que,Cadeau,Club,Tie,Fever,Papillon,Coffee,Astronaut
Guess,Medicine,Motor,ange,Fountain,champainge,Petroleum,Bow,hurricane,Cube,moulin,sock,Oreiller,Mafia,Dollar,mouse,Serviette,helmet,Shovle,Grave,Violon,Cockroach,star,Escargot,,leaf,Arrow,Tornado,MacGonacle,knife,Lamp,Tour,Bomb,timbre,Empereur,Mikrophon,Smoke,Wheel,,Russ,Dance,,Monkey,dinsey,menure,electricity,beam,Arrow,Harbor,run,Coin,Tower,Chevalier,,Fox,Frites,,dungeon,Baleine,chess,Astronaut,Livre,Cadeau,club,Tie,Fever,Papillon,Coffee,Astronaut
