ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,471021839,470885662,470741431,470568445,470449917,470357896,470192675,470164957,470134481,469607469,469607092,469508066,469207379,469137006,468509172,468164131,468001936,467798205,467680374,467656252,467318071,467186949,467145665,466999004,466910207,466885385,466722845,466664757,466571975,466382823,466176497,466105020,466086694,466086884,465779394,465731184,465699067,465664137,465661217,465669186,465668656,465665616,465664206,465655189,465619295,465569986,465435499,465319636,461611363,461105701,461078968,459279309,458716764,458603611,457064795,455837502,454586755,453839362,451463411,449145581,446155644,445297184,421549329,374138794,357001162,346689693,344838144,343894377,323499397,319065151
Move,['9'],['9'],['12'],['9'],['18'],['7'],['29'],['28'],['11'],['37'],['30'],['38'],['45'],['90'],['73'],['5'],['47'],['64'],['31'],['67'],['60'],['64'],['72'],['110'],['72'],['51'],['100'],['94'],['92'],['56'],['36'],['49'],['11'],['11'],['48'],['7'],['85'],['7'],['7'],['113'],['7'],['7'],['7'],['120'],['31'],['113'],['156'],['83'],['83'],['73'],['29'],['39'],['19'],['47'],['36'],['335'],['11'],['82'],['40'],['73'],['37'],['32'],['95'],['1255'],['1824'],['2359'],['1486'],['2225'],['4916'],['345']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,English,Deutsch,Français,English,English,Français,Français,English,English,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,Deutsch,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,Français,Deutsch,English,Français,English,Deutsch,Français,English,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Public', 'Alexandria', 'Books', 'dewey.', 'Quiet', 'Quiet']","['Link', 'Hotdogs', 'Frankfurt', 'Hotdog', 'food', 'Blood']","['Fiat', 'government-issued', 'Drachma', 'Lira', 'now', 'pesos']","['container', 'Centerpiece', 'Smash', 'Flower', 'FRAGILE', 'Holder']","['Tune', 'Sing', 'Melody', 'Lyric', 'eurovision', 'Eurovision']","['Seraphim', 'Lichtwesen', 'Gabriel', 'Gabriel']","['Tf1', 'Mailles', 'Hi-Fi', 'Collier', 'V\\u00e9lo', 'V\\u00e9lo']","['accuse', 'Energize', 'Bull', 'Positive', 'Battery', 'Battery']","['kitten', 'puppy', '5', 'toddler']","['louvre', 'mccord', 'Louve', 'Civilisation', 'Gr\\u00e9vin', 'Beaux-arts']","['Gomorra', 'Soprano', 'corleone', 'parrain', 'Trafic', 'Usa']","['transportation', 'vessel', 'Buoyancy', 'cargo', 'Floating', 'Float']","['Triceratops', 'Extinct', 'chicken', 'meteorite', 'Velociraptor', 'Stegosaurus']","['Pellicule', 'Rambo', 'blockbuster', 'Alimentaire', 'Vid\\u00e9o', 'Toile']","['Lick', 'Post', 'Postage', 'approval']","['Vallen', 'Frans', 'Gaten', 'Melk']","['baguette', 'confectioner', 'Josephine', 'Dozen', 'Dough', 'Job']","['Prescription', 'Wine', 'bifocals', 'Eyesight', 'frames', 'Viewing']","['Next', 'Tokyo', 'Transport', 'Depot', 'Train', 'Platform']","['Nose', 'craft', 'pull', 'Tool', 'tool', 'Tool']","['Performance', 'Weapon', 'Hunting', 'Hair']","['Halloween', 'Phantom', 'Busters', 'ectoplasm', 'Casper', 'casper']","['Restaurant', 'Barman', 'Ip', 'Plateau', 'gar\\u00e7on', 'r\\u00e9seau']","['Wind', 'Processing', 'Pepper', 'Meek', 'House', 'Grinder']","['factory', 'Socket', 'Slough', 'Plug']","['stingy', 'venomous', 'November', 'Arthropod']","['Rest', 'saturday', 'Church', 'Sabbath', 'Weekend', 'Weekend']","['Sleep', 'neck', 'bedding', 'Soft', 'Bolster', 'Down']","['12', 'Weekly', 'Julian', 'Mayan', 'Gregorian', 'year']","['Kraken', 'Marine', 'Tentacules', 'Poulpe']","['Nikkei', 'Index', 'Wallstreet', 'Aktien']","['condiment', 'spicy', 'Colonel', 'Cluedo']","['Theatre', 'Film', 'Fancy', 'Movie']","['Umbrella', 'Mushroom', 'Kirby', 'Ability']","['Sang', 'Soleil', 'True', 'Blood']","['Adjustable', 'Grabbers', 'needlenose', 'torture']","['Worship', 'zelda', 'Church', 'Cultists', 'Priest', 'Borobudur']","['Cacao', 'Sweet', 'Charlieandthe', 'dark']","['Wonka', 'Hershey', 'finished', 'cocoa']","['Gargarine', 'floater', 'pesquet', 'Cosmonaut', 'Buzz', 'Moon']","['Blitz', 'fancy', 'Dancing', 'dancing']","['JerrySpringer', 'emotional', 'Luggage', 'luggage']","['Jams', 'Tunes', 'Soundof', '-Man']","['Araign\\u00e9e', 'Habemus', 'ratzinger', 'Beno\\u00eet', 'Vatican', 'Vatican']","['Shot', 'Reading', '3D', 'BIFOCAL', 'Drinking', 'Drinking']","['Town', 'Puma', 'Carole', 'Milf', 's\\u00e9ductrice', 'S\\u00e9ductrice']","['Sternzeichen', 'Luise', 'Sternbild', 'Stier']","['Bongo', 'timpani', 'Stick', 'Beat', 'instrument', 'instrument']","['Coupante', 'Lame', 'Pipe', 'viande', 'fendre', 'Guerre']","['Night', 'Disco', 'Travola', 'Vegas', 'Pitch', 'Yellow']","['Schiffsanleger', 'Seemannstattoo', 'Schiff', 'Festmachen']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Kit', 'Foolish', 'Hammer', 'Spanner']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['Goulot', 'Recyklage', 'Fiole', 'Contenant', 'fiole', 'contenant']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Cowboy', 'Filmgenre', 'eastwood', 'indianer']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['piton', 'crampon', 'ascend', 'r']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['baguette', 'de-mie', 'baguepi', 'fromage']","['putter', 'association', 'Discotheque', 'Golf']","['Gift', 'Powerpoint', 'Now', 'Here']","['Rest', 'Easter', 'Rested', 'Sabbath', 'Bloody', 'Bloody']","['Wind', 'Marilyn', 'Lumiere', 'Wax']"
Mystery Word,Library,Sausage,Currency,Vase,Song,Engel,Cha\u00eene,Charge,Baby,Mus\u00e9e,Mafia,Ship,Dinosaur,Film,Stamp,Cheese,Baker,Glasses,Station,Pliers,Bow,Ghost,Serveur,Mill,Outlet,Scorpion,Sunday,Pillow,Calendar,Pieuvre,B\u00f6rse,Mustard,Cinema,Parasol,Vampire,Pliers,Temple,Chocolate,Chocolate,Astronaut,Ballroom,Baggage,Music,Pape,Glasses,Cougar,Widder,Drum,Hache,Fever,Anker,Bande,Pearl,Tool,Fox,Bouteille,Crescent,Museum,Ninja,Dungeon,Battery,Western,Rooster,Climb,Tractor,Pain,Club,Present,Sunday,Candle
Guess,Bible,sausage,Currency,vase,Music,Engel,chaine,Charge,Baby,Mus\u00e9e,Mafia,canal,Dinosaur,Film,Stamp,Cheese,Baker,glasses,Metro,,Bow,Ghost,Serveur,Mill,Electrical,Spider,Sunday,Pillow,Calendar,M\u00e9duse,B\u00f6rse,Mustard,Cinema,Float,Vampire,Pliers,temple,Chocolate,Chocolate,Dust,Ball,Reality,Music,Pape,Glasses,Cougar,Widder,Drum,Tranche,Fever,Anker,,mussel,tool,Fox,Bouteille,Crescent,,,dungeon,Battery,Western,DJ,climb,Tractor,Pain,club,present,Sunday,Candle
