ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54
Table Number,552936633,552408247,552853867,552969912,552717527,552701094,552712717,552711037,552842629,552511060,552502335,552301278,552318025,551860307,551572084,551312356,550259893,550791397,550670611,550601356,550178877,549857080,549575135,549497532,549449060,549185052,549292649,549003633,548719769,547537580,547212485,546893479,546187313,546021719,545618695,544734104,544035219,544337775,542060223,539675526,539937223,539056880,535380893,533993182,534528798,533093056,528822756,528042758,520583929,511221983,498938279,417255169,396307534,319065151
Move,['24'],['7'],['47'],['25'],['18'],['13'],['20'],['18'],['31'],['9'],['30'],['37'],['27'],['75'],['50'],['56'],['62'],['85'],['54'],['91'],['57'],['78'],['55'],['117'],['80'],['91'],['61'],['77'],['50'],['50'],['26'],['106'],['73'],['86'],['43'],['83'],['77'],['57'],['31'],['1101'],['40'],['64'],['11'],['45'],['25'],['31'],['191'],['52'],['108'],['1464'],['3160'],['2716'],['693'],['545']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Français,Français,English,English,English,English,English,Français,English,English,English,Français,Deutsch,English,Français,English,English,English,Français,English,English,Français,Français,English,English,English,English,Deutsch,English,English,English,English,Français,Français,English,English,Français,English,Français,Deutsch,Deutsch,Français,English,Deutsch,English,English,Deutsch,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Zebra', 'Enclosures', 'Lander', 'Exhibits', 'Cages', 'Wild']","['Eden', 'Dieu', 'Vanessa', 'Ange']","['Prise', 'Statique', '\\u00c9nergie', 'Amp\\u00e9rage', 'Franklin', 'F\\u00e9e']","['Sun', 'Gown', 'Wedding', 'Maxi']","['ice', 'trombone', 'Slip', 'SLIP', 'PowerPoint', 'PowerPoint']","['Jalape\\u00f1o', 'Spice', 'Lonely', 'Hearts', 'Salt', 'Grinder']","['Basketball', 'Vest', 'Sweater', 'blouse', 'arm', 'sheathe']","['supper', 'Lunch', 'Brunch', 'Yummy', 'Food', 'Dinner']","['Permis', 'Majorette', 'hotwheels', 'Moteur', 'Pneu', 'Essuieglace']","['Concerto', 'Stringed', 'Bowstring', 'String', 'Stradivarius', 'Stradivarius']","['Extinguisher', 'Camp', 'Earth', 'Wind', 'Terminate', 'Employment']","['thorn', 'juicy', 'desert', 'Botany', 'plant', 'spiny']","['bandit', 'cul-de-jatte', 'pingouin', 'amput\\u00e9']","['Heinotitel', 'Allergie', 'Aschenbr\\u00f6del', 'Eichh\\u00f6rnchenfutter', 'Schwarzbraun', 'Schwarzbraun']","['Saturday', 'Night', '104', 'Fahrenheit', 'Flu', 'Temperature']","['Carte', 'Sim', 'Insecte', 'Chien', 'Insecte', 'Chien']","['Bridge', 'Alternative', 'Shawshank', ""crawlin'"", 'underground', 'passage']","['Yellow', 'Fare', 'Cab', 'NYC', 'Uber']","['Mink', 'Skin', 'ball', 'Faux', 'fuzz', 'Coat']","['Pain', 'seigle', 'Poudre', 'T45', 'Bl\\u00e9']","['roll', 'Hard', 'Dwayne', 'Boulder', 'Stone', 'Stone']","['game', 'Boardgame', 'Go', 'bishop', 'Kasparov', 'kasparov']","['Carnutes', 'Racine', 'VIERGE', 'Bor\\u00e9ale', 'Paimpont', 'Broc\\u00e9liande']","['Babel', 'Nesle', 'Montparnasse', 'Circonf\\u00e9rence', 'Infernale', 'Donjon']","['fruit', 'mario', 'persica', 'cobbler', 'princess', 'princess']","['Cochlear', 'muffs', 'Drum', 'plug', 'q-tip', 'canal']","['Cyberpunk', 'Metal', 'Melody', 'Song']","['dusk', 'Pm', 'moon', 'Night', 'Sunset', 'bedtime']","['H\\u00e4nge', 'Maffay', 'Fluss', '\\u00dcbergang', '\\u00dcbergang']","['brim', 'Stovetop', 'Toque', 'fedora', 'fedora']","['Boat', 'in', 'Wind', 'wind']","['Mensa', 'Loci', 'Einstein', 'Einstein', 'Smart', 'smart']","['Express', 'Little', 'Foal', 'EQUESTRIA', 'Equine', 'Shetland']","['Lucarne', 'Carreau', 'Volets', 'vitr\\u00e9e', 'Vitrail']","['Poisson', 'Fente', 'peigne', 'Cheveux']","['Mirage', 'Slot', 'Gambling', 'Royale', 'roulette']","['Twister', 'Cyclone', 'Iowa', 'EF5']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['sweets', 'cane', 'sourpatch', 'kitkat']","['USS-ENTERPRISE', 'Arcadia', 'Spatial', 'Sanguin', 'Transport', 'star-wars']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Hitze', 'Verwirrt', 'Haluzinazion', 'T\\u00e4uschung', 'W\\u00fcste', 'W\\u00fcste']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Benjamin', 'Panic', 'Lives', 'Factory']","['Eingewickelt', '\\u00c4gypten', '\\u00c4gyptisch', 'Toilettenpapier']","['Ka', 'kriechen', 'Boa', 'Lang', 'Giftig']","['curds', 'Gruy\\u00e8re', 'Big', 'Feta', 'Camembert']","['Hockey', 'footwear', 'board', 'roller', 'Blade', 'blades']","['Click', 'taste', 'Licker', 'Muscle', 'Lingual', 'Enunciation']","['Climb', 'Tool', 'climbing', 'Up', 'step', 'extension']","['migjorn', 'gregal', 'Air', 'Movement']"
Mystery Word,Zoo,Paradis,\u00c9lectricit\u00e9,Dress,Slide,Pepper,Sleeve,Meal,Voiture,Violin,Fire,Cactus,Manchot,Haselnuss,Fever,Puce,Tunnel,Taxi,Fur,Farine,Rock,Chess,For\u00eat,Tour,Peach,Ear,Music,Evening,Br\u00fccke,Hat,Sail,Genius,Pony,Fen\u00eatre,Raie,Casino,Tornado,Anneau,Candy,Vaisseau,Asterix,Fata Morgana,Perle,Poison,Tempel,Ocean,Button,Mumie,Snake,Cheese,Skate,Tongue,Ladder,Wind
Guess,Zoo,Eve,\u00c9lectricit\u00e9,Dress,Slip,Pepper,,Meal,Voiture,Orchestra,fire,cactus,Mancho,haselnuss,fever,Puce,tunner,Taxi,Fur,Farine,Rock,Chess,,Tour,Peach,Ear,beat,Evening,Br\u00fccke,Hat,sail,iq,Pony,,Raie,Casino,Tornado,Anneau,Candy,Vaisseau,Asterix,Illusion,Perle,Poison,,Ocean,Button,Mumie,Schlange,Cheese,skate,Tongue,ladder,Wind
