ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,543667184,543700295,543288918,543213952,543335360,543312754,543098019,543088070,543227094,542865070,542498736,542710102,542679586,541780924,541906967,542604093,542428358,542119946,542292736,542119465,542166256,542267910,542005572,541693041,541631959,541636739,541656772,541437175,541130763,540887399,540558495,540642421,540712613,540018808,540075899,539918319,540012482,539877940,539811082,539746804,539710187,539174201,539180348,539262180,538934936,538703282,537929434,537725271,535402086,535380893,535217058,533993182,534528798,533093056,531294042,530819309,528624330,528244412,528022855,527775627,526405578,526272417,523793465,522327882,521791242,520589419,516738278,511221983,509348231,508762408,481212678,480055062,478416865,431028987,358827793,348302073,312552889
Move,['19'],['5'],['9'],['9'],['18'],['18'],['6'],['9'],['19'],['40'],['12'],['30'],['18'],['58'],['49'],['53'],['27'],['45'],['64'],['45'],['16'],['26'],['58'],['24'],['66'],['31'],['32'],['84'],['27'],['38'],['68'],['55'],['52'],['32'],['57'],['40'],['84'],['20'],['45'],['69'],['74'],['63'],['105'],['72'],['54'],['55'],['27'],['63'],['57'],['11'],['60'],['45'],['25'],['31'],['14'],['49'],['52'],['44'],['107'],['164'],['153'],['24'],['85'],['316'],['38'],['44'],['927'],['1307'],['900'],['393'],['259'],['692'],['1211'],['1444'],['2566'],['3301'],['2418']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,English,English,English,English,English,English,English,English,Deutsch,Deutsch,English,Deutsch,Français,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English,Français,English,English,Deutsch,English,Français,English,English,English,Français,English,Français,Français,English,Français,English,English,English,English,English,English,English,Deutsch,Français,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Yellow', 'Petals', 'Seeds', 'David', 'Golden', 'Perennials']","['Wingsuit', 'Arm\\u00e9e', 'Saut', 'Toile']","['Runway', 'Uber', 'Yellow', 'hail', 'Chauffeur', 'Ride']","['Teeth', 'Equine', 'Shrek', 'Ass', 'Jackass', 'Jackass']","['case', 'Wicker', 'Swish', 'Jordan', 'Woven', 'NBA']","['\\u3046\\u3051\\u3064\\u3051', '\\u30b9\\u30d1\\u30a4\\u30b7\\u30fc', '1', '\\u30bd\\u30d5\\u30c8\\u30d0\\u30f3\\u30af', '\\u30ed\\u30dc\\u30c3\\u30c8', '\\u3051\\u3044\\u3076']","['Glass', 'Ring', 'Gemstone', 'Crystal', 'Jewel', 'Precious']","['soap', 'Cinematography', 'Reel', 'Horror', 'Mildew', 'Movie']","['Cover', 'Disguise', 'Green', 'Hide', 'kabuki', 'Plague']","['princess', 'fancy', 'Banquet', 'Dance', 'Waltz', 'Quickstep']","['Tiere', 'H\\u00fchner', 'Trekker', 'Farmer', 'Agrararbeitsst\\u00e4tte', 'Agrarbetrieb']","['Kahlbutz', 'tot', '\\u00c4gypten', 'Mullbinde']","['Protector', 'mouth', 'protect', 'Protect', 'Protect', 'protect']","['Light', 'Sch...nstempel', 'Edison', 'Lava', 'Licht', 'Eclairage']","['Ni\\u00e7oise', 'C\\u00e9sar', 'Verdure', 'iceberg', 'Eisberg']","['dice', 'pisa', 'Pole', 'High']","['Curtain', 'Pane', 'windex', 'Opening', 'glass', 'Glass']","['Carrier', 'Bite', 'Annoying', 'Zika', 'Dengue', 'dengue']","['dancehall', 'Crowd', 'Strictly', 'hall', 'Blitz', 'Waltz']","['haystack', 'thread', 'pin', 'Knitting', 'Sewing', 'sewing']","['Bourgogne', 'Ail', 'lima\\u00e7on', 'invasion']","['Roulotte', 'Voyage', 'Gypsie', 'Vehicule']","['Heehaw', 'Donuts', 'Eeyore', 'Derby', 'Kong']","['silo', 'Old', 'Domesticated', 'Animals', 'macdonald', ""Macdonald's""]","['Sandy', 'Oasis', 'cactus', 'Sahara', 'Gobi', 'Gobi']","['Wing', 'component', 'peacock', 'Boa', 'quill', 'Quill']","['land', 'Reptiles', 'turtle', 'Turtle']","['Sand', 'cereal', 'Salt', 'whole', 'Oats']","['Beluga', 'Gambler', 'Orca', 'Jonah', 'Jonah', 'Orca']","['Pince', 'Dard', 'Aiguillon', 'Venimeux', 'D\\u00e9sert', 'Pinces']","['Entscheidung', 'Prognose', 'Pr\\u00e4sidentschafts...', 'Bestimmung', 'Abstimmung', 'Bestimmung']","['rosary', 'Maltese', 'crucifix', 'traverse', 'Jesus', 'Jesus']","['Patio', 'Parasol', 'Parasol', 'Parasol']","['hemline', 'ripped', 'mineral', 'Pleat', 'Couture']","['999', 'Pole', 'Ladder', '49', 'Sam', 'Welsh']","['Knal', 'Boem', 'Ontploffing', 'Berm', 'Kaboem', 'Kaboem']","['Saw', 'wrench', 'Screwdriver', 'mallet', 'Box', 'device']","['snoop', 'sleuth', 'espionage', 'Espionage']","['Sssssh', 'deer', 'Biden', 'BangBang', 'Killua', 'killua']","['Tycoon', 'Keeper', 'research', 'Captivity', 'Menagerie', 'cage']","['Tomato', 'Cucumber', 'Legume', 'Coma', 'healthy', 'greens']","['Girl', 'Baby', 'Baby', 'Baby']","['Baked', 'rubber', 'tea', ""Arnott's"", 'gingerbread', 'fluffy']","['Broadcasting', 'System', 'rescue', 'Very', 'NOW', 'Now']","['Season', 'fower', 'Daffodils', 'Onions', 'Coil', 'slinky']","['patois', 'parler', 'Intonation', 'Voix']","['Muffin', 'Butch', 'horse', 'Hottie', 'piercing', 'Bolt']","['course', 'textile', 'sol', 'sol']","['Enormous', 'Massive', 'James', 'Peach', 'James', 'Peach']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Garlic', 'Cinnamon', 'Girls', 'Pepper', 'Girlz', 'British']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['papier', 'chasse', 'vol', 'airbus']","['Semolina', 'african', 'carbs', 'Grain', 'couscous']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['Chocolat', 'orage', 'electro', 'Lumi\\u00e8re', 'M\\u00e9teo', 'TampaBay']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Neuschwanstein', 'K\\u00f6nigshaus', 'Prinzessin', 'Ghost', 'Belagerung']","['Big', 'Jail']","['park', 'Drinking', 'Youth', 'water', 'Water']","['Eleven', 'Pacific', 'Indian', 'Indian']","['Skaven', 'Plague', 'Vermin', 'Rodent']","['work', 'outfit', 'Military', 'Clothes', 'Military', 'Clothes']","['Blutsaugerinsekt', 'Drecksvieh', 'Bulldozer', 'Zweifl\\u00fcgler', 'Vogelsbergkreisgemeinde', 'Gemeinde']","['Gar\\u00e7on', 'Aubergiste', 'Busboy', 'Pourboire', 'M\\u00e9tier', 'M\\u00e9tier']","['Chocolate', 'Pub', 'Drinks', 'stool']","['maillons', 'accroch\\u00e9s', 'Nebulaire', 'String']","['Limousin', 'Viande', 'Steak', 'Vivant', 'Kobe', 'Kob\\u00e9']","['IMAX', 'Operating', 'playbill', 'stage', 'Stage']"
Mystery Word,Sunflower,Parachute,Taxi,Donkey,Basket,Pepper,Diamond,Film,Mask,Ballroom,Bauernhof,Mumie,Guard,Lampe,Salade,Tower,Window,Mosquito,Ballroom,Needle,Escargot,Caravane,Donkey,Farm,Desert,Feather,Tortoise,Grain,Whale,Scorpion,Wahl,Cross,Umbrella,Seam,Firefighter,Bomb,Tool,Spy,Hunter,Zoo,Vegetable,Chick,Biscuit,Emergency,Spring,Accent,Stud,Tapis,Giant,Perle,Spice,Poison,Tempel,Ocean,Menu,Clown,Tube,Cat,Avion,Couscous,Ange,Musique,Brush,\u00c9clair,Sheep,Castle,Prison,Fountain,Ocean,Rat,Uniform,M\u00fccke,Serveur,Bar,Cha\u00eene,B\u0153uf,Theater
Guess,sunflower,Parachute,taxi,horse,Basket,Pepper,diamond,Show,Mask,ball,,mumie,Guard,Lampe,Salade,Tower,window,mosquito,Ballroom,Needle,Escargot,Caravane,donkey,Goat,desert,Feather,turtles,Grain,,Scorpion,Wahl,cross,,,fireman,Bomb,Tool,Detective,Hunting,Zoo,Vegetable,Female,bisquits,Emergency,ring,Verlan,lightning,tapis,Giant,Perle,Spice,Poison,,Ocean,Menu,clown,toothbrush,cat,Avion,couscous,,Musique,,\u00c9clair,sheep,Castle,Prison,playground,ocean,Rat,Uniform,M\u00fccke,Serveur,Bar,Chaine,Vache,Theater
