ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,545972785,544144108,544734104,544729567,544679536,544646408,544369985,544317673,543673651,544033867,544032306,543998936,543841182,543761255,543729743,543375887,543335360,543087860,543098019,543088070,542974040,542679586,542555395,542849457,542428358,542166256,542267910,541638788,541433965,541656772,541200331,541130763,540897993,540784207,539553561,540075899,539937223,539921623,536784008,537713044,535380893,534720897,533993182,534528798,533093056,531294042,530819309,528244412,528022195,526405578,526272417,522327882,521791242,516738278,508130373,496712411,489194416,431028987,422619886,324381970
Move,['74'],['12'],['8'],['15'],['27'],['35'],['26'],['10'],['90'],['62'],['24'],['62'],['49'],['37'],['30'],['40'],['46'],['47'],['30'],['37'],['59'],['63'],['30'],['107'],['65'],['21'],['51'],['86'],['49'],['48'],['75'],['54'],['67'],['65'],['27'],['70'],['39'],['56'],['56'],['25'],['11'],['86'],['45'],['25'],['31'],['14'],['49'],['44'],['63'],['153'],['24'],['344'],['38'],['963'],['1085'],['627'],['781'],['1444'],['815'],['1980']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Fast paced (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+
Language,English,English,English,English,Français,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,Français,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,Deutsch,English,Français,English,English,English,Français,Français,Français,English,English,English,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Soup', 'Base', ""grocer's"", 'shelves', 'chicken', 'broth']","['London', 'Span', 'Road', 'Water', 'Suspension', 'Suspension']","['Flavor', 'Powder', 'Minced', 'Clove', 'allium']","['Pirate', 'wooden', 'Board', 'Core']","['cl\\u00e9', 'code', 'Fermeture', 'Securis\\u00e9e']","['F-150', 'Semi', 'Dump', 'Peterbilt']","['cane', 'Crush', 'Floss', 'Gobstopper', 'Haribo', 'Sour']","['Bear', 'Express', 'Chinese', 'Kungfu', 'bamboo', 'Bamboo']","['liquid', 'Tomato', 'nectar', 'cold-pressed', 'Drink', 'drink']","['Alcool', 'Antilles', 'Pirate', 'Baba']","['Diplomatic', 'Partnership', 'Cooperative', 'Agreement', 'war', 'friends']","['Luffy', 'Shanty', 'Rhum', 'Abordage', 'Bandit', 'Mer']","['ap\\u00e9ritif', 'sofa', 'Divan', 'Promotion', 'Avachis', 'Salon']","['occidental', 'Showdown', 'Genre', 'Gunslinger', 'cowboy', 'cowboys']","['dig', 'orifice', 'cave', 'pit']","['Whiskey', 'Erlenmeyer', 'Container', 'Erlenmeyer', 'Container']","['Teammates', 'Rebel', 'Nato', 'Collaboration', 'USA', 'Together']","['Sports', 'Wager', 'Horse', 'odds', 'Roulette', 'Gamble']","['Expense', 'Spend', 'Meal', 'Reciept', 'Printed', 'Duck']","['gymnastic', 'Light', 'Balance', 'Structural', 'Scotty', 'Scotty']","['Soother', 'Infant', 'Newborn', 'Crying', 'Crying']","['Measure', 'Climb', 'balance', 'digital', 'Fish', 'Fish']","['Pizzeria', 'R\\u00f6hre', 'Backen', 'Ger\\u00e4t', 'Heizger\\u00e4t', 'Heizst\\u00e4be']","['Sauerkraut', 'Meat', 'Chorizo', 'Hotdog', 'Link', 'Pork']","['monkey', 'Tarzan', 'tarzan', 'Mowgli', 'Tarzan', 'Mowgli']","['Cimetiere', 'Momument', 'la-neige', 's\\u00e9pulture']","['Lobe', 'Cr\\u00e2ne', 'Zombie', 'T\\u00eate']","['Tulip', 'Light', 'Idea', 'lamp', 'garlic', 'Plant']","['hostile', 'Reptile', 'Australia', 'Dundee', 'Dundee']","['Microsoft', 'Taxes', 'Money', 'Money']","['Ding', 'Instrument', 'clapper', 'chime']","['Burgundy', 'Tether', 'Stuck', 'Newscaster', 'Newscaster', 'Stuck']","['flyer', 'person', 'Earhart', 'cockpit']","['bobby', 'Cop', 'Handcuffs', 'Siren', 'Siren']","['Life', 'Friend', 'Unending', 'Geometry', 'round', 'o']","['Coldplay', 'Debut', 'Slows', 'Falling', 'Base', 'Jumping']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Classical', 'Rock', 'Soundtrack', 'Tune', 'Instrumental', 'Instrumental']","['Ignite', 'Camp', 'Charcoal', 'combustion', 'inferno', 'blaze']","['Molten', 'Sand', 'CUP', 'Breakable', 'shatter', 'fragile']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Ferris', 'Alloy', 'Catherine', 'bike']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Desert', 'Vision', 'Illusion', 'Oasis', 'False', 'Image']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paris', 'Japon', 'J\\u2019taieu', 'Tortue', 'tortues', 'Tortue']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Undead', 'Monster']","['leggy', 'construction', 'Origami', 'Lift', 'Bird', 'Bird']","['She', 'dwelling', 'Home', 'Hearth', 'Brick', 'brick']","['albacore', 'Mayo', 'poisson', 'Poisson']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Grill', 'Outside', 'southern', 'food']","['exp\\u00e9riment\\u00e9', 'bouchon', '\\u00c2ge', 'rhum', 'Message', 'message']"
Mystery Word,Stock,Bridge,Garlic,Plank,Cadenas,Truck,Candy,Panda,Juice,Rhum,Alliance,Pirate,Canap\u00e9,Western,Hole,Flask,Alliance,Bet,Bill,Beam,Baby,Scale,Ofen,Sausage,Jungle,Tombe,Cerveau,Bulb,Crocodile,Bill,Bell,Anchor,Pilot,Police,Circle,Parachute,Asterix,Music,Fire,Glass,Perle,Wheel,Poison,Tempel,Ocean,Menu,Clown,Cat,Mirage,Ange,Musique,Ninja,Sheep,Zombie,Crane,House,Thon,Bar,Barbecue,Bouteille
Guess,bullion,channel,Garlic,Plank,Cadenas,Truck,Candy,panda,ketchup,Rhum,alliance,pirate,Canap\u00e9,western,Hole,bourbon,United,bet,restaurant,Beam,Baby,scale,Ofen,Sausage,,tombe,Cerveau,Bulb,Crocodile,Bill,Bell,Anchor,Pilot,policeman,Circle,Parachute,Asterix,Music,Fire,glass,Perle,Wheel,Poison,,Ocean,Menu,clown,cat,Mirage,,Musique,Olympique,sheep,Zombie,Crane,House,Thon,Bar,Barbecue,bouteille
