ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,573695310,573613679,573217667,573301360,572631912,572301524,572604061,572062536,572593840,572549138,572394256,571296745,571983981,571615180,571302579,571070307,571549692,571283670,571195661,571565940,570591778,570939489,569827801,569825701,570607321,570477684,569653565,569185097,569000947,568723260,568685695,568237278,568038398,567796044,567805289,567681562,567351800,567157193,567090385,567137024,566961178,566677150,564729136,562911036,562524435,562133986,561660353,561534650,558785511,555376965,551312356,551020732,546837128,528822756,511221983,509348231,508130373,478416865,420552674,356959263,312552889
Move,['9'],['5'],['27'],['9'],['18'],['13'],['18'],['42'],['24'],['25'],['19'],['36'],['37'],['89'],['6'],['23'],['27'],['64'],['36'],['35'],['65'],['41'],['56'],['74'],['58'],['31'],['49'],['72'],['30'],['98'],['61'],['107'],['75'],['97'],['42'],['84'],['65'],['24'],['37'],['105'],['58'],['58'],['64'],['51'],['17'],['11'],['58'],['84'],['84'],['37'],['364'],['56'],['339'],['334'],['1840'],['1598'],['1825'],['1573'],['1134'],['2245'],['2531']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Français,Deutsch,English,English,English,Deutsch,English,English,English,English,Deutsch,English,English,English,Français,English,Deutsch,Français,Deutsch,English,Français,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,Français,English,Français,English,English,Français,Français,Français,Français,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['\\u30a6\\u30a3\\u30eb\\u30b9', '\\u30cf\\u30a4\\u30c1', '\\u30d1\\u30cb\\u30c3\\u30af', '\\u30d0\\u30a4\\u30aa\\u30cf\\u30b6\\u30fc\\u30c9', '\\u307f\\u3069\\u308a', 'Terrible']","['Hollywood', 'Film', 'Sins', 'Marvel']","['Chope', 'Lombric', 'Boire', 'cristal', 'Souffleur', 'transparent']","['Blau', 'Hinduismus', 'Neytiri', 'Benutzersymbol', 'Userbildchen', 'Persona']","['Bris', 'errata', 'chalking', 'cue', 'Just', 'The']","['Rooster', 'Reminder', 'morning', 'beep', 'Warning', 'Fire']","['Immunization', 'Silver', 'Knitting', 'Sewing', 'Sewing', 'Sewing']","['Skyfall', 'S\\u00e4ngerin', 'Hello', 'Hello']","['Mariachi', 'Fiesta', 'Head', 'Hombre', 'Men']","['ER', 'General...', 'clinic', 'Medical', 'Medical']","['Lighting', 'tulip', 'fluorescent', 'edison', 'lamp', 'Lamp']","['boogie', 'Hustle', 'pirouette', 'square', 'break', 'Flamenco']","['Perfekte...', 'Juli', 'Surfen', 'Dauer', 'Woge', 'Schwall']","['Zaal', 'Decor', 'Pluche', 'Musical', 'Schouwburg', 'Schouwburg']","['Pillen', 'Doctor', 'Forma\\u00e7\\u00e3o', 'Sa\\u00fade', 'Drugs', 'Krank']","['Trade', 'wine', 'Royal', 'Town']","['pelures', 'Montre', 'Soupe', 'Roscoff', 'Pleurer', 'echalote']","['Square', 'Drinking', 'Trevi', 'Coins', 'Cibeles', 'Spurting']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Pierre', 'm\\u00e9tier', 'marin', 'canne']","['blau', 'mark', 'anstupsen', 'ICQ']","['Wise', 'Hedwig', 'Barn', 'night']","['Tourterelle', 'pivert', 'Paradis', 'Famille', 'Passereau', 'Condor']","['confidences', 'doudou', 'Skieur', 'Traversin', 'taie', 'Taie']","['cellule', 'ge\\u00f4le', 'dalton', 'evasion']","['Projectile', 'Fletch', 'Knock', 'Ammunition', 'Archer', ""Archer's""]","['frisbee', 'Par', 'Nicklaus', 'Fore']","['Vino', 'Sommelier', 'merlot', 'vinyard']","['votation', 'd\\u00e9l\\u00e9gu\\u00e9', 'D\\u00e9mocratie', 'Europ\\u00e9enne', 'Isoloir', 'Isoloir']","['Pit', 'Donut', 'cenote', 'nothing', 'Black', 'Black']","['Food', 'restaurant', 'Choices', 'List', 'list', 'List']","['Exhaled', 'Heave', 'Halitosis', 'Aspiration', 'Lungs', 'Lungs']","['Hunk', 'Hero', 'Profession', 'volunteer', 'Hose', 'Hose']","['starboard', 'Cruise', 'boat', 'Wine', 'Boats', 'wine']","['Cork', 'loose', 'Insert', 'top']","['Movable', 'Trash', 'pursuer', 'Truck', 'RV', 'Follows']","['Master', 'Manipulate', 'Lambchop', 'Marionette', 'Marionette']","['single', 'penny', 'eh', '`', 'drawl', 'drawl']","['brain', 'hair', 'kopf', 'Top', 'Yuanling', 'Jinchizhanglao']","['Olympic', 'tree-sheep', 'start-with-R', 'Half-elven', 'Terra-Mystica', 'Compete']","['Umluft', 'Pizza', 'Kuchenbacken', 'Kartoffeln', 'Kachel...', 'Unterhitze']","['Prairies', 'Champs', 'Entier', 'Champ', 'Champ']","['teheraut\\u00f3', 'm\\u00f6g\\u00f6ttmen\\u0151kocsi']","['Punch', 'Fight', 'fist', 'fighting']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['Son', 'Violon', 'Classique', 'Note', 'Note']","['Broadway', 'Tv', 'Peep', 'Exhibit', 'fireworks', 'Stopper']","['Bellagio', 'spray', 'youth', 'chocolate', 'Soda', 'Bubbler']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['D\\u00e9guisement', 'Tenue', 'Halloween', 'V\\u00eatements', '3', 'Pieces']","['tulle', 'mari\\u00e9e', 'Bateau', 'Arabe']","['Bague', '\\u00c9quipe', 'militaire', 'coop\\u00e9ration']","['Robin', 'Food', 'wiggly', 'dance']","['Silica', 'hair', 'solidify', 'Toothpaste', 'toothpaste']","['Wimbledon', 'Racquet', 'Sampras', 'Federer']","['torture', 'Master', 'Dragons', 'Fighter', 'Crawler', 'lair']","['Oasis', 'Lieu', 'Eden', 'Jardin', 'Cieux', 'Cieux']","['ball', 'hole', 'birdie', 'mini', 'par', 'par']","['Protecting', 'Cherbourg', 'Rihanna', 'Academy', 'rihanna', 'Academy']","['Inflection', 'Twang', 'Speak', 'Dialect', 'Voice']"
Mystery Word,Zombie,Cinema,Verre,Avatar,Tip,Alarm,Needle,Adele,Sombrero,Hospital,Bulb,Dance,Welle,Theater,Medicine,Port,Oignon,Fountain,Rose,P\u00eacheur,Facebook,Owl,Oiseau,Oreiller,Prison,Arrow,Golf,Wine,\u00c9lection,Hole,Menu,Breath,Firefighter,Port,Screw,Trailer,Puppet,Accent,Head,Race,Ofen,Bl\u00e9,Trailer,Box,Pluie,Galaxy,Musique,Show,Fountain,Noisette,Costume,Voile,Alliance,Worm,Gel,Tennis,Dungeon,Paradis,Golf,Umbrella,Accent
Guess,zombie,Avengers,Verre,Avatar,tip,Alarm,Medical,Adele,,Hospital,Bulb,Dance,Welle,Theater,Medicine,Port,oignon,Fountain,Rose,P\u00eacheur,Facebook,Owl,oiseau,Oreiller,prison,arrow,Golf,Wine,election,Hole,Appetizer,,Firefighter,,,trailer,Puppet,Cent,head,religion,Ofen,,ezcsal\u00e1s,,pluie,galaxy,Musique,Show,fountain,Noisette,Costume,Voile,couple,Worm,Gel,tennis,Dungeon,Plage,Golf,Crusade,Accent
