ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,580454340,580387848,580245345,579787056,579727539,579875312,579564039,579701885,579691585,578349815,578678645,578873232,578796355,578837567,578546051,578562466,578450103,577852826,577854619,576920182,577304871,576969736,577180892,577100556,576989118,576660175,576545693,576423254,576337027,576413622,575258119,575798268,575189104,574192970,574369566,572966310,572223118,571070307,571195661,570957594,570734438,570180987,569000947,568397159,567406997,567157193,563814683,562133986,560134917,551312356,550187728,546728758,543879156,521199099,517095134,516738278,489194416,363390977,319065151,317609821
Move,['9'],['11'],['18'],['8'],['21'],['12'],['30'],['77'],['39'],['18'],['28'],['21'],['36'],['36'],['38'],['38'],['20'],['19'],['29'],['10'],['66'],['56'],['54'],['55'],['93'],['51'],['31'],['87'],['51'],['18'],['65'],['15'],['59'],['21'],['58'],['64'],['86'],['89'],['37'],['60'],['38'],['78'],['67'],['135'],['269'],['73'],['73'],['11'],['307'],['481'],['340'],['603'],['241'],['906'],['787'],['1528'],['1259'],['2669'],['662'],['2456']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Deutsch,English,English,English,English,English,English,English,English,Français,Deutsch,English,English,Français,Français,English,English,English,English,Français,English,English,English,English,English,Français,Deutsch,English,English,English,Français,English,Français,English,English,Deutsch,English,English,English,Français,English,Français,English,English,English,English,Français,Français,English,Français,Français,Français,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Battle', 'armour', 'Metal', 'Guardian', 'deflect', 'cover']","['Olson', 'Identical', 'Hitachiin', 'Beds', 'Multiple', 'Pair']","['Stretchy', 'Plastic', 'Waistband', 'Gumby', 'spandex', 'Spandex']","['Pinguin', 'M\\u00f6nchfrau', 'Deloris', 'Klosterdame', '...nf\\u00fcrzle']","['minecraft', 'Energon', 'Volume', 'Ice']","['Macchiato', 'Brew', 'Drink', 'Black', 'Beans', 'Starbucks']","['Smegma', 'Mozzarella', 'Brie', 'Curd']","['Pinaceae', 'Cone', 'Christmas', 'trees', 'Tree', 'Tree']","['coagulate', 'Hair', 'Semiliquid', 'Slime', 'lubricant', 'Lubricant']","['Arena', 'Woodmade', 'FIREWIRE-revo', 'Terra-Mystica', 'wood', 'Wood']","['pearl', 'Push', 'Benjamin', 'Circular']","['dusty', 'colour', 'Flower', 'fondant']","['Enveloppe', 'Papillon', 'chenille', 'Chenille']","['Druckwerk', 'Roman', 'Lesen', 'Geschichten', 'Bibel', 'Gebunden']","['Shop', 'Sweet', 'Cane', 'Cane', 'Cotton', 'Cotton']","['knight', 'weapon', 'Damocles', 'Excalibur']","['Tuches', 'Baton', 'Patate', 'Patate']","['Donner', 'Bouche', 'Maternelle', 'Lecher', 'Chat', 'Chat']","['Calcification', 'Puka', 'peanut', 'Snail', 'Station', 'station']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['Broth', 'inventory', 'Bond', 'Market', 'Timber', 'Car']","['Sliced', 'Wonder', 'leaven', 'Slice', 'Sandwich', 'Baguette']","['martinet', 'Indiana', 'Cravache', 'lani\\u00e8re']","['Female', 'Beatle', 'Flying', '7-star', 'spots', 'spotted']","['Slim', 'abstain', 'food', 'Light', 'Calories', 'Hungry']","['dragon', 'Crime', 'Crawler', 'basement']","['Five', 'Star', 'bedrooms', 'traveling', 'Accommodation', 'Travel']","['Rocky', 'hill', 'Peak', 'fujiyama', 'goat', 'Alpes']","['poser', 'Chasseur', 'clapier', 'clapier']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['nose', 'grainy', 'talcum', 'talcum', 'dust', 'dust']","['nettle', 'Bee', 'wasp', 'Wasp']","['Vehicle', 'Cool', 'Devo', 'Ringmaster\\u2019s', 'hair', 'Flog']","['Disco', 'Pyjama', 'Soupe', 'Fete']","['Chew', 'Lips', 'Oral', 'Teeth']","['Sportive', 'Uniforme', 'Plage', 'Nager', 'bikini', 'marcel']","['pointy', 'Plant', 'thorns', 'Flowering', 'succulent', 'pokey']","['Draw', 'dragonball', 'Japanese', 'shojo']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Friendship', 'Wrist', 'friendship', 'wrist']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Small', 'Cocktail', 'Jumbo', 'Crustacean', 'creature', 'prawn']","['Rit', 'Pie', 'Marguerite', 'Fernandel', 'Amour', 'Herbivore']","['Body', 'Hole', 'Stomach', 'umbilical']","['Mariage', 'Charia', 'Bateau', 'Bateau']","['1st', 'course', 'whetting', 'snack', ""Starvin'"", 'Marvin']","['Spear', 'Rifle', 'Broadsword', 'Shotgun', 'Violent', 'Utilised']","['Milky', 'Way', 'far', 'away']","['Crematorium', 'Cooker', 'Timer', 'Clay']","['Derrick', 'Priv\\u00e9', 'Enqu\\u00eateur', 'Police', 'Derick', 'Loupe']","['Creuser', 'Nez', 'Chien', 'Luxe', 'Champignon', 'Champignon']","['Xmen', 'Mutant', 'Ororo', 'Halle', 'Halle', 'halle']","['Casse', 'Huile', 'P\\u00e9can', 'Coco', 'Cajou', 'Cajou']","['Balle', 'Normand']","['Alexandrie', 'C\\u00f4te', 'Lumi\\u00e8re', 'Lumi\\u00e8re']","['Golden', 'Gate']","['pere', 'castor', 'g\\u00e9ographie', 'raconter']","['VCU', 'Argonauts', 'Battering', 'dodge', 'Truck']","['Coconut', 'Hand', 'Metacarpus', 'Arecaceae']","['\\u00e0pain', 'cr\\u00e9mation', 'Micro-onde', 'Midable', 'Moulin', 'Moulin']"
Mystery Word,Shield,Twins,Elastic,Nonne,Cube,Coffee,Cheese,Pine,Gel,Board,Button,Rose,Cocon,Buch,Candy,Sword,Frites,Langue,Shell,Cup,Stock,Bread,Fouet,Ladybug,Diet,Dungeon,Hotel,Mountain,Lapin,Frankreich,Powder,Sting,Whip,Soir\u00e9e,Mouth,Maillot,Cactus,Manga,Rose,Bracelet,Couch,Shrimp,Vache,Navel,Voile,Appetizer,Weapon,Galaxy,Oven,D\u00e9tective,Truffe,Storm,Noix,Trou,Phare,Bridge,Histoire,Ram,Palm,Four
Guess,Shield,baseball,Elastic,Nonne,Cube,coffee,Cheese,Pine,Gel,bridge,,rose,Cocon,Buch,Bakery,Sword,Famille,Langue,shell,,,Bread,Fouet,Ladybug,diet,Dungeon,Hotel,Mountain,,Frankreich,,Sting,Whip,Soiree,Mouth,Nageur,Cactus,Manga,Rose,FIRE,Couch,Shrimp,Vache,navel,Robe,Appetizer,Weapon,galaxy,Oven,D\u00e9tective,Truffe,Storm,noix,Trou,Egypte,Bridge,Asie,ram,Palm,Four
