ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,453052420,452970593,452895295,452867998,452782963,452776511,452661904,452441387,452248434,452217300,452201275,452176038,452098399,451909063,451792945,451644629,451411758,451301859,451213664,451102160,451031443,450927588,450870955,450692964,450698760,450637328,450632937,450455144,450371919,450251399,450053806,449833405,449822899,449727973,449639325,449548085,449425569,449366917,449210818,448611183,448225266,448202573,448161194,448065407,447985392,447143013,446753981,446514318,446256228,446102639,445975209,443994643,443958521,442941057,441488112,441032575,440978972,440676504,437000024,430526833,426921218,424877761,422619886,363390977,348302073,337346134,330741642,314877288
Move,8,5,7,20,22,9,8,19,37,5,9,73,32,38,85,38,57,63,22,31,92,56,73,65,108,66,71,28,120,65,47,51,77,16,37,63,104,113,28,117,119,40,59,99,56,101,103,20,106,64,55,95,75,67,102,15,7,100,60,18,243,954,336,1220,2125,3288,2461,3314
Clues,"['Tool', 'scoop', 'Spade', 'dig', 'Digger']","['Jensen', 'Benjamin', 'Moon', 'Chocolate']","['rook', 'Grayskull', 'Building', 'Moat']","['backen', 'Marmor', 'Torte', 'Geburtstag']","['G.W.T.-', 'blows', 'blowing', 'Fart', 'Mill', 'bending']","['Fresnes', 'Pyjama', 'Barreaux', 'Ge\\u00f4le', 'Ge\\u00f4le', 'Barreaux']","['Shutter', 'Phone', 'Tripod', 'Click', 'Click']","['facial', 'Unshaven', 'Goatee', 'Scruff', 'Hair', 'Hair']","['Line', 'Scissors', 'mutex', 'Seam', 'needle', 'Needle']","['Ronde', 'Monstre', 'Carrousel', 'Structures']","['Linge', 'Crabe', '\\u00c9piler', 'foraine', 'objet', 'Langouste']","['Four', 'Little', 'Siren', 'Shipwreck', 'Imaginary', 'Andersen']","['Love', 'Table', 'Court', 'McEnroe', 'McEnroe']","['Barbie', 'Aramis', 'Richelieu', 'Athos', 'three', 'three']","['Fruit', 'Marchand', 'Cl\\u00e9mentine', 'Maltaise', 'Op\\u00e9rateur', 'Agrume']","['Patriarchy', 'checkmate', 'Knight', 'leader', 'Kong', 'Kong']","['Bl\\u00e4tterteig', 'H\\u00f6rnchen', 'Frankreich', 'Kr\\u00fcmelgeb\\u00e4ck']","['Pattern', 'raining', 'forecast', 'conditions', 'Rain', 'report']","['molar', 'Incisor', 'Fang', 'Ache']","['Rhythm', 'Sound', 'Ska', 'Rock', 'Pop', 'Pop']","['Herald', 'Information', 'Times', 'Times', 'editorial', 'Editor']","['Gottfried', 'Lagerraum', 'Gegenteil', 'Dachboden', 'Untergeschoss', 'Untergeschoss']","['M\\u00e9tier', 'Pourboire', 'Informatique', 'barman', 'Restaurant', 'Restaurant']","['Vestiaire', 'Metro', 'Tombola', 'mod\\u00e9rateur', 'Entr\\u00e9e', 'Entr\\u00e9e']","['Nightmare', 'Lucid', 'REM', 'machine', 'sleep', 'sleep']","['bow', 'Bind', 'windsor', 'shoelaces', 'knot', 'Knot']","['dusk', 'sundown', 'primetime', 'dark', 'twilight', 'dinnertime']","['Tolle', 'Priscilla', 'Legende', 'Grafenw\\u00f6hr', 'Graceland', 'Locke']","['Raiponce', 'Leia', 'Mononok\\u00e9', 'Jasmine', 'Monaco', 'Tr\\u00f4ne']","['kipper', 'fish', 'anchovy', 'canned', 'Crackers', 'Packed']","['Green', 'strudel', 'fuji', 'candied', 'Fruit', 'Core']","['Visa', 'lead', 'DC', 'battery', 'battery']","['hotel', 'Griswold', '2-week', 'PTO', 'PTO']","['hair', 'lettuce', 'Dome', 'cranium', 'cranium']","['Holland', 'Fondue', 'L\\u00f6chrig', 'Tilsiter']","['Air', 'Airport', 'Soar', 'Wings']","['powder', 'lift', 'Aspen', 'slalom', 'Slalom', 'Slalom']","['Tandoori', 'whimp', 'Rotisserie', 'Poultry', 'Clucks', 'duck']","['Leader', 'Pugwash', 'Ey\\u2019', 'Ey\\u2019']","['Profession', 'counselor', 'lawyer', 'Solicitor', 'Bar', 'educated']","['incendie', 'peintre', 'Camion', 'sapeur', 'Secours', 'dix-huit']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['tarte', 'Marbr\\u00e9', 'Charlotte', 'P\\u00e2tisserie']","['Haussmann', 'LaRedoute', 'narcisse', 'fleurs', 'Saison', 'Saison']","['Kosewort', 'Pirat', 'kiste', 'Verm\\u00f6gen', 'Liebling', 'Kostbarkeit']","['By', 'hockey', 'Wheeled', 'board', 'Ice', 'Ice']","['Fire', 'Mack', 'dump', 'Highway', 'lorry', 'Lorry']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Innie', 'Annapolis', 'umbilical', 'Tummy', 'Belly', 'Belly']","['French', 'rotation', 'rotation', 'Rotation', 'Rotation']","['Peppa', 'Wilbur', 'pork', 'Messy', 'swine', 'Swine']","['Stitch', 'Crotcheting', 'pin', 'Porcupine', 'Thread', 'Thread']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Mast', 'catamaran', 'Drift', 'wind', 'fabric', 'Linen']","['Lollapalooza', 'Eras', 'musical', 'rock', 'orchestra', 'choir']","['0', 'X', 'browser', 'Browser']","['Space', 'Stars', 'Andromeda', 'Milky']","['Phone', 'Chiquita', 'potassium', 'gram']","['Tombstone', 'Grave', 'dead', 'Park']","['Siberian', 'Balm', 'Shere-khan', 'Detroit', 'Golf']","['Cavalier', 'Pied', 'Lancelot', 'Perceval', 'Eon', 'Bayard']","['Spade', 'bury', 'knight', 'Dig', 'weapon']","['Gazette', 'Intime', 'Montreal', 'Nouvelles']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Shovel,Button,Castle,Kuchen,Wind,Prison,Camera,Beard,Thread,Man\u00e8ge,Pince,Mermaid,Tennis,Musketeer,Orange,King,Croissant,Weather,Tooth,Music,Newspaper,Keller,Serveur,Ticket,Dream,Tie,Evening,Elvis,Princesse,Sardine,Apple,Charge,Vacation,Head,K\u00e4se,Flight,Ski,Chicken,Captain,Attorney,Pompier,Grape,G\u00e2teau,Printemps,Schatz,Skate,Truck,Meerjungfrau,Navel,Revolution,Pig,Needle,Nest,Bow,Anchor,Scale,Candle,Sail,Concert,Safari,Galaxy,Banana,Cemetery,Tiger,Chevalier,Shovel,Journal,Circle
Guess,shovel,Button,castle,Kuchen,Wind,,Camera,Beard,Thread,Man\u00e8ge,Pince,Mermaid,tennis,monk,Orange,King,Croissant,weather,Tooth,music,newspaper,Keller,Serveur,Ticket,dream,Tie,dawn,Elvis,princesse,sardine,apple,,Vacation,Head,K\u00e4se,Airplane,ski,Chicken,world,Attorney,Pompier,,g\u00e2teaux,,Schatz,skate,Truck,Meerjungfrau,belly,Revolution,pig,Needle,,artist,,,,Sail,Concert,,Galaxy,banana,Cemetery,Husky,Chevalier,Shovel,Journal,Circle
